date,converted_date,rating,average,review
3/18/2017,20170318,2,3.5,It really sucks that I have to give them two stars but I'll start with the positives. They have great customer service. Our servicer was extremely busy and still had a personal touch. My girlfriend had a drink and she swears by it. It's a nice small place and the Ambiance is great.For the negatives.The service was slow and I really slow. There were only two tables including us totally seven people. We ordered three different items from the sides and it took about an hour. Not only was the food over priced but the portions were tiny. Now if the food was tasty I would be giving a different review. Legitimately non of the food was good. The rice was soggy. The plantains were weird. Differently not JAMAICAN STYLE. Then the worst of them all the cabbage. Not only was it sour but with no exaggeration no seasoning at all. My girlfriend is doing a vegan diet right now and she was told that they could do the akee with out salt fish. It differently had salt fish in the meal. She also had festival which was dumpling. My friend had curry goat it was literally one spoon. When he was finished eating it look like he had the same amount of food on his plate because it was all bones.This is a great place to grab drink but no food
3/24/2017,20170324,3,3.47,"Seen this place as it was being constructed and couldn't wait to try it out. The spot itself isn't very big, which doesn't work if the place is meant to be a lounge or a restaurant.There are tables and then there are benches; you also have the bar for seating. The menu is VERY limited. I ordered the jerk pork bites.....I was expecting so much more. My food came out room temperature and there was no jerk flavor to it at all, my friend ordered the curry goat with white rice that was pretty good. The drinks pretty mediocre with potential to be better since, like the food menu, is limited as well. The ladies running the show that night were nice and were monitoring how the guest were taking to this new venue which is good. All in all I can't say that I would go anytime soon to this place. Hopefully over time this place will become better seasoned than it's jerk pork bites."
3/29/2017,20170329,1,3.31,"Warning: Very detailed, lengthy review with photos. I really hope this is read by the owners of this business.I was excited to see a Jamaican spot pop up in the area. After passing it a few times, I was happy to suggest to my friend that we each lunch there - my treat. When we got there, the bar was mostly full and most of the tables were full, which is me, is a good sign when going to any restaurant. There was no staff there to greet us and no one behind the bar. One of the patrons let us know that the barmaid would be out shortly. After about 10 seconds, someone came to seat us.We scanned through the menu and decided to order 2 Ginger Beers, the Veggie Burger ($15) for my friend and an Oxtail meal ($18) for myself. The waitress told us that the veggie burger would take some time to get prepared. Somewhere between 20-30 minutes. We didnt mind the wait, since we needed to run an errand in the area anyway. We asked if we can order and then come back in 30 minutes to sit and eat. The waitress said that I would have to leave my card behind to start the food and hold the table. No problem for me. I left my card and we left. This was at 4:55pm.We came back in about 30 minutes. After sitting down for about 10 minutes, we flagged down another waitress to let her know that we were here and were ready for our food. She looked confused and then came back and told us the food will be out in about 5 minutes. After another almost 20 minutes (no exaggeration), we started to become upset and increasingly hungry. We asked about our food again, and it finally came out about 5 mins after that.WELL, first of all the portions were INCREDIBLY tiny (see photo - i.imgur.com/EiNWivt.jpg). I just ordered an $18 oxtail meal! I expected to have food to take home, if anything. The meal was literally a child-sized portion. My friend's veggie burger was literally just a veggie patty split in half, placed ontop of a pita, with lettuce, tomato and cheese (see photo - i.imgur.com/wmzj4MY.jpg). The waitress told her that it would have plaintains on it - it did not. The food was also not warm.I asked the waitress why the food took so long. She said that she didn't put the order in until we came back. I asked her why she asked me to leave my card behind then! She explained to me that if she put the order in then the food would not be warm when we got back. The whole reason why we left for the 30 mins and left the card behind was so that the food would be ready when we got back, after she told us it would take about 30 mins!! However you keep the food warm is up to you, but I felt kind of violated that I left my card behind to stranger, for basically no reason!The meal portions were very very very small, especially for $18. I have never in my life felt so ripped off. Also, I asked for pepper sauce and it was more like a tomato/hot sauce blend. I know what Jamaican pepper sauce is suppose to look and taste like and that was NOT IT! Jamaican pepper sauce is very unique and I was extremely underwhelmed.After complaining, they discounted our order a little bit. But let me tell you, this business will not last under these circumstances. Additionally, it is not fair to the employees to have to endure the attitudes of the patrons because the food is so overpriced for the portion size. Its just not fair.I hope the owners/investors of this business are reading this. THIS BUSINESS WILL NOT LAST under these conditions. The taste of the food was good, but the service, the price, the portions are NOT OKAY. Who are you trying to cater to? Residents of the area? or the Gentrifiers? Even the gentrifiers know will feel ripped off. My family lives right around the corner on 115th and we will NOT be visiting here. My family members are also prominent members of Canaan Baptist church a few doors down, and I have already notified them and their members of my experience."
3/29/2017,20170329,5,3.41,Finally an Upscale Authentic Caribbean restaurant and great friendly customer service!My wife stopped in just for an app and couple drinks this time and still consistent service.It is awesome in comparison to a few other places we tried as we are new to Harlem we were pleasantly surprised but even our second time here still great.Try the Rum punch and a delicious selection from the Jamaican fare.
3/31/2017,20170331,4,3.44,"Great restaurant. The oxtail and the goat are my most favorite dishes!!!! The service is good and attentive, and the price is definitely a bargain. So happy that Kingston is here. Welcome to the neighborhood!!"
4/4/2017,20170404,5,3.53,Hands down by far the best West Indian spot uptown!!! The drinks are major key!! Will visit again
4/8/2017,20170408,5,3.6,"Best Jamaican food I've ever had outside of Jamaica! The service was great and the staff was top notch. They served these sweet dumplings with the Jerk chicken, which I've only had in Jamaica. Will definitely be coming back now that I know this is available in the USA. Thank you God."
4/23/2017,20170423,5,3.67,"Stopped by for a business meeting,The ladies who work there were very, very nice! I did not eat because prior to getting there I had dinner, but food looked delicious and the people I was with said the oxtails were great. I will definitely be back to try their food!!"
5/12/2017,20170512,2,3.59,"I'm giving two stars bc the girl was nice but....i'll just go ahead. I came here for a paint and sip class my friend was hosting. The place is very tiny with about 10 tables and 8 or so seats at the bar.-the rest of the lower starred reviews are 100% true- the bartender is the also the hostess and the chef, yes i said THE CHEF (which means while she is tending the bar shes taking food orders, going to the back, putting it in the microwave for an hour, and coming back to the bar to tend more-of course next thing is how long it took the food to come out- when it did come out you can tell it was microwaved - it was so far from authentic west indian food that it was insulting-a guy next to me got an order of wings and when they came out there were 3 on the plate and TINY. You could tell they were microwaved-not to take away from the fact that i actually like my food (had rasta pasta) but i added jerk shrimp to it and the shrimp had no jerk at all...in fact they had no seasoning and were extremely overcooked from being in the microwave too long-not to mention i had to ask 3 times for a rum punch each time i ordered one-the sink in the bathroom was also leaking like crazyI know the girl that was tending the bar is jamaican so i guess im wondering how in the hell can you confidently serve food that is not even cooked properly? She definitely knows better and so does everyone else. She was really sweet but unfortunately i dont see this place lasting with easy bake oven meals. In fact, it won't last. This place needs to be shut down."
5/27/2017,20170527,4,3.61,It was a pleasure to check out this brand new little dive during my visit to Harlem. We are late diners and appreciated that Kingston was open well after 10 pm. The curried goat and oxtails were excellent as was the sorrel though the portions were somewhat small and service was slow for them not being too busy. The vibe of the interior (down to the corrugated iron bathroom walls) was an authentic Jamaican cook shop and rum bar combo.
6/7/2017,20170607,5,3.67,I experienced such a great time here the culture the vibes and the food. Every time I eat here the food is exceptional and I get great customer service and conversation. It a real gem to have in the middle of Harlem with drinks and food I love be able to get authentic Caribbean food here I would love to see this place grow and blossom as the time goes buy
6/14/2017,20170614,4,3.68,"Happened upon this culinary oasis on a late night stroll and instantly felt at home. The food was great, drinks were well made, and the customer service was outstanding! Left knowing that we would definitely become regulars."
6/22/2017,20170622,1,3.58,"Slow service and that just the beginning. I hardly write any reviews but I feel this is a must. As much as I'm big on restaurant hopping in my neighborhood this is one place that won't make the list. Drinks where cool but as for dinner I'd call it a total disappointment. We shared the curry pot which is more like an overload of rice. You get a small portion of Curry shrimp, goat, and chicken. No whole chicken pieces, shrimp over cooked and the best tasting goat with mostly bones. Curry very oily and not authentic Jamaican curry. Venue and location great for drinks but as for dinner I doubt I'll be returning. Complained but manager didn't to make it to our table, totally the last time I'll be visiting this location."
6/23/2017,20170623,3,3.56,"There is so much to be said about this place however I'll make it short and sweet. Pros: The place is very small and cozy. I enjoyed the atmosphere as well as the scenery outside of the establishment. The food was absolutely delicious. Full of flavor and cooked quite well. We ordered the run punch and the Don won and a red stripe. They were Good as well. The Ackee and salt fish as well as the ox tails were delicious. Cons: the building was ridiculously HOT. We are from Texas so we are pretty used to heat however the establishment lacked any cooling system besides a fan. I was literally dripping in sweat. The next and probably biggest con was the portion sizes. I can not believe they charged $18 for 4 very small oxtails. We left still very hungry after spending $70. The service was fair, nothing worth mention. If you're in Harlem I would recommend a different venue with larger portion sizes."
6/25/2017,20170625,5,3.61,"Just left Kingston. I wanted something quick and light to eat before I head to a party later. I had the Kingston wings and a ginger beer. The wings were really great and they came out pretty quick. Very flavorful and a tad spicy. I cant handle a lot of spice, so this was just enough. Music was chill and the vibe was good. Chopped it up with the bartender for a little bit and I was off. Definitely will return to try an entree next time."
6/26/2017,20170626,5,3.66,"Great spot. I had the pork bites as a starter, they were so tender and juicy. Then for the entree I had the jerk chicken, my plate was completely clean after! So tasty. The drinks were also nicely done by Neca. Definitely a place you want to come to when you want a great meal with flavor."
6/27/2017,20170627,5,3.7,Loved it!!! Food was definitely delicious and spicy. Reminded me of home. Service was polite and prompt and extremely accommodating. Would definitely recommend to anyone looking for a good chill time
7/10/2017,20170710,5,3.74,"Its great to have a sitdown Jamaican restaurant in Harlem because there arent many of them. The food here is delicious and the decor with the Zinc really reminds me of Jamaica. I had the curry goat and the jerk pork. Delicious and well seasoned. The Sorrel drink and the Rum punch were on point too. One of the best sit down Caribbean spots uptown for sure, I'll be a regular"
7/11/2017,20170711,5,3.78,"I love this restaurant. The food was amazing - i would suggest the ""Rasta Pasta"". Amazing!!!!! The service was great as well, our waitress was attentive. I also love the ambiance. This is our ""new place""...."
7/19/2017,20170719,5,3.82,"Great restaurant, great customer service, support small businesses like this, highly recommended"
7/21/2017,20170721,5,3.85,Amazing food and drinks! I had the Rasta Pasta with jerk chicken and I literally cleaned my plate! The rum punch was strong and yummy. It's good to finally have a food Jamaican restaurant in the area.
7/23/2017,20170723,5,3.89,"Excellent Jamaican restaurant. Great food, good prices, great service!! Highly recommend it. Nice vine, chill relaxed style. Get some!!"
7/30/2017,20170730,1,3.81,Very slow service. Don't quite understand what goes on in their kitchen. But apparently takes a whole hour to get an $18 dollar salmon. I think they go to Jamaica to kill the fish and bring it back and cook it. Geez. Not worth the wait. Need better staffing. Won't be coming back.
8/1/2017,20170801,3,3.78,"Great customer service, super friendly bartender who makes great drinks. Pretty chill spot, I only remove two stars because the food is bland."
8/6/2017,20170806,5,3.82,Great food and fast service; very authenic flavors. Had the ackee and saltfish and the jerk wings. Drinks were on point. Will definitely come back soon.
8/9/2017,20170809,4,3.82,Spicy Pineapple Margarita isn't kidding. Nice drink.Spicy and sweet with a kick that lasts throughout .
8/9/2017,20170809,5,3.85,Very good.. I'm surprised that this place gets bad or not great reviews.. and it's mostly from people who I'm sure have never been to Jamaica someone complained that there was too much bones in the curried goat..lol.. this is a very great spot.. the bartender is very authentic..and very good.. the drinks and The food are great. This is my new favorite spot in Harlem ..
8/10/2017,20170810,3,3.83,"Spicy Pineapple Margarita ($12) isn't kidding. Nice drink.Spicy and sweet with a kick that lasts throughout . Okay, so I stayed a bit later and tried the food... not a great idea. The snapper ($18) was bland, as was the beans and rice it was served with. The redeeming part of the dish were a few bites of tender okra. The plantains ($5) were sweet of their own accord; a char would have gone a long way.If you swing by, have a drink but preferably skip the food."
8/13/2017,20170813,5,3.86,"First time coming here and the vibe was so good. I'm Jamaican myself and love the Jamaican vibes along with the music and great food. Since I've been in Harlem, I've been craving my Jamaican food and I was super excited to see such an authentic Jamaican spot. Highly recommended!"
8/20/2017,20170820,2,3.81,"I really wanted to like this place. A jamaican restaurant in the area? Yes yes yes...but my experience made it a NO for me. Came here with my fiance and i ordered the oxtails rice and peas. The oxtails did not taste like oxtails nor look like them. What was on my plate...i have no idea. The rice and peas werent bad. My fiance had the jerk chicken and waffle. He stated that it was just okay, but that he wouldnt get it again. The drinks werent bad, i had the unlimited which included either mimosas or rum punch. I tried both but didnt feel that any were as strong as they could of been. I will not be back!"
9/16/2017,20170916,5,3.84,Great food & atmosphere. Drinks are smooth and tasty! Affordable price for good Jamaican food!
9/17/2017,20170917,5,3.87,Great Food!!! The Jerk sauce on the Salmon was excellent!! Loved it! The service pleasant and informative. I will recommend and return!
9/20/2017,20170920,5,3.89,The Rasta Pasta and the Steam Snapper Fish is a delight..... make sure you get the salsa salad to begin and open the taste buds up.
9/22/2017,20170922,5,3.91,Seriously authentic and fabulous jerk chicken. The real deal. Jamaican-Caribbean vibe. Definitely a gem.
9/23/2017,20170923,5,3.94,"Authentic, Tasty food, great ambiance- chicken skewers were really good and the mixed curry was excellent. the rum cakes was the best we ever had! A great find on 116th"
9/23/2017,20170923,5,3.96,Love this spot. great food and great drinks!! Visiting from the Bay Area and glad we found this spot and easy to get to.
9/29/2017,20170929,5,3.98,"The music and ambiance in here is great, as NYC doesn't have many spots able to maintain that true Caribbean vibe. The server was super nice even though she was the only one working and every seat in the place was filled. We had a few red stripes and the oxtail but the jerk chicken was our favorite - definitely the best we've had since moving to Harlem a few years ago. We even got to have a slice of homemade carrot cake from the family celebrating a birthday beside us and were kind enough to share. That speaks more to the vibe in this place than anything else I say can."
9/30/2017,20170930,5,4.0,"Delicious food. I had the Rasta pasta with jerk chicken and it was so flavorful. I recommend the Don One if you're a Hennessy drinker and like a natural drink. It had fresh orange juice, tea, mint, and other fruit juices. Delicious!"
10/2/2017,20171002,1,3.94,"The smallest portion of food I have ever been served in my entire life. $50 bucks later and I literally left the restaurant hungry and dissatisfied.My friend and I both ordered oxtails which had a nice flavor to them but they took forever to come out, when they finally did they were just warm. The rice and beans was bland with literally 3 beans in it and the cabbage also was not seasoned with not a drop of gravy on it after I requested it. The rum punch tasted like it had no liquor in it and the overall service was just Ehhh!Definitely not a place I would recommend to anyone or a place I would ever return back to. With service like that I give them a year and the doors being shut down!"
10/6/2017,20171006,2,3.91,"Faux Jamaican We ordered oxtails and curry goat for delivery. The first hint should have been the limited selection. The food was terrible, just awful. It lacked flavor and the meat was dry and tough... when I say tough I mean pull at and hurt your teeth tough. Goat, when prepared properly, is supposed to fall off the bone. One piece of mine was actually crispy. What Jamaican food lacks flavor?!? It's some of the most flavorful cuisine in the planet but apparently not in this ""Kingston.""This was the first time I was actually happy for small portions, there was less for me to suffer through. One of the best things about going to a Jamaican spot is that they load you up. You can offer a medium meal and have lunch AND dinner. Nah... not here. There was a ton of empty space in my container but that good it was less for me to pick out of my teeth. Overall, it was all just weird. I wouldn't surprised to learn that the cook was working from Martha Stewart recipes. The only reason I gave 2 stars is because my BF begged me not to be mean and give an honest review. When I asked if he liked his food... *crickets. So that 2nd star was me being nice but NEVER AGAIN. You're better off at Golden Krust."
10/19/2017,20171019,3,3.89,"Saw this newer addition to the Harlem community, and being a Jamaican transplant, I wanted to check it out. Cute ambience, friendly & attentive bartender, tasty rum punch. Rasta pasta was delightful, the burger could use more seasoning since it's enveloped by patty crust AND coco bread. The curry pot was TERRIBLE: very oily & just...ugh. There were three of us: each of our meals came out about 5 - 6 minutes apart. Cute place but, it may be a while before I return here."
10/22/2017,20171022,5,3.91,The food here is delicious and our waitress was so friendly and hospitable. I definitely recommend this place.
10/31/2017,20171031,1,3.86,"Oh my gosh, you people should know better!!! Negril Village and Miss Lilys put you people to shaaaaame! .....I feel sorry for those who think this is good west Indian food. Your portions are also comical....get it together owner!...You're better off going to golden krust for a better bite!"
11/14/2017,20171114,1,3.81,This place is fairly new with little footwork but I wanted to try it out. The space is very small so you can't celebrate a birthday here. I was w 3 adults & 1 child and was seated at a small wooden table in the front. It was cute at first until the hard surface became uncomfortable. Until the food came out and the plates took up most of the room. 2 persons ordered oxtails and I ordered the fish w festival. The oxtails were meatless and small. Plantains nor rice seemed to have much flavor. The worst of it all was the 30 minute wait for food (it may have been longer) DON'T go there hungry!
12/2/2017,20171202,1,3.76,"I noticed this place about a year ago and always wanted to stop in because I work right down the street as a server myself so today I went in there before work having about 45 minutes to spare I thought I could sit down have a nice lunch and then head to work but I was wrong, I was greeted right away and given a menu and told that I would be given a few minutes to look it over as she disappeared to the back somewhere..a few minutes was way too long for my liking especially since it isn't a very big menu and I was the only guest beside two other women that looked like they were family...anyways...as I got up to leave I finally saw her coming back, no apology no nothing, actually seemed like she had a lil attitude like I kept HER waiting, like she had better things to do...anyways... After taking my order (A jerk salmon salad minus the tomatoes,onions and peppers) she questioned my order and actually had the nerve to chuckle saying ""So you just want Romaine, parmesan and crutons?"" Umm YES!! Anyways I asked for the bill right away bc at this point I'm wondering will I be late for work, she gives me my bill and disappears in the back of again saying that she was going to let the kitchen know that I was in a rush, which I don't understand what that has to do with anything because it's not like I want raw food and besides how long does a salad take?? Besides her giving me my check there would be no other way to speed up this process... anyways... I realize when she was gone that she only charged me for a jerk salad and not a jerk salmon salad and so I'm waiting for her to finally make it back to tell her I said salmon at this point too many mistakes have the made and the damage is already done especially since now she would have to go back into the kitchen and add to the order of which I was already waiting so I decided to just leave and ended up eating at the chicken joint down the street and got better service, I am jamaican-born myself and really wanted some Jamaican food and to represent my country but this place is a disappointment there's no wonder why every time I pass it's barely anyone in there. you guys need to do better."
12/22/2017,20171222,3,3.75,"I dined here as a party of one this past Thursday. I arrived at around 6 pm and there was no one there except the server. I sat at the bar and I ordered a rum punch and oxtail dinner. Overall it was just ok. I do not eat oxtails often, but I have ordered from take out spots and it was better tasting, a larger amount of oxtails and at a cheaper price. For restaurant quality and the $18.00 price, I think they were very skimpy on the oxtails. Also these seemed to be really thin and not very meaty. The cabbage was really the star of the plate. It was really good. It wasn't too hard or too soft and with the oxtail gravy, it was really good. The rum punch was ok, it didn't make me want to get another. The server was nice and attentive and the music was good! I also liked the decor. It made me feel like I was in a local spot in the Caribbean."
1/17/2018,20180117,5,3.77,"So great!! Happy I found this spot. Great music, amazing jerk chicken and lovable staff. Can't wait to come back. THANKS FOR THE JERK!!"
1/27/2018,20180127,5,3.79,"A great new edition to this area. This hostess/co-owner ensures that customers are satisfied no matter their dietary preferences. Additionally, the Veggie Curry is well seasoned dish and would be something I would try again as it caters to the Vegan/Pescatarian lifestyles."
1/28/2018,20180128,5,3.81,"Went to Kingston yesterday for a meeting and it was some of the best Caribbean Cuisine I've ever had the jerk chicken was extremely juicy and tender, the steamed veggies were very good and well seasoned. The drinks were also very good I had a drink I called ""The Tribe"" that was extremely good and I can't remember the woman's name who served us but she was Awesome. If you're in New York and looking for something to great to eat check them out!"
2/1/2018,20180201,5,3.83,"Amazing cocktails !Amazing food !Amazing service!Amazing music!We tried the spicy margarita, pork bite and jerk chicken with rice and cabbage ! Perfect! Congratulations !"
2/7/2018,20180207,5,3.84,"Lovely food and service. As soon as we walked in, the bartender was so welcoming and warm. The rice and beans were rich in flavor. Go for the food and stay for the generous service, and welcoming atmosphere."
2/21/2018,20180221,2,3.82,Came here to have drinks and great food...Instead i got a small fish without any of the stuff in the menu...will came back for happy hrs drinks and chicken on the grill...
2/25/2018,20180225,5,3.83,what a great dining experience! we started with a couple of cocktails (delicious) and jerk chicken (very tender). the pasta was perfectly cooked and the sauce was the bauss. the waitress was very down-to-earth and easy to talk to. we will be definitely back!
3/22/2018,20180322,5,3.85,The jerk pork bites were amazing omg! And so many for just 10 bucks! The Rasta pasta is to die for as well. The pasta is so well marinated and I highly recommend with the jerk chicken. Really good great place I've dined there 5 times in the last month!
4/2/2018,20180402,5,3.87,Really good food. I had the Pasta along with Bun and Cheese. Even the delivery man was courteous; I will definitely order/visit them again!
5/11/2018,20180511,1,3.83,"Ordered from here off on Grubhub. Spent $22 bucks on some Rasta Pasta that I have never tried and was really looking forward to it on this Friday night. But unfortunately they just took my money and never showed up ! They even sent messages saying "" on the way "" then I see it says "" order delivered "" smh it was never delivered. Never a call nothing . Sooo idk about this place that was horrible customer service and I haven't even went to the place yet . Yikes !"
5/31/2018,20180531,4,3.83,"I downloaded yelp just to write this review. Kingston is a cozy spot and it's very relaxed. Camille is the best. I came just before happy hour ended at 8:00 with me husband and 3 kids (youngest 1 months) we ordered appetizers of the jerk pork for the kids with with a sis and we shared the curry pot for 2. Kingston has an open front so if you grab the bench in front that's a good spot. Happy hour drinks were excellent, music was excellent and I will be back."
5/31/2018,20180531,5,3.85,"My first time visiting Kingston was definitely a pleasant experience. I ordered the jerk pork as a starter and it was dynamite! I next ordered ackee and salt fish and my date ordered Rasta Pasta w Jerk chicken. We both finished our plates wanting more, I even ordered Jerk Pork to go because it was so authentic and rare to find on a Jamaican restaurant menus in NYC. It was a like a little taste of home and I will be back for more. Also, not to mention the cute Irie server was so sweet! She invited me to come back on Friday nights for a Caribbean Nights Party and I will be back for the vibes and drinks next time."
6/2/2018,20180602,4,3.85,"Very, cute and trendy place ! The DJ plays the best music, and our girl at the bar kept the drinks flowing , and the food was quite delightful . Will be coming back next Friday for sure !"
6/2/2018,20180602,5,3.86,Food is fresh. Chicken is juicy. Service is pleasant. Drinks are solid. Authentic as it gets! Definitely coming back often.
6/4/2018,20180604,5,3.88,Great music and drinks!!! I will definitely go again. Place is kind of small but it is worth going. Dj played a lot of reggae and up to date music. Rum punch was strong
6/11/2018,20180611,4,3.88,Nice place. Small nice decor and lighting. Food was good. Jerk chicken and curry very tasty. As we looked inside a few passers-by recommended it was well. Great drinks very good tasting with a lot of kick! Good Caribbean food in Harlem.
6/17/2018,20180617,5,3.89,"Walked into Kingston with my cousins by chance as we were strolling the streets of Harlem. We were having one of those ""go with the flow"" Sundays. This establishment is a diamond in the ruff. Camille greeted and made our drinks. She was a kind and genuine host. The drinks were refreshing and delicious! We will definitely be back to try to food and more from the menu. Thanks for a great and relaxing time. We could truly unwind!"
6/22/2018,20180622,1,3.86,"I'm sorry, but this food is sub par!!!!! I ordered a jerk chicken dinner! For $12 I could have bought the ingredients and cooked it myself!!!I received a flimsy breast and leg! A cup of DRY ass rice and peas, and about about a fist full of cabbage!!! OH, and I had to order my plantains on the side!???What happened to the jerk sauce?? Who are you cooking this for b/c it's NOT EVEN HOT/SPICY!!!!?? It tastes terrible!!! I gave the DRY ASS, FAKE jerk chicken to my garbage can!! And why the fuck does the food smell like this???? I'm confused!!!? I thought I'd give ya'll a chance b/x you're pretty new, but this food is fucking garbage and not worth the money! How dare you call it KINGSTON!!! As a West Indian woman, I'm offended and pissed that I wasted my $12 bloodclat dollars!! My husband had to add the damn JERK SAUCE it comes with to make it taste better!!!!! I still didn't like it!!!! FUCK!!!"
6/28/2018,20180628,2,3.83,Sorry guys but I do not recommend this spot. I had hopes but there were too many issues 1. Food took an hours to be done 2. Had little flavor 3. Meat was not tender (goat and oxtail) Would not return.
6/29/2018,20180629,5,3.85,So I had the pleasure eating in Kingston. The food is delicious. I ordered the rasta pasta. It was so so good I nearly clean my plate. Almost wanted to like the plate to get every bit of the sauce and meat left. I highly recommend ordering it. My first time ever eating rasta pasta and I was not disappointed. The drinks are good as well. This is a very cozy nice place with good food. You want some good Caribbean food come here you will thank me later.
7/4/2018,20180704,2,3.83,If you know and love rasta pasta save yourself the pain! I came for Mother's Day because Amy Ruth's was overly crowded... I thought we would take next best thing but this was far from it. The food is so dry it was upsetting me and didn't taste anything like rasta pasta. I was grateful the waitress was nice but like many other reviews the place is just slow paced. I dont know how....there weren't many customers. The drinks were also super weak and over priced. I don't see myself coming back.
