date,converted_date,rating,average,review
10/15/2010,20101015,5,4.55,I just want to personally thank everyone for the review good or bad it just let us know what we slacking on and what we need to change too bad we cant do anything about the size of the store but we working it out lol... we are expanding very soon next year ... thanks again and please come by get there before the line
10/27/2010,20101027,5,4.58,"This is my go to fish spot. The options are limited but it is what it is. The name of the place gives you a clear description of what it's all about. It could be rain or snow and there's lines out the door. The fish and the fries are very fresh. If the fish or fries are sitting out past 5 minutes they throw it out and make a fresh batch. They give so much food that I can share it and eat some for the next day. Lastly, my Dad that's not even from Harlem has to stop there before he treks back to Jersey."
1/31/2011,20110131,4,4.54,"Its basically a fried seafood counter but that just means they've put all the effort into making awesome food. The fish is as good as fried fish as I've had, crispy on the outside, super juicy in the middle. It just tastes fresh. I had the fish sandwich and it was a lot of fried fish in two pieces of bread. The bread is nothing to speak of but I guess the focus is the fish. will definitely be back."
2/18/2011,20110218,5,4.57,"Wow, this is our favorite fish counter in all of NYC.We usually go with the fish and shrimp combo, it can't be beat.Comes with a handful or two of shrimp and a couple of fish pieces, tons of fries and one or two pieces of bread. They offer tartar sauce, ketchupWhat's great about this place is that the fry is not too salty, it's just right. And they fry everything to a perfect consistency...never soggy or too crunchy. I wish they had hush puppies, that would put this place over the top!The platters are really huge, one is enough to share with two people. The wait is never too long and the prices are more than reasonable. This is definitely a must visit!"
3/8/2011,20110308,1,4.33,"This place is overpriced. The portion was smaller than I expected from reading reviews here, and it was only average in taste."
3/13/2011,20110313,4,4.31,"Stopped by here on Yelp recommendations. Standing room only. The only offer fish and chips, shrimp and chips, fish sandwich, shrimp sandwich, and fish and shrimp combo. Great breading and flavor with good prices. Will visit again."
3/26/2011,20110326,1,4.12,"New to the nabe and was psyched to try this after reading the reviews but don't have to go there again. Fish was thinly coated and crisp but quite fishy, maybe from the skin being left on? Fries were underdone and soggy. Shrimp was the best of the bunch but not memorable. Portions were adequate. FYI, if you're looking for English-style fish and chips this definitely isn't it; if you're looking for southern-style fried fish, i'd look elsewhere."
4/26/2011,20110426,4,4.11,"Some of the best peppery fried whiting in Harlem! Take the train b/c parking is ridiculous. You will wait but its worth it. Prices are typical and menu is limited to fried: whiting, shrimp, and fries."
5/5/2011,20110505,4,4.11,"My doctor I am sure isn't too happy about me eating here often (I can hear him lecturing that the salt isn't too good for my blood pressure), but what can I say I don't taste the salt like most fish fry spots. actually I like that the fact that you can taste a hint of coconut in the shrimp batter and that still for their growing prices they give more then enuff fish. My only complaint is I would like the fries fried harder."
7/16/2011,20110716,4,4.1,"Famous is a great seafood restaurant if you're on the go. I have stopped here several times before leaving NYC to snack on some shrimp and fish for a long drive. I must say the food is very salty, so if you get a combo (fish, shrimp, and fries with bread) be prepared to be very thirsty when you're finished The quantity of the food will fill you up without a doubt as Carol and I can hardly finish one combo.They are very quick and deal with the occasional long lines very fast. The employees are also very kind.The food is pricy for over the counter, but famous is worth every dime if you've never visited it before."
7/31/2011,20110731,5,4.14,Cheap good fish.. I'm nota fish lover but this place deserves thes five stars
8/15/2011,20110815,4,4.14,really good fish and chips. if ur not aware you could miss this little basement fish shack. The serving is plenty for what you pay.a squeeze of lemon and ur all good.
8/25/2011,20110825,5,4.17,I used to go here Llthe time when I worked uptown .haven't been there in years. Went recently and it was just like old times. Food still good
2/20/2012,20120220,5,4.21,Low price Fish for great quality. Best fish and shrimp I had in NYC yet!
3/22/2012,20120322,4,4.2,"Thanks to my loving boyfriend's craving for fried fish one day, Famous Fish Market (a hidden gem) was found. Famous is literally a hole on the wall fish shack. When we arrived there around 1pm on a Sunday, the line was out the door. Service was quick though, so the line soon diminished. Famous only accepts cash only, so no credit card.Surprisingly, a bum was persistently asking everyone on the line to buy him a fish sandwich (instead of asking for change). This makes one ponder that Famous was probably really delicious if it can motivate a bum to choose this (fish sandwich) over money. Nonetheless, we were so excited to try Famous's concoctions. We ordered 3 items: 1) Fried Fish, Shrimp and Chips, 2) Fried Shrimp, 3) Fried Fish Sandwich. The breading on the shrimp and fish was excellent! It was not too oily, and has a nice panko like texture. The fried shrimp was our most favorite from Famous. We both thought that the fried fish (whitening) was alright, and that the chips (french fries) was a bit disappointing. The Fried Fish Sandwich (2 slices of wheat bread & possibly 3-4 pieces of whitening) was good, but not the best. We ate the fish sandwich without the condiments (at first) and it didn't taste that great. Once we put the condiments (tartar sauce, ketchup, hot sauce) on the sandwich, it tasted better. If we come back here in the near future, we would just order the fried shrimp, and maybe the fish sandwich. Service was alright. The female server was nice and seemed friendly. The guy, on the other hand, was not that friendly, seemed very miserable and looked like he hated his job."
4/10/2012,20120410,5,4.23,"Yelpers never steer me wrong.Best fish place in NYC.Tender, crispy,flaky fresh, fries cooked to perfection. And all for an affordable price! (I don't remember the exact price)I used to frequent this place when I lived in Harlem as I lived right on St. Nicholas at one point. I am sure its not too healthy for you but it taste great lolIf I was ever in Harlem and in the mood for fish I would definitely head back."
4/11/2012,20120411,3,4.19,"Best fish place in NYC? I don't know maybe, but I'm a Marylander and I haven't been too impressed by NYC's seafood spots. The batter isn't really that flavorful to me which makes a big difference. I will say that get the spirit of soul food right, no skimpy platters here like you may find at a few other ""soul food"" spots in Harlem. The service is fine. Nothing superlative here, but nothing terrible in my opinion."
4/24/2012,20120424,5,4.21,"This Fried Fish is the BOMB.COMWhen you order a fish sandwich.. the bread comes LOADED with whiting. The first bite took my back to my dads kitchen (he's from off the coast of SC so he knows how to fry some fish!) It was seasoned perfectly and was fresh out the fryer! It was so good you want to slap somebody!The fried shrimp were also good. The fries were not, but who cares! You will be so full from your fish it wont matter.Line is long, but you can call ahead.If you are in Harlem, definitely worth stopping by. My best friend just moved near there so i will be back.. often"
4/25/2012,20120425,4,4.21,"After hearing my friend RAVE about this place for so long, I finally made the trek up there this past Saturday. My best friend & I arrived early, 11:30am, and decided to explore the neighborhood. We wandered down to 145th & St. Nicholas to the beautiful Park (I believe it is called St. Nicholas Park) and chatted. We decided to order our platter, and come back to the park to eat.We ordered a fish+shrimp+chips combo to share (those were instructions from my friend), which was $14, and 2 bottles of water, $1 each. While waiting, we saw them assembling someone else's order and our eyes literally popped out of our head. The fish & chips were piled so high, we weren't sure how we'd transport our platter to the park!Luckily, they wrapped ours in paper, put it in a bag, and gave us napkins, and containers of hot sauce, tartar sauce, and packets of ketchup. Very efficient packaging.We found a spot to chow down in the park, another friend met us with his platter of fish & chips and came equipped with paper plates. This is the way to go, especially since everything is so piled up.OMG, the fish & shrimp were fried and seasoned to perfection! They're everything I want in fried fish & shrimp. The chips weren't anything to write home about, but I still enjoyed them. The tartar sauce is some of the best I've ever had... IN LIFE! I dipped everything in it, including the fries. We couldn't even finish our food, there were a few shrimp left over and small pieces of fish, that we donated to Louie. See the next paragraph about this guy.If you decide to eat in the park, which I highly recommend when the weather permits, watch out for Louie (my friend named him, I had something else in mind that isn't quite fit for this site...) and/or his cousins. This squirrel pulled out all of his tricks to try & steal our food! I cursed him every chance I could get, stomped my foot, clapped hands, only to find him on the fence peering over my shoulder to get a better look at my food. SMH!But. it was worth it :-D"
5/31/2012,20120531,3,4.17,"This is another fine example of great food wrapped and put in a paper bag to steam itself into mush by the time you get home.I had the fish, shrimp, and chips. It came with a couple pieces of wheat bread that made for a couple good mini sandwiches. But the fish was good enough on its own. The tarter sauce was so-so and the shrimp was tastless. And as for the fries, bring some salt.Overall, a good cheap full belly. I'm stuffed, but there are many other places in the neighborhood to get a good bag of whitting without having to stand in line 20 minutes."
6/24/2012,20120624,1,4.06,"Meh...As relatively new transplants to the neighborhood, we were excited to try Famous Fish Market. Plus the reviews here on Yelp and elsewhere are pretty good.We got a fish+shrimp combo and a shrimp combo.The good:1. The breading on both the shrimp and fish is very good. The shrimp have a crispy, batter-like coating that keeps it's crisp even after being transported; the fish have a seasoned breading that is light and tasty2. Not too oily! Was pleasantly surprised at how light and un-oily the fish and shrimp were. 3. The condiments are surprisingly good - GREAT hot sauce and pretty good tartar sauce (not too mayonnaise-y, good amount of tang)The bad:1. The fish fillets are fried and served with the skin on, and because the skin is on, the blood line is often there as well. All of which makes for VERY fishy fish. Removing the skin, which was time consuming, made a huge difference to the flavor. I would never get the sandwich precisely for this reason. 2. The shrimp were, for the most part, not de-veined, and since they're relatively modest in size, you can really taste the difference. Terrible shame, too, because when I did come across the one or two that had been properly cleaned, they were SO delicious. 3. The fries - don't waste your time on them. Not worth the calories and really only serve as a convenient mop to soak up any potential oil that may be left over on the shrimp or fish. Handy (see #2 under good), but that's about it.So, overall, I'm glad we went, but was ultimately disappointed (and before people write me off as a picky eater, let me just say that I'm not. In fact, I'm a very adventurous eater). Like so many places around here, has the potential to be terrific, but is held back by it's own mediocrity. It would not be that much more difficult to devein the shrimp or clean the fish properly. I know people will read this and say ""oh, that's the way it's always been done""; and sure, that's probably true, but that doesn't necessarily mean there's no room for improvement. This place could could be really GREAT. Let's hope they catch on to that soon, before it's too late."
7/8/2012,20120708,5,4.09,"Ever walk or drive past the corner of 145th &St. Nicholas avenue and wonder what that long line is for well the answer is Famous Fish Market! I don't care how long I have to wait, it has always been worth it. Nothing is better than their fried fish and chip or the fried shrimp. Throw some hot sauce or Tartar sauce on there and it is finger licking good. I love their friendly service and their get in and get out style."
7/22/2012,20120722,3,4.06,"""There once was a spot in my hood,That fried whiting that taste uber good,With fries on the side,To the A train you'll slide,But you'll Relish this place as one should..""from the Melfeasance poetry project"
7/25/2012,20120725,5,4.09,I have grown up on this spot....it's a small whole in the wall tucked in the corner...aren't those always the best spots!?!?!I LOVE this place! The food always hits the spot! I have a rather inappropriate nickname for it...I won't share it b/c....well it's rude...but this place is ADDICTING!!!I haven't been for about a year but tonight....it's like a homecoming party in my mouth!!!!LOVE! and HIGHLY recommend!I've suggested NBA players go there and I'm proud to say...they ALWAYS make sure they go when they are in NY! it's GOOOOD!!!ok I have to finish eating my shrimp and fish....P is for PLEASED!!!!!!
9/15/2012,20120915,5,4.11,"Good God Almighty has graced this place with his permanent blessing. Get the fish sandwich, load it with their hot sauce, and your belly will thank you (so will your wallet--it's only $6). The fish is always fresh out of the fryer and PERFECTLY seasoned/breaded (I'm originally from the south, so I know a thing or two about fried foods). On more than one occasion I have nommed one of these on some poor neighbor's stoop because the five-block walk home was too long to wait. This is just a walk-in joint, so don't come here expecting to sit, but please, PLEASE don't let that stop you. This is one of my favorite meals in Harlem."
10/13/2012,20121013,4,4.11,"Fried fish! I was curious to try this place out - I love hole-in-the-walls, and the name says it all.I ordered the fried fish, shrimp and fries combo with a friend. The food was cooked perfectly and they gave us a good amount of sauces. The food is a bit too heavy for me to eat everyday, but it was definitely worth checking out what the hype is all about."
10/26/2012,20121026,4,4.11,"Price: $14.50Highlight: The fish and shrimpI was surprised. In these next couple lines I will explain the order in which the surprises hit me.Surprise 1: You get alot of food and it could last you 2-3 servings. Surprise 2: It tastes really good Surprise 3: *It tastes really good coldSurprise 4: If you have extra bread, rice or salad ingredients you could make other meals. Luckily I went during the day so I had a line-free experience. Look for the black awning by the 145th street train stop on the A,B,C,D. You step down into the tiny space, go to the window, say hi, speak your order, step to the side, *watch for your order to be ready and pray you that you can leave without your hair and clothes smelling of all things fried. Choices are simple: fish, shrimp, chips and then you can mix and match these in any way.A fish sandwich is about $6.50, the combo of fish, shrimp and chips is $14 - the combo also comes with 2 slices of whole wheat bread.P.S. When the order is freshly placed on the counter in a box - this is your opportunity to dress it with lime, hot sauce tartar sauce etc before they brown bag package it. *I am a grazer and prefer to eat small amounts of food in time increments of... well however the hell much time I feel like. *Watch for your order meaning watch the food cooking in the oil. The cook batters and fries the food right there."
1/6/2013,20130106,2,4.05,"I ordered the all-fish dish. The fish is not fried to order--it's sitting under heat lamps. The fish was dried up and chewy rather than flaky, and it tasted like it had been fried in overused oil. I asked for some lemon, and the counterperson looked like he had never heard of putting lemon on fish before. They do have tartar sauce and ketchup on squeeze bottles. I do not plan to return."
1/13/2013,20130113,4,4.05,Famous is one of the best fish places in Harlem. Yes it is small and you have to wait on line but it is certainly worth it. I usually get the all fish or fish / chips. I introduced a couple of my out of town friends to famous and they loved it. Reasonably priced and tasty just up my alley. Best of all they are located 2 blocks from my house.
1/16/2013,20130116,5,4.08,"THIS PLACE IS DELICIOUS!!! OHHH MAN you are ever in harlem i highly suggest you head over to 145th and get some fish and chips. its a little spot right next to the subway station. the line can get super long because of the small space they have inside so its you order and keep it moving. Fish and chips are great i love it, i reccomend this place to anyone who is in and around harlem. GO HERE!!"
1/16/2013,20130116,5,4.1,"i once waited a half an hour in the cold to get a fish and shrimp and chips platter. i was not disappointed. another time i drove from midtown en route to the bronx and waited 15 minutes. was not disappointed. once i was in harlem, and drove with a friend just to prove to him he would not be disappointed. he was not disappointed. fresh, flavorful, friendly, even saw a celebrity or two ordering food. pay attention, if you dont know what youre looking for, you could easily drive right past this place!"
10/11/2013,20131011,5,4.12,Delicious ! We were from NC and food was awesome ! lARGE portions with a good seasoned taste ! Get fish and shrimp with chips for $14.25!!! Yummyyyyyyyyy!! Definelty will go back !
11/10/2013,20131110,4,4.12,I Was on yelp looking for good fish and chip places to eat at and i seen famous fish market as the top place to eat so i went there brought the all fish platter with some fry's and the price was dumb cheap it was pretty good you throw the seasoning yourself the tartar the hot sauce the salt the lemon juice how you want is a hole in a wall spot so you cant sit there and eat so we went to dunkin donnuts to eat our food there it was worth the hype and the trip going there seeing that im from queens the only minor bad thing is the employees could be a bit more respectful but overall great experience for those that love fish and chips this place is the real deal
11/10/2013,20131110,4,4.11,I Was on yelp looking for good fish and chip places to eat at and i seen famous fish market as the top place to eat so i went there brought the all fish platter with some fry's and the price was dumb cheap it was pretty good you throw the seasoning yourself the tartar the hot sauce the salt the lemon juice how you want is a hole in a wall spot so you cant sit there and eat so we went to dunkin donnuts to eat our food there it was worth the hype and the trip going there seeing that im from queens the only minor bad thing is the employees could be a bit more respectful but overall great experience for those that love fish and chips this place is the real deal
12/21/2013,20131221,4,4.11,"Famous Fish is a place that is tucked away so well that you would probably pass right by it if there wasn't a line coming out of its inconspicuous door.The experience is simple: Southern US style fried seafood and fries done right. No frills. No themes. No seats.You wait on line, you come in, you order, you pay, you wait. The food is up and staring you down on the counter, you add your condiments, you nod, they wrap it up, and you are out the door. Lost once you get in? Don't worry, someone is bound to tell you what you're supposed to do. It's actually a little reminiscent of the Soup Nazi.. but with nice people behind the counter. They won't yell ""No fish for you!"" if you get it wrong.The fish and shrimp combo is deal breaker here: Freshly battered catfish and large, cleaned shrimp. The fries as an add on is so cheap, it would be a waste not to do it. The entire order, flanked between whole bread slices is enough to feed you for hours to come."
12/21/2013,20131221,4,4.11,"Famous Fish is a place that is tucked away so well that you would probably pass right by it if there wasn't a line coming out of its inconspicuous door.The experience is simple: Southern US style fried seafood and fries done right. No frills. No themes. No seats.You wait on line, you come in, you order, you pay, you wait. The food is up and staring you down on the counter, you add your condiments, you nod, they wrap it up, and you are out the door. Lost once you get in? Don't worry, someone is bound to tell you what you're supposed to do. It's actually a little reminiscent of the Soup Nazi.. but with nice people behind the counter. They won't yell ""No fish for you!"" if you get it wrong.The fish and shrimp combo is deal breaker here: Freshly battered catfish and large, cleaned shrimp. The fries as an add on is so cheap, it would be a waste not to do it. The entire order, flanked between whole bread slices is enough to feed you for hours to come."
1/3/2014,20140103,5,4.13,"I love the fish, shrimp and fries. I never ate tarter sauce until I came here, I love the tarter sauce. There is not seating and the line is usually long but I love it...."
1/3/2014,20140103,5,4.15,"I love the fish, shrimp and fries. I never ate tarter sauce until I came here, I love the tarter sauce. There is not seating and the line is usually long but I love it...."
2/4/2014,20140204,2,4.1,"Fries were tasty as was the tartar sauce. Portions are pretty decent. But the most important part, the fish, was not. It was fishy. Yuck. If I can bring myself to, I'll need to try it once more then update my review but for now I'm not impressed. Hopefully just an off day."
2/4/2014,20140204,2,4.06,"Fries were tasty as was the tartar sauce. Portions are pretty decent. But the most important part, the fish, was not. It was fishy. Yuck. If I can bring myself to, I'll need to try it once more then update my review but for now I'm not impressed. Hopefully just an off day."
2/26/2014,20140226,3,4.04,"I love their food and everything. But come on guys, time for a new bigger spot. Sucks I have to stand outside to wait to get inside."
2/26/2014,20140226,3,4.02,"I love their food and everything. But come on guys, time for a new bigger spot. Sucks I have to stand outside to wait to get inside."
4/1/2014,20140401,5,4.04,I have not bern to NYC in years and wanted some good fish. I went to Famous fish snd was very happy I went. My fish and chips were hot and good after a 12 block walk. ...Excellent!
4/1/2014,20140401,5,4.06,I have not bern to NYC in years and wanted some good fish. I went to Famous fish snd was very happy I went. My fish and chips were hot and good after a 12 block walk. ...Excellent!
4/14/2014,20140414,4,4.05,"I must say the best fried fish I've had in New York. Its tasty, fried perfectly, and with fries. Its a little hole in the wall and you may have to wait in line, but its worth it. You get alot of food for a little $. Its a very limited selection but that makes choosing that much easier. If you're in Harlem, you much try this little hidden gem!"
4/14/2014,20140414,4,4.05,"I must say the best fried fish I've had in New York. Its tasty, fried perfectly, and with fries. Its a little hole in the wall and you may have to wait in line, but its worth it. You get alot of food for a little $. Its a very limited selection but that makes choosing that much easier. If you're in Harlem, you much try this little hidden gem!"
4/29/2014,20140429,3,4.04,"So I walk in and boy is the place small. But it's a hole in the wall that serves pretty good food. The cashiers were very nice. One young man packing the food while the young girl handled the cashier. I got the fish and chips $7. The fish was pretty good. It had a very strong taste of black pepper. And To be precise, the fish was 85% crispy. The fries were a little soggy and cold :(.. Which deducted a star. Oh And you get two slices of brown bread. Oh btw I don't think I would recommend the all shrimp, it's $9.75 and you only get a small hand full. ONE MORE THING!! If you get it to go, check your bag if there is tartar sauce. Because that's a fried fish's best friend!! I GOT NO TARTAR SAUCE :'( even though I specified I wanted all the sauces... Instead I got the non spicy! sour! Supposedly hot sauce and packs of ketchup....no bueno and that's why they are getting a star deducted!!"
4/29/2014,20140429,3,4.02,"So I walk in and boy is the place small. But it's a hole in the wall that serves pretty good food. The cashiers were very nice. One young man packing the food while the young girl handled the cashier. I got the fish and chips $7. The fish was pretty good. It had a very strong taste of black pepper. And To be precise, the fish was 85% crispy. The fries were a little soggy and cold :(.. Which deducted a star. Oh And you get two slices of brown bread. Oh btw I don't think I would recommend the all shrimp, it's $9.75 and you only get a small hand full. ONE MORE THING!! If you get it to go, check your bag if there is tartar sauce. Because that's a fried fish's best friend!! I GOT NO TARTAR SAUCE :'( even though I specified I wanted all the sauces... Instead I got the non spicy! sour! Supposedly hot sauce and packs of ketchup....no bueno and that's why they are getting a star deducted!!"
5/5/2014,20140505,1,3.97,"All I have to say is Devin""s Fish & Chip's is way way better. It is a few block's north on St. Nicholas Avenue, from famous fish. Don't take my word for it do a comparison of the two you wil be glad that you did."
5/27/2014,20140527,4,3.97,"Definitely a fan! ...and thank you yelp! Would never have known what this is if it weren't for the reviews. I've seen this so many days getting on/off the subway, but just had no clue.The line (that when I finally went started 2 people outside the door), went quickly and efficiently, even with some of the chatty locals taking their time. Usually, I'm more of a British Fish n Chips fan, but this style was quite tasty. Much less greasy (though just a touch more fishy than I usually prefer) and still warm and ready after the 5 blocks I ventured home."
6/3/2014,20140603,4,3.97,"It's tiny. There are no seats. Just be cool and stand outside and eat your food on the corner, like you're in a badass movie about NYC. Then, you'd hop on the ABCD train and have a ""night on the town"" montage, one that possibly includes popping out the roof of a stretch limo you somehow aquired for free and going, ""WOOOO!"" as you ride through Times Square. At least that's what I pretend I'm doing when I'm slamming down fried seafood on a street corner. Forreal though, it's pretty good."
6/6/2014,20140606,4,3.97,"Gotta say this whole in the wall is pretty good. There is always a long line when I walk place this place. There are no seats this is strictly a take out place. I always go late so most of the time they run out of things. So far I have have the shrimps, fish, and clams. My favorite is the clams. I look forward to trying the scallops next when I finally make it early enough where they still have it."
7/11/2014,20140711,4,3.97,"We had low expectations for a small hole-in-the-wall type of place....It blew our mind, the staff was friendly and talkative, the food was delicious and reasonably priced. Be prepared to order, pay, and leave- there is not enough space to sit inside. Be careful!!!! The stairs are steep; you'll be too busy admiring your fish sandwich and the next thing you know you'll fall into the arms of a stranger coming to order."
7/27/2014,20140727,5,3.98,"Great food and friendly service. It quickly gets crowded, but it is well worth having to wait in a line to experience it."
7/29/2014,20140729,4,3.98,"I'm definitely a fan of the food! Fish, Chips and the Shrimp are absolutely delicious! I remember when I lived right down the street from this place. Rain or shine, sleet or snow there was always a line packed with their loyal customers me included. The only downfall of this place is that it's literally a tiny hole in the wall and doesn't hold many people so good luck if you have a stroller or a wheelchair!"
8/6/2014,20140806,4,3.98,"Definitely a fan! I usually go for the fish and chips or all fish. They give you whole wheat bread with either order and there are plenty of condiments (either you can put them on their or they have small containers to bring with you). I usually put hot sauce and tartar sauce on my fish-yum!The place is tiny and can get pretty uncomfortable if there are a lot of people waiting. If there is a line that touches the door I opt out of going. It can take awhile if they don't have any more fish fried- so be prepared to wait a good amount of the times you go. Usually the servers are friendly and put pride into what they do. Only one time didI have someone doing a little too much flirting for my liking. Made me not want to go back for awhile. Overall, it's a good spot!"
8/18/2014,20140818,4,3.99,"Saturday night this place is jam packed. But it worth the line., fires are soft & soggy while the fish is crispy."
8/19/2014,20140819,5,4.0,I love this place. I have been going here since I was a kid I always get the samething; fish and shrimp no fries with hot sauce and tatar sauce. The food is always fresh and there is always a wait but it is worth it. It is expensive but the quality of the food is worth it.
8/19/2014,20140819,5,4.01,"Best fish spot in Harlem! It's a hole in the wall literally and when you go here expect to wait in line, but it's well worth the wait. Staff is super friendly and give great customer service. Food is always amazing!"
8/19/2014,20140819,5,4.03,I love this place. I have been going here since I was a kid I always get the samething; fish and shrimp no fries with hot sauce and tatar sauce. The food is always fresh and there is always a wait but it is worth it. It is expensive but the quality of the food is worth it.
10/30/2014,20141030,4,4.03,"A friend recommended this spot so I decided to try it. Had the Fish & Chips, with tartar sauce and hot sauce with two slice of bread on top. I wish the fish was a little more crispier but other than that, it was really good. On service, the staff was nice and attentive, quick, even being late in the evening (9-10pm) and there was a line too. Location, I almost missed it when I was looking for it. It under some scaffolding so it isn't very visible, small spot, no seating, just grab & go. But I like it because it makes it different and the focus is on the food and not the decoration or the place itself. Definitely coming back to try the other meals."
10/30/2014,20141030,4,4.03,"A friend recommended this spot so I decided to try it. Had the Fish & Chips, with tartar sauce and hot sauce with two slice of bread on top. I wish the fish was a little more crispier but other than that, it was really good. On service, the staff was nice and attentive, quick, even being late in the evening (9-10pm) and there was a line too. Location, I almost missed it when I was looking for it. It under some scaffolding so it isn't very visible, small spot, no seating, just grab & go. But I like it because it makes it different and the focus is on the food and not the decoration or the place itself. Definitely coming back to try the other meals."
11/10/2014,20141110,5,4.04,"Really excellent, simple, tasty fried seafood. The staff is very nice and the establishment is very clean. I just happen to stumble on this place coming out of the A train on 145th Street. Come here if you're around for unpretentious fried seafood. One of the nice young ladies tending the cashier was very sweet and considerate. I mentioned I needed some time to look over the menu since it was my first time. She was so nice and gave me free samples of the fried fish and shrimp. Now that, is true customer service that you can hardly find anymore. Brava to her and the whole crew!"
11/10/2014,20141110,5,4.05,"Really excellent, simple, tasty fried seafood. The staff is very nice and the establishment is very clean. I just happen to stumble on this place coming out of the A train on 145th Street. Come here if you're around for unpretentious fried seafood. One of the nice young ladies tending the cashier was very sweet and considerate. I mentioned I needed some time to look over the menu since it was my first time. She was so nice and gave me free samples of the fried fish and shrimp. Now that, is true customer service that you can hardly find anymore. Brava to her and the whole crew!"
11/15/2014,20141115,5,4.07,"Clean and tasty takeout. There are no tables and on nice weather days there will be a LONG line, but it's worth the wait."
11/15/2014,20141115,5,4.08,"Clean and tasty takeout. There are no tables and on nice weather days there will be a LONG line, but it's worth the wait."
1/22/2015,20150122,2,4.05,"I used to come here all the time for the fish. Recently I've realized new ppl working here and since then the place has gone down hill. I went Monday for a sandwich. I was never greeted, my order was never taken and there was a light skinned woman with tats cursing up a storm. There was a young child standing on line while the woman continued to curse. Where's the professionalism? I was enraged. I hate to say it but I don't think I'm ever going back."
1/22/2015,20150122,2,4.03,"I used to come here all the time for the fish. Recently I've realized new ppl working here and since then the place has gone down hill. I went Monday for a sandwich. I was never greeted, my order was never taken and there was a light skinned woman with tats cursing up a storm. There was a young child standing on line while the woman continued to curse. Where's the professionalism? I was enraged. I hate to say it but I don't think I'm ever going back."
