date,converted_date,rating,average,review
2/10/2015,20150210,5,4.14,"I LOVE this place, and I love the owners, and the beautiful French girl that manages the place. Did I mention that I love this place?It helps that it is a minority-owned business in a sea of newly gentrified establishments that care little about old inhabitants. Just saying. GREAT food and a cozy environment. If you live in the neighborhood, you need to run to this place. TODAY."
2/15/2015,20150215,5,4.2,Great addition to the neighborhood! Swell comfy decor and interesting Menu . Staff was very nice and accommodating. Went for dinner but can't wait to try out other meals there too!
3/5/2015,20150305,5,4.25,"This place is so good! Their beef sliders are THE BEST sliders I've ever had. They just melt in your mouth. I've also had their Jerk Chicken caesar salad. The chicken was so full of flavor. The portions are not huge but they make up for it in quality.The management is very friendly and so is the staff! And the atmosphere is great! My only complaint is that they don't open until 11am on the weekend. There have been so many times where I've been craving a cappuccino on Sunday morning but they aren't open yet. Other than that, perfect! I'm so happy to have this place just a short walk away!"
3/9/2015,20150309,5,4.29,"Stopped in here for a cup of coffee before a dance audition yesterday. The place is super cute, and though I can't speak for the food everything looked delicious. The staff were super friendly, and they gave me my coffee on the house as a good luck wish for my audition. I got into the company, so it worked! The decor and ambience are great, and they have an awesome happy hour so I will definitely be back soon!"
3/11/2015,20150311,3,4.22,"I want to like this place a lot, I really do. I just want them to work out the kinks a bit, so I may give them another month or two then come back and check it out. I've been there three times so far, though one time I had to leave because they weren't serving food that early yet. I ordered the same thing both times: eggs over easy with a side of kale and plantains. The first time the eggs came sunny side up and the kale was charred. It didn't taste bad, just kind of crispy and charred. Second time I went, the eggs were good, the kale was sauteed but completely different than before and over all it was a good dish. However, it took me about 35 minutes to get my food. Overall I think they are trying to get their bearings, but I am very happy they're in the neighborhood and I hope they get better so I can try them again."
3/14/2015,20150314,5,4.26,Hubby and I decided to try this place out for brunch. The vegi burger with curry mayo was juicy and yummy. The fish and chips was great. Definitely will be back.
3/17/2015,20150317,4,4.25,"Not too long ago, I got the veggie burger from The Edge and WOW! This was probably the best veggie burger I've ever had. It is a black bean burger which makes it more amazing and comes w a side of plantains and a salad. It is unfortunately only for lunch but still amazing. Super good. I'm super happy !"
3/23/2015,20150323,5,4.29,"I live near this new restaurant and the first time that I ate here, they did not have electricity, but I had a veggie quiche and I could not wait to have another. Unfortunately, it took me about two months to go back and it will not take me that long again, in fact, I am still craving my brunch from earlier today. I ordered the ackee and salt fish with festival and spinach; delicious!!! I was completely surprised how good the ackee and salt fish is, it wasn't oily like most are, and the festival, almost as good as the festival on Hellshire Beach in Jamaica- just much smaller. This will be my new spot and the good thing is, I can call up and run across the street to pick up my foot.I am so happy that they are there. If you are a foodie like me, you will love this place and if you love traditional Jamaican food, this place is a MUST!!!"
3/26/2015,20150326,5,4.32,"I love this place! What a great addition to the neighborhood! Good food, drinks and coffee. It has such a great atmosphere and the staff is awesome"
3/29/2015,20150329,5,4.35,"In all honesty, I didnt know where to begin raving about this place. But most importantly, I really dont want anyone else to know why this place is so great and make it more difficult to find an open table for myself & company.The food was a delicious assortment of flavors that danced on your tongue. Even thé simplicity of a plain bagel was highlighted by that wonderful berry jam. A grilled cheese was a non-greasy, ooey-gooey cheesy delight as was thé ultimate burger which was filling, yet, light. I promise you I merely sampled these dishes while enjoying thé life out of thé ackee and saltfish. I wont even steal your pleasure by describing it: just GO for it. This is not thé place to park with your laptop. This is thé place to enjoy great portions of amazing food and have a conversation. They do serve beer and wine but taste thé food before muddying your palate with alcohol. You will not regret it. Service is attentive and pleasant. Quality is key and I hope it stays that way."
3/30/2015,20150330,4,4.33,This hidden gem down Edgecombe Avenue is some of the best food I have tasted in the Harlem neighborhood! The location however is not ideal because unless you were standing right out front there is no sign outside or bright lights to indicate there is even a restaurant out there. The first time I went during brunch hours. despite tables filled it still remained rather quiet which was nice. I had the Ackee & Saltfish and a side of plantains which was absolutely delicious! It came as a scramble with a side of sauteed kale. It was super flavorful and nothing like I have ever had before.  The corn bread fritters also delicious once I brought a side of coconut oil to dip them in. The chai latte I order was also awesome and I appreciated they offered the option of almond milk instead of dairy since besides fish I practice a vegan diet.  I returned back in the evening another night hoping to order something similar however turns out the dinner menu is quite small and the only non-meat/no dairy item on the menu was the fish and chips which although fried was tasty.  The side side could use an upgrade with a more flavorful dressing and vegetables however. I give this place four stars for two reasons: 1. The staff each time I have come in seemed absolutely miserable and not super attentive almost disappointed to have me as a customer it seemed.  Perhaps because I was dining alone and not drinking alcohol.  2.  I do wish the place allowed wifi throughout the day because I wanted to do some work while dining there in the late afternoon/early evening. 3. The menu although delicious - is still fairly limited and more so during dinner hours. It would be nice to see more veggie/dairy free/gluten free friendly options like salad with the fish and non deep fried options for the health savvy clientele. Also I think it would be worth mentioning to expand the daytime menu to include perhaps smoothies/shakes/veggie juices.
4/11/2015,20150411,4,4.32,Great local spot! The food is fresh and amazing coffee. Energy is good. I enjoy coming with friends or to sit and people watch. They could improve on the services. One person working on the weekends isn't a good idea.
4/12/2015,20150412,5,4.35,"I LOVE this place! It has quality coffee and the staff is super nice. I love all the coffee shops in this neighborhood now! By all the business they all get, more can come! The ambiance is nice, although I haven't tried their food, I hear it's really good. I'm so glad they are here!"
4/18/2015,20150418,5,4.37,"We just rocked out with brunch. OMG, I loved the Ackee and Saltfish....served with festival (aka Johnny Cakes) and sauteed kale. And do not skip a Hibiscus Mimosa, made presumably with the delicious house Sorrel, which was also perfect on it's own, it was luscious and refreshing. Also the coffee was smooth and rich, and helped me ease into the beautiful sunny day.Great service, great ambiance, and amazing food, all attracted a diverse and cheerful crowd. I'd say this is my new favorite neighborhood brunch. We'll be back, and if you have not been yet, you need to check it out!"
4/23/2015,20150423,1,4.25,"Arrived at 10:15pm for late snack after confirming they were open until 11. Live down the block and meaning to try this place. after standing around the host said ""kitchen closed""Really! Good luck growing your business."
4/24/2015,20150424,5,4.28,This is my 2nd time here and it won't be my last...wonderful place great for a date or chat. Music is not too loud... The ambiance is very nice relaxing. Lay back type of feel...great staff...Amazing chef
4/24/2015,20150424,5,4.3,My gratuitous gratitude to the chef for definitely making the best dish of fish and chips ever tasted by me. The freshly made tartar sauce was a treat since I don't typically like tartar sauce. The cucumber water was very refreshing to my surprise and not an overpowering taste. The ambiance is a great place for either a date or even a little get together of friends. The service was very on par. I could go on for hours but I will next visit. Please check this place out and support. Peace and Love
4/26/2015,20150426,5,4.32,"Impeccable service, great food, and a cozy environment are exactly what you'll find at The Edge. I had the curry chicken sandwich with salad & plantains ($13) and a latte ($4). The curry chicken is their take on the traditional chicken salad sandwich but instead is a blend of chicken, curry, raisins, and I believe celery. It was delicious and went really nicely with the plantains and vinaigrette on the salad.The staff was awesome! They constantly checked in and I think I waited all of 5 minutes to receive my food. I highly recommend giving this place a try, (for me) it is a welcome alternative to the bustling environment of other restaurants in the neighborhood."
5/6/2015,20150506,2,4.25,Two stars only because the server is a really nice young man. Food: YUCK. Sitting in the restaurant eating as I'm writing this. The food is not good. It's the second time I eat at this establishment and I didn't want to write them off from the first experience. Second time around and not good once again. Shrimps and grits with runny eggs. Not good. Curry chicken sandwich is actually served salad style. Not good. Mango mimosa is good. That's about the only item I would come back for.
5/10/2015,20150510,5,4.27,"Mother's Day brunch at the Edge was wonderful. Great food and great staff, we were late for our reservation, the staff made us comfortable until a table opened up. The Crab Cake were delicious, I also sampled the waffles which were equally as good. Visiting my son, daughter-in-law and grandson from Seattle. I had a memorable Mother's Day, thank you Edge."
5/14/2015,20150514,4,4.26,"Ackee and Salt fish as a tad bit salty but nothing horrible, it was still yummy. Festival bread was great, also really good mimosas. Going back for sure!"
5/14/2015,20150514,4,4.26,"Ackee and Salt fish as a tad bit salty but nothing horrible, it was still yummy. Festival bread was great, also really good mimosas. Going back for sure!"
5/20/2015,20150520,5,4.28,"So glad THE EDGE opened in our neighborhood, it has a really nice ambiance and I like their food (I have had the curry chicken sandwich, and the avocado mash on bread) and service. I love the house made Sorrel they have, fresh and spicy"
5/20/2015,20150520,5,4.3,"So glad THE EDGE opened in our neighborhood, it has a really nice ambiance and I like their food (I have had the curry chicken sandwich, and the avocado mash on bread) and service. I love the house made Sorrel they have, fresh and spicy"
5/24/2015,20150524,4,4.29,"It is nice to discover restaurants that don't take themselves too seriously. The Edge is just that. Its ambiance and energy are welcoming, and the wait staff is nice and accommodating. I love that there isn't wifi so when you walk in, people are livelihood in conversation. For the energy of the place, I give this a 4.5. We had coffees at the bar, a flat white and a cortado, quality coffee without the entitled energy of gentrifying folks up at Manhattanville Coffee. Then,we had the salt fish and ackee, which I would give a 3.5 because I found the fish a bit dry and still think my mom's version is better. The festival was on point, and as a kale lover, I enjoyed the addition of the kale. I'd come back again. The burgers looked good!"
5/24/2015,20150524,4,4.28,"It is nice to discover restaurants that don't take themselves too seriously. The Edge is just that. Its ambiance and energy are welcoming, and the wait staff is nice and accommodating. I love that there isn't wifi so when you walk in, people are livelihood in conversation. For the energy of the place, I give this a 4.5. We had coffees at the bar, a flat white and a cortado, quality coffee without the entitled energy of gentrifying folks up at Manhattanville Coffee. Then,we had the salt fish and ackee, which I would give a 3.5 because I found the fish a bit dry and still think my mom's version is better. The festival was on point, and as a kale lover, I enjoyed the addition of the kale. I'd come back again. The burgers looked good!"
5/31/2015,20150531,5,4.3,"Lovely place, came with the whole family and loved the decor, the warm feeling of the place, and the fabulous food. The shrimp parmesan grits were out of this world. Looking forward to hearing some live music (planned) in the evenings at this cool spot."
5/31/2015,20150531,5,4.32,"Lovely place, came with the whole family and loved the decor, the warm feeling of the place, and the fabulous food. The shrimp parmesan grits were out of this world. Looking forward to hearing some live music (planned) in the evenings at this cool spot."
6/15/2015,20150615,4,4.31,"Really pretty space, with great service and a very friendly vibe. Food is top shelf and priced about $5 less, than it should be--don't raise your prices, though!--I've had the fish and chips, the pasta special and the jerk chicken caesar salad, all excellent. Coffee great, too."
6/15/2015,20150615,4,4.3,"Really pretty space, with great service and a very friendly vibe. Food is top shelf and priced about $5 less, than it should be--don't raise your prices, though!--I've had the fish and chips, the pasta special and the jerk chicken caesar salad, all excellent. Coffee great, too."
6/16/2015,20150616,4,4.3,"Had dinner here last night with the fiancée because she was in the mood for Jamaican food. The windows were wide open so there was a nice breeze. I almost got the impression that it's more of a coffee bar during the day but they had a full dinner menu with a lot of daily specials. The salmon, coconut rice, and sautéed spinach were perfectly cooked, the Jerk Chicken Caesar salad was excellent and the fried cod fish fritters were fantastic. Someone at the neighboring table had the spicy mussels (they smelled amazing) and the fries looked great. While the menu may be somewhat Jamaican influenced, there menu is much more diverse meaning we'll go back soon. All I can say is that the food was very good, the ambiance very pleasant, and the service was impeccable. The waiter actually ran down the street to give me my credit card that I had accidentally left behind. Oh and it's a great place for a date - if only I were still dating."
6/16/2015,20150616,4,4.29,"Had dinner here last night with the fiancée because she was in the mood for Jamaican food. The windows were wide open so there was a nice breeze. I almost got the impression that it's more of a coffee bar during the day but they had a full dinner menu with a lot of daily specials. The salmon, coconut rice, and sautéed spinach were perfectly cooked, the Jerk Chicken Caesar salad was excellent and the fried cod fish fritters were fantastic. Someone at the neighboring table had the spicy mussels (they smelled amazing) and the fries looked great. While the menu may be somewhat Jamaican influenced, there menu is much more diverse meaning we'll go back soon. All I can say is that the food was very good, the ambiance very pleasant, and the service was impeccable. The waiter actually ran down the street to give me my credit card that I had accidentally left behind. Oh and it's a great place for a date - if only I were still dating."
6/21/2015,20150621,4,4.28,"We went back for dinner for the sliders, fish and chips, and the shrimp dish. They were all so good! The sliders had a wonderful house sauce and were so delicious, and the fish and chips were fried and seasoned to perfection. The hint of the coconut in the fish matter brought me back to the Caribbean. In fact, they were the best fish and chips I've had. It was a lovely marriage of Jamaica and England. The shrimp dish was great too. I just wish they were caramelized a bit more. For dessert, we had the brownie. It wasn't the best brownie I've had, and some parts tasted like flour. Overall, regardless of some areas of growth needed, the flavors are great; the ambiance is spot-on and welcoming. Yep, this is definitely my neighborhood spot."
6/21/2015,20150621,4,4.28,"We went back for dinner for the sliders, fish and chips, and the shrimp dish. They were all so good! The sliders had a wonderful house sauce and were so delicious, and the fish and chips were fried and seasoned to perfection. The hint of the coconut in the fish matter brought me back to the Caribbean. In fact, they were the best fish and chips I've had. It was a lovely marriage of Jamaica and England. The shrimp dish was great too. I just wish they were caramelized a bit more. For dessert, we had the brownie. It wasn't the best brownie I've had, and some parts tasted like flour. Overall, regardless of some areas of growth needed, the flavors are great; the ambiance is spot-on and welcoming. Yep, this is definitely my neighborhood spot."
6/25/2015,20150625,2,4.23,"Came to the edge excited to experience a new spot in Harlem. The edge was lack luster. We waited 39mins for our food. Rice was hot, shrimp was cold and unseasoned. We completed our meal with out any check up. I would have been on my 4th glass of whine if they actually had more than one server to come and assist us. When they did come they came with the check and never asked us about desert. The check was just brought. Actually as I write this review the server is cleaning up around me. The only positive was the decor. Unfortunately would not come back. Customer service needs work."
6/25/2015,20150625,2,4.18,"Came to the edge excited to experience a new spot in Harlem. The edge was lack luster. We waited 39mins for our food. Rice was hot, shrimp was cold and unseasoned. We completed our meal with out any check up. I would have been on my 4th glass of whine if they actually had more than one server to come and assist us. When they did come they came with the check and never asked us about desert. The check was just brought. Actually as I write this review the server is cleaning up around me. The only positive was the decor. Unfortunately would not come back. Customer service needs work."
6/27/2015,20150627,4,4.18,"Atmosphere: chill and laid back space. Great for a date night or catching up with friends. Great music.Pricing:moderalty priced . You won't break the bank here.Food: Menu items for dinner = small plates tappas style. But they also have menu specials that consist of big plates ex: surf and turf, seafood pasta. Came here on Saturday night had the sliders and Mac and cheese. sliders were decent, nothing to exciting. Mac and cheese was cheesy . Service: waiter was very attentive and helpful"
6/28/2015,20150628,4,4.18,Great little brunch spot hidden in Harlem. I opted to get the egg sandwich on toast with tomato and avocado and it was absolutely delicious. It was served with a side of mixed greens so it was the perfect combination. My friend has the jerk chicken with waffles and the chicken was seasoned just right. We're both definitely going back again.
6/28/2015,20150628,4,4.17,Great little brunch spot hidden in Harlem. I opted to get the egg sandwich on toast with tomato and avocado and it was absolutely delicious. It was served with a side of mixed greens so it was the perfect combination. My friend has the jerk chicken with waffles and the chicken was seasoned just right. We're both definitely going back again.
6/29/2015,20150629,3,4.15,"Meh. The service was great and the food was just ok. The codfish* fritters had a weird after-taste but the zesty dipping sauce had good flavoring. The seafood pasta special was not worth the $21, until I peppered and salted it. The cauliflower was awesome though. Thumbs up. Happy hour until 8 pm. $4 wine."
6/29/2015,20150629,3,4.13,"Meh. The service was great and the food was just ok. The codfish* fritters had a weird after-taste but the zesty dipping sauce had good flavoring. The seafood pasta special was not worth the $21, until I peppered and salted it. The cauliflower was awesome though. Thumbs up. Happy hour until 8 pm. $4 wine."
7/5/2015,20150705,4,4.13,"The atmosphere is very inviting from the music, table arrangements, and friendly staff. We had three different dishes during brunch: shrimp & grits, ultimate edge burger, and fish & chips. All of the dishes were excellent, but they could have been a little hotter when they came out. Yet still, the taste of the dishes overpowered any issues with heat. I will definitely come back during dinner!"
7/8/2015,20150708,5,4.14,"My boyfriend and I went here for brunch last week and it was fantastic! There have been so many spots popping up in the neighborhood but so many of them are trying to hard if you know what I mean; The Edge hit the nail on the head with their compact and delicious brunch menu. We had the burger - it was cooked medium rare and done perfectly as was the fried egg on top and we had the curried chicken sandwich, which is something I would rarely order but it was DELICIOUS. So yummy and it comes with plantains and a salad. Great food, great atmosphere, great prices - we will definitely be coming back! Can't wait to try their dinner menu"
7/21/2015,20150721,2,4.11,"Did not enjoy at all... The décor and vibe of the place is nice nestled on Edgecomb ave in Harlem. I was excited for this place but everything was just lacking. I had the jerk chicken and waffles the jerk chicken was dry and the waffles was cold. the waffles reminded me of leggo my eggos I sent the waffles back to be reheated then eventually said forget it because I was so hungry. My friend got the shrimp and grits this was actually good but the shrimp is small for the price. we also tried the sides which was festival, plantains and I don't recall the other thing but the festival and plantains was good. the happy hour is only 2 dollars off the regular price that's a coupon not happy hour.... They only sell wine and beer... I don't know what else to say my friend recommended this place for brunch and I heard the menu is different for weekend brunch so maybe I went on a off day... It was Thursday at 5:00"
7/22/2015,20150722,5,4.12,"We absolutely love The Edge, it's a much needed addition to the neighborhood. Not only do we pop in regularly for coffee since we are just around the corner, but we come back again and again for lunch and dinner because the food is great. The lunch menu suits all appetites with an amazing burger with fries, as well as a wonderful curry chicken salad sandwich with plantains, plus many brunch menu items. Dinner consists of small plates, like the beer battered fish and chips which are light and not at all greasy, sliders, a grilled cheese, plus daily specials of salads and entrees. Every meal we've had here has been exactly what we wanted and the price points are just right. When we come with our children, the servers make sure to have their food come out as quickly as possible,which we greatly appreciate. An added plus is the cozy environment when we are without the kids and the super friendly staff."
8/5/2015,20150805,3,4.1,"I'm happy to see another nice dining establishment open up in the neighborhood. During the day it has more of a cafe feel, and at night it feels like a restaurant. The interior is beautiful, and warm. The staff are friendly and I enjoy the concept. The food, however, was just ok. I tried a number of items off the menu, but nothing really left me impressed. I do enjoy it as a coffee shop though, and will often stop in during the week days for coffee and wifi."
8/8/2015,20150808,5,4.12,"I came here April 17,2015, the atmosphere is really edgy and comfy and it fits right into the NYC life. The waiter I had was extremely awesome, very helpful and spoke very clear. I had a homemade sorrel which was great, scrambled eggs with shrimp and grits, also very good and filling. I would definitely come back here!"
8/13/2015,20150813,1,4.07,"I was very excited to go to The Edge since I live very near--not even a block away. I thought it would be a nice place to have brunch and meet friends. A friend, who is a producer for a major cable network, and I decided to meet there for lunch one day and we were very disappointed. As I waited for my friend I was totally ignored. When my friend arrived we were directed to a table and the server--not friendly--brought us water. However, it appeared that to him we were invisible. We were not treated well. It didn't feel comfortable. I enjoy dining out and do it a lot, and I'm excited to see all the new restaurants popping up in the Harlem in which I have lived for 50 years however, I will not spend my money at a place where I am not treated well. We left! Instead we went up the street to another new restaurant on 139th and Seventh Ave. (Adam Clayton Powell Blvd.) We were treated courteously there and the food was good. Perhaps The Edge is catering to the New Harlemites. Pity!!!"
8/14/2015,20150814,4,4.06,"Fancy quiet quaint little Corner place we had brunch today. Low dim lighting, brick walls dark green floors.Ordered the smoked salmon on top of sesame bagel and he ordered the burger medium rare for lunch. The French fries were the crispiest I've ever had, I think it was dipped in batter prior to frying. Casual dress. Quiet and intimate ambiance."
8/14/2015,20150814,4,4.06,This place has a great ambiance. They play slow contemporary music similar to jazz while you dine. I had the edge burger which was cooked the way I liked (medium rare). The French fries were delicious! They had a good crunch and weren't over fried. The edge is a great hole in the wall (corner) restaurant for a good and delicious brunch.
8/16/2015,20150816,4,4.06,"Today was my second time at The Edge. The first time I went for lunch and both my dad and I got the Curry Chicken Sandwich which I was looking forward to. Unfortunately I was disappointed, it is truly a Curry Chicken Salad Sandwich and I hate chicken salad sandwiches, I thought it would be a curry chicken breast on a bun. My mom had the veggie burger and she was it was great, the festival is also really good. Today my husband and I went for brunch and my husband got the ackee and saltfish and he said it was good. I got the Jerk Chicken Ceasar salad and it was good as well. Today there was about a 10min wait and I loved that the waiter gave us menus in advanced and even took our food order while still waiting for a seat to expedite the process. One downfall is they don't have high-chairs, both times I came with my daughter who is 15 months and its a bit challenging holding her while trying to eat. The ambiance is great and service was good."
8/18/2015,20150818,5,4.08,"Stopped by with my son for lunch on a Tuesday at 1:30. Beautiful and cozy ambiance, not too loud, not too quiet. Got a table right away. Ordered the fish and chips which was cooked perfectly and generously portioned, not to mention absolutely delicious. Wasn't expecting it to be coconut-crusted but good thing I like coconut. Service wasn't fast but they don't seem to encourage rushing in this place which is fine by me. Only drawback is I was never offered a high chair for my son who is 8 months old. I'll be back."
8/24/2015,20150824,5,4.09,"Wow. Just wow. I longed for a restaurant like this uptown. A quiet spot where the breeze can casually meander through as I stare at sunshine and trees...a place where the music, the service, and THE FOOD all align to provide the most exquisite dining experience. It was so cozy, and the owner, Juliet, was such a gem too! If I wasn't pressed for time, I would write a solid 2500 words on why you need to go here...instead, I'll leave it at that. You must check this place out."
8/26/2015,20150826,5,4.1,"Tucked away on a quiet corner off of St. Nicholas...this is THE SPOT! Great, easy mixed British,Jamaican, French menu...edited down to crowd pleasing, comfort cuisine. Every visit has been met by the smiling, earnest faces of the owners, staff and random family members dropping by to help out. The crowd reflects the area, with a Pretty, healthy mix of young professionals, students and loving locals. ARTIST heavy!!! Love That.Take the C up to 135th and walk up for the Experience. If nothing else, do like I did on my first pass - get a Homemade SORREL and Pain o'Chocolate, while listening to FAT FREDDY's DROP and Waxing Philisophical a Francais with the staff!!! J'adore!!!PEACE"
8/29/2015,20150829,5,4.12,"As a person of Jamaican heritage (and as a foodie), it's a real comfort to have the Edge relatively nearby. The ambiance feels like a tribute to Jamaica, Eastern and Southern London, and to Harlem as well. It's run with love and nuff vibes--the subtle, comfortable-in-your-skin vibes, and not Sizzla-chanting-down-Babylon-at-the-top-of-his-vocal-register (though I do love that, too.) This place is all fish-tea-in-Trelawny, if you catch my drift...easy Jamaica, easy Hackney, remote City College Location...the vibe speaks for itself, rather immediately. It's perfect. It also helps that the Edge is currently offering the best brunch in Harlem, if not in the entire city. I LOVE brunch, and would not pass out such an endorsement lightly. However, after eating here this morning, after several other occasions (this time with my judgmental 4th grader son who adored his Edge burger and fries), I was able to confirm that the reason why I always look forward to coming back even before I've left is because the Edge is amazing. The fish and chips are heavy, but delicious. The ackee and saltfish appear to be disappointingly sized, at first, but the sauteed kale is hearty, crispy and delicious, the ackee and saltfish is correct, and the festival keeps you from being able to clean your plate. The chai latte is smooth and you don't need to add sugar. The sorrel is fresh and flavorful (if it were up to me, there would be more cloves and ginger inside, but this is a matter of my own personal preference). The burger is massive and drenched in melted cheese. The fries defy description...you have to try them for yourself.I should have written this review long ago, but I'm selfish and didn't want anyone to know about the Edge aside from myself and my husband and kid. But in the words of the kid, ""it's really busy in here, Mom!"" As it should be. Dear the Edge, may you never lose yours."
8/29/2015,20150829,4,4.12,"From the cozy atmosphere to the essence water served with meals, attention to detail brings me utter delight when I visit this lovely little restaurant. As a new establishment, the menus for brunch and dinner have captured the hearts and tummies of the area and hopefully will do so for many decades to come. From starters to specials, to mains, to dessert, this place has me coming back again and again - dishes are healthy versions of island classics, with something for everyone (including vegetarian/vegan options, quality wine and spirit selections, freshly made juices, and exciting, seasonal specials).My menu favorites include the jerk chicken sandwich (on whole grain toast, YUM) brunch, served with the best savory plantains I have ever had. The beef sliders are nothing short of small juicy visits to meat-lover heaven: these are the stars of the dinner menu. There is the pleasure of the side salad, another example of this restaurant's fine example of attention to detail...the field greens are always fresh and tossed with the lightest, tastiest dressing I've tasted away from my own home. The Edge is part of Harlem's new renaissance... I look forward to seeing you there!"
9/1/2015,20150901,5,4.13,Most relaxing place ever with great food tasty drinks and good music definitely a place everyone should go to.
9/15/2015,20150915,5,4.14,Excellent food excellent service I will def be returning! I had the codfish fritters and salmon burger. Both were great.
9/15/2015,20150915,1,4.1,"Not only is the food not very flavorful (I have had the hanger steak, the seafood pasta, the seared snapper, and the Fish and Chips), but one of the waiters (the one waiter?) is extremely rude. I have tolerated the Edge four times in the past because it is frankly across the street from where my best friend lives, but I will no longer be coming back. I echo the overall lackluster reputation by other reviewers."
9/27/2015,20150927,4,4.1,"This place is awesome! The staff is uber attentive and helpful. I love to get a bottle of wine. The menu change daily, so check the chalkboard. Appetizers such as sliders and fries are a staple."
