date,converted_date,rating,average,review
9/11/2017,20170911,3,4.14,"I cannot believe that I haven't ever heard of Republique despite living over the road from it for almost a year! Dropped in for brunch with a girlfriend not knowing what I was getting myself into, I took one look at the menu and became quickly overwhelmed! I panicked and ordered the Breakfast Sandwich with Pork Belly, my friend got the Gazpacho. We also ordered a Lemon Basil Spritz each and a Watermelon Spritz.Despite the restaurant being gorgeous inside with great atmosphere, the Gazpacho being delicious and the drinks very refreshing (and strong) I was really disappointed with the breakfast sandwich. I found it very heavy, greasy and lacking in any kind of stand out flavour which I'm sad about. Looks like Tiago Coffee & Kitchen on Hollywood keeps the title of 'Best Brekkie Sanga' for another year AND it's way less expensive.This being said, I really liked Republique. The staff were friendly, service was prompt and the atmosphere was gorgeous. I won't let one subpar experience mar my judgement of this restaurant and I will definitely come back, study the menu further and get something truly delicious so I can leave a better review."
9/25/2017,20170925,4,4.13,"Dinner review: Tl;dr - a bit on the hip side, this is a must-visit place for those out of town and even those who are in the area. The prices are high (I would say $$$ easy and not the $$ yelp shows right now)! The food is actually quite delicious and dictated by the farmers market. Food: 5Presentation: 3.5Atmosphere: 5Service: 4Value: 3Overall ~ 4.1We came spontaneously on a Sunday around 8:30 and had to wait a good 45minutes. The place was packed! I guess all that hype must be worth it if it's always full despite the high price tag. Thankfully, we were able to order drinks while we waited (some small snacks were available but we didn't want to spoil our dinner). The waitress helping out with the drinks for those waiting was spectacular. Very attentive, friendly, and had great recommendations. Probably the worst part about this place were honestly their cocktails actually but even they were above average. The service once we were seated, however, was pretty mediocre. I understand that they were busy but even when it cleared up before closing, our waitress was hard to track down and I had to wave her down a few times. I'm willing to overlook this a little bit but it was concerning for such a high end establishment. We ordered the green gems (a salad), beef tartare, malfaldine (seafood pasta) and oysters. The green gems salad was amazing. It had fresh produce and had the perfect seasoning and dressing that enhanced rather than overpowered the salad, highlighting the already present freshness and flavor of the dish. The beef tartare was a bit disappointing, especially presentation wise. The cheap and flavorless chips covering the beauty was disappointing and the egg was already pre-mixed. It was quite good but nothing too spectacular. The Malfaldine was probably the highlight of the night. The whole lobster chunks in there were a welcomed addition. The pasta was perfectly cooked and drenched in the seafood dressing. One of the best I've ever had to be quite honest. The oysters were delicious as well, but a bit overpriced at $4 a piece. We had the fat bastard and the shigoku.Overall, it's one of the better places in LA as far as flavor and atmosphere but the value proposition is not great, considering how much you are paying for what you are getting. I'd still recommend it as a must visit if you have the cash to spare.--Update:The second time we had dinner here the quality wasn't as good but the service was improved. The carbonara just missed that little extra oomph and the spinach cavatelli was mediocre. The way they served the sea urchin (uni) however was interesting and quite European if I had to say so myself (being European myself). I never thought of consuming Uni with bread but it kind of worked. They had this lovely sea/oceany butter as well that made for an interesting experience. I still prefer my uni plain but this was different and good."
9/27/2017,20170927,2,4.0,"I live near Republique but have never attempted to eat there because there's always a long line outside, which is a good sign. Fellow elite Jeff H. and I decided we'd give it a try, long line and all. It was 10:30 am on a Friday and it was crowded but the line was only about 10 deep. You order at the counter and they bring the food to your table. One of the problems with the system is you really don't get to look over your tab very well because there are so many people waiting in line behind you. I just signed and tipped without looking it over. Turns out they tag on an extra 4% for their employee's health insurance. OK, good on them. Still, you're now paying for your meal, plus approximately 10% tax, and 20% tip, so you're at the price of an already pricey item plus 35%. It's kind of like paying a buyers premium at an auction. The receipt they give you doesn't break it down, only the one you sign and give back has the cost breakdown. Not sure if a cash receipt is itemized. Seating was sparse and it's not super comfortable. Mostly sitting on stools on tall, long tables. I did like the community feel though and we met some really nice people sitting next to us. We even shared food with each other. Cool!Walter's Favorite was hilarious. Over $20 with tax, tip, and surcharge. Walter must be a 3 year old because it's hardly any food. It's just an egg, a baguette, OJ, coffee and butter, jam and honey. The coffee was lukewarm and bitter. Big thumbs down on Walter's Favorite. Walter, it's called an appetite, get one! Oh wait, they did throw in an extra. A fly in the honey. No charge for the fly, though. We alerted the runner, which wasn't easy to do. He could care less. No apologies at all. It was like we were out of line for asking for honey without a fly in it. Maybe he's the guy who made up the quote that you can catch more flies with honey than with vinegar!By the way, nobody ever came by the table to see if the food was OK or apologize for the fly in the honey. Bad form, especially at the price point. We also had the kimchi fried rice. I thought it was just OK. I did enjoy the Croque Madame. It's a lot of food. It would be easy to split because it's very filling. I'd say overall the food is good but I really don't get what all the brouhaha is all about. The lines, the prices, the take it or leave it attitude, Nah."
10/21/2017,20171021,5,4.06,Went for the first time and liked everything about it. Even the waiting line moved by pretty fast and I did not mind it too much. They make it efficient by having the customers order and pay at the registe and the waiters would deliver the food to you (semi-self service?) the baguette was so good with or without the butter and I would have finished the whole baguette if we had ordered it. The belgian waffle with peahes was simply peachilicious and my husband loved the kimchi fried rice. Definitely wanna go back and try more stuff next time. It will be my favorite brunch spot for a while!
10/21/2017,20171021,5,4.11,Put in the planning to make a dinner reservation here weeks in advance. The food is worth it. This place is not overrated.
10/26/2017,20171026,4,4.11,"République has been another restaurant I've been wanting to try for awhile. I've heard many great things about this place, and I will say that I enjoyed it. It was good but I wouldn't say it's anything special. In fact, most of the brunch and breakfast options here are pretty standard. Their dinner menu is a different story. Came here for brunch and ordered the regular breakfast meal that came with scrambled eggs, fingerling potatoes, a chunk of bacon, and French bread. I also ordered smoked salmon on toast, a few pastries and a lemon basil spritz cocktail. Everything was good but my favorites were the smoked salmon tartine and the cocktail. Smoked salmon was delectable while cocktail was very refreshing. Service was actually quick. For such a busy restaurant with the line surpassing the entrance door, we just had to wait around 10 minutes before we were served. And the staff was also friendly. The decor is very intriguing and unique. It is rustic medieval yet industrial. I liked how the interior was converted using the exterior of an old stone building with windows that preexisted there. My one call out would be the price. For brunch, it's not bad. It is $$. But the dinner price is much more expensive and it actually is $$$ so don't be fooled."
11/4/2017,20171104,4,4.1,"4.5 stars for this gem! Had the pleasure of having weekend breakfast here. I highly suggest getting here before 9:30am, anything later will have a HUGE line which is just absurd. Their pastries and cakes look INSANE!!!! I would love to return to try. I ordered the shashuka ($15) it was delicious and flavorful. I just wish it arrived more hot.I think this is a great breakfast or brunch spot if you get there before the line starts. I hear dinner is a bit overpriced for what you get. The salmon tartine also looked divine, I'll try that next."
11/9/2017,20171109,5,4.14,Awesome atmosphere and service. I had the chia bowl and grain bowl! Great sizes and moderate prices. Super fun brunch spot.
12/3/2017,20171203,5,4.18,"Rave review here we go....I would like to write a review about this French delicious restaurantae. ;)For lunch you can come in and wait in a long line. Once you get the to counter, the raving begins. Aka it is worth it. Food- French toast is crunchy on the outside soft on the inside. Ask for a bow of fruit to go with it. Lemonade drink with ginger and pear- very special.Kimchi fried rice- The best combo of spice and meat.Damon Tartine- The healthy delicious option. Fresh salmon and fresh ingredients, perfect all around! A top favorite place in LA :)"
12/11/2017,20171211,5,4.22,"Can I just say... DEE LISH SHUSH. Delicious. Everything we ordered was absolutely scrumptious. I got the salmon tartine - there was a hefty amount of avocado on toast with a heaping amount of smoked salmon and some onions and baby radishes. It was so so good and they definitely don't skimp on their ingredients. My boyfriend ordered the fried chicken and waffles, which was also very tasty!! The chicken was so tender and the gravy complemented the waffles very well. It was a pretty big portion. As for pastries, we got the creme brulee ball thing (bombolombi? Forgot what it was called) but it was similar to a fried donut with creme filling on the inside. We noticed a lot of people getting it so we got one too! It was so light and fluffy, I knew why everyone was getting it. The other pastry was the bread pudding. Super good - it had yam and raspberries and so much filling, and the top had just the right amount of crisp to it. It was a hefty portion though so we had to take most of it home because our main meal was more than enough. Definitely coming again !"
12/15/2017,20171215,4,4.21,"We searched for a place to get brunch and this restaurant happened to be one of the my bookmarks, so after we found street parking, we got in line and placed our order. The line wasn't too bad since we got there kind of early. There are so many desserts in the case that is very tempting to buy something, but we ended up not getting anything at all!After you pay, they give you a cup with a number on it, so you just need to find seating in one of their community tables. While waiting for our food, I saw some workers preparing the dough in the back, and a glass case of uncooked meat I guess you can buy to cook at home. I really like the layout and atmosphere here, it's very inviting...I was surprised how quickly our food arrived! We shared the Belgian waffle, mushroom omelette, and Chef Victor's Chili. Everything looked and tasted delicious! The chili also came with two pieces of really good cornbread! I usually don't like salads, but the salad that came with the omelette was very refreshing. It's cute how they filled the waffle pockets with fresh berries. Service was on point too. Will definitely come back for more breakfast goodies next time I'm headed to LA!"
12/27/2017,20171227,4,4.2,"THE CROQUE MADAME WAS GOOD!==================================My son was home from his freshman year at college and he and I decided to head to République for brunch. It is quite a trek from La Canada, but it had been on my bookmarks for ages.FOOD: 4/5 STARSI ordered the croque madame because I like sampling these whenever I can. The last one I had was in Paris two months ago and that one was hard to beat. This one was good, but I found myself having a hard time cutting through the crust on the bread even though it had been soaked with the egg on top. The salad on the side was good. My son ordered the chicken and waffles and he liked that. I tried a bite and it was good.AMBIANCE: 4/5 STARSWe did really love the interior of the main dining room right where you enter, but we ended up in the back where the lighting wasn't as nice.SERVICE: 3/5 STARSThe line was pretty long, but thankfully it moved quickly. You order at the counter and then they bring everything to the table.  The timing could have been better though. My dish arrived about ten minutes before my son's did. I wanted to share my plate with him while we waited, but I couldn't flag anyone down to get another dish. I ended up walking over to the side of the room where there were some plates stacked up and just grabbed one.PARKING: 3/5 STARSThey have valet parking and it is $8.00 during the day and $10.00 in the evening.TIPS:1) Eat in the main dining area right by the entrance if you can. It's just a prettier room.2) Go on a weekday and get there before 11:00 a.m. to avoid the rush.3) Keep in mind the timing of the food may be out of whack, so ask for extra plates when the server brings a dish so you can share."
12/27/2017,20171227,5,4.23,"Republique always lives up to expectations whenever I take friends or family around for brunch. The ambiance is always up to par with the nice high wooden tables and ample lighting. Walking into Republique, it's hard not to first stare at the many delicious and perfect looking pastries in the front behind the glass. While you are waiting in line, you can survey the two-sided menu; the first side is all of the food and the backside is the coffee and other drinks. Since I have first gone to Republique many years ago, the menu has expanded a lot, from like 10-12 items to like 20+ items on the breakfast/brunch menu.Drinks: Regular coffee - The coffee here is really good! I am not sure what kind of coffee they use, but it is pretty strong and is brewed very well. Food:Bacon Burrata Toast - Bacon, avocado, arugula, fried egg, and burrata cheese (shredded). This toast was a behemoth. I was surprised at how large and how many delicious foods they can pack onto one toast. It all went together pretty nicely though. It started to fall apart in the end, but it was altogether a really good toast and actually well-balanced.Republique is an awesome place to grab breakfast with friends or catch-up with people. The valet parking is like $8, but you can park on the back streets for free or find street parking."
12/28/2017,20171228,4,4.22,"Great food, amazing atmosphere. Definitely worth coming here!WAIT: Came on the Thursday between Christmas and New Year's so it's pretty much the same as a weekend/holiday. We got there around 11:40 and the line was fairly long all the way to the next shop over but we only waited in line about 30 minutes before we ordered and sat down. You order first then grab a seat wherever. People are pretty good about not saving seats before you've ordered and although the line is long it wasn't that hard to find seating.ATMOSPHERE: This place has a very rustic/industrial vibe. It kind of reminds me of an Urth cafe but more industrial. The inside has one half that has hanging lights and very bright lighting and then the other side is a little more ""dark"" with high vault ceilings, stone and almost a German decor. There is also another back room that doesn't have good lighting or high vaulted ceilings. Lots of communal tables make it good for larger groups and there are both counter seats, smaller tables and then high tables. Great place for brunch, great place for lunch with girlfriends, a date or to take visitors from out of town.FOOD: Their food is typical brunch food with a slight asian flair. They have lots of pastries and pies that are not on the menu and probably rotate. You can see them in the display case when you're about to order. They have gluten free options for pastries. My sister is gluten free + dairy free and she was able to order a good amount of stuff. However, the Japanese grain bowl cannot be made gluten free (the farro is mixed in) so she had to get the salad.BACON BURRATA TOAST - I opted for this instead of the mushroom toast and was not disappointed. It had a thin layer of cheese (very subtle) then avocado, arugula and thick pieces of bacon on top then a fried egg with lots of parmesan cheese shredded. The toast itself is sourdough (but not too sour) and is very crusty/toasted with some sort of butter on it that makes it very very tasty. The bacon is also thick cut and very good. The egg was perfect on top with the right amount of ooze and the parmesan cheese was a nice way to round it out. I loved my toast and it looks small but was enough for me.CHICKEN AND WAFFLES - a more savory chicken and waffles with fried eggs and peppers on top. The waffle is pretty good, it's crispy and then soft on the inside. They give you two square waffles and 2 pieces of chicken with 2 eggs and then a side of the gravy so it's a pretty large meal.Overall, I would definitely recommend this place. Some of the dishes aren't AS great (the pork adobo fried rice only looked OK) but the atmosphere makes up for it. It depends on what you order in terms of food so I would just stick with what you usually like to eat."
12/31/2017,20171231,5,4.25,"If you want to indulge yourself, Republique is the place to go for a night out in LA. The Republique vibe is open, fresh, family sharing, loud and exciting. When you walk into the place, it's full of communication, people moving around, workers working behind the counters. It gets your palette excited for what's to come.Being seated, we were treated with the utmost respect and our waitress and people helping were on their games. Water was always full, plates were always cleaned up, questions were always answered. I applaud the service as it's been awhile since I've been to a restaurant such of this caliber and I was very impressed.And what about the food? Well, what about it! I honestly could come here, have a beer, get a charcuterie board of light cheeses, house made meats and bread and call it a day. Hands down, delicious, but having gone out with friends we ordered a bit more to fill up on our appetite. Everything we got was packed with flavor & cooked exceptionally well. Butternut Squash Agnolotti was creamy and rich of butternut squash flavor. You could taste the homemade pasta. The Malfadine, with it's lobster bisque profile mixed with uni screamed seafood heaven in a bowl with the pasta that clung to the sauce! The duck breast and prime fillet, both cooked perfectly melted in your mouths as you took a bite of each type of meat. And quite possibly the most underrated part of the meal, the french bread, which was fresh and crunchy was so good as I used it to clean up the sauces of the pasta bowls.What's funny is that we didn't choose this place based off the food. It was actually discovered because my friend wanted a piece of chocolate cake. He had it, was dreaming forever about it, and finally was able to come back and remember the bliss. Do you know what I am talking about? The salted caramel chocolate cake. May I warn you, one cake can easily feed two people. You could be like us and order one per, but you'd be a fool in a food coma afterwards. The cake is so rich in chocolate flavor, it can be a bit overwhelming, but the caramel brings it back down a note because it's salted. I was told if the caramel was warmed up and drizzled onto the cake so that it soaked into the layers, it is also extremely potent and delicious. I have half the cake left over which I am going to try after writing this.Hands down, awesome restaurant and well deserved to be among the top 20 in LA. Bookmarked, and ready to come back."
1/4/2018,20180104,5,4.28,Awesome spot for brunch with the girls. The line was about 20 minutes long but seemed to move quickly. It's not so bad especially if you're with friends. We ordered a plethora of things but the chia pudding was what stood out the most. It was so creamy and perfectly sweet and topped with fresh fruit and almonds. 'Twas a lovely brunch.
1/7/2018,20180107,3,4.23,"3.5 stars.I've been here twice already, and although I've been impressed with the ambiance and decor, I haven't been with the food.  The restaurant is well lit and is gorgeous inside! I've tried: kim chi fried rice, pork adobo fried rice, shakshouka, mushroom toast, and french toast. Although the food was good, I wasn't blown away by it. Of the food I've ordered, I surprisingly enjoyed the french toast the most. The inside was moist and fluffy. All the other items are okay for its small portion and price ($14-$16). We got vietnamese lattes, which were good but also rather small. The mimosa ($13) also came halfway filled in a wine glass. For 5 small dishes and drinks for 4 women, it was already about $120, not including tip. They also charge a 4% on top of your bill to help pay for their employees health insurance.Parking is not the greatest. There is valet next door for $8. After we parked there at 2:30, and went to get our car at 5pm, they said that we owed them $18 because after 4pm, it was a different rate. Ridiculous :( Find street parking if you can or make sure to leave by 4pm! Overall, I've had better brunch (food) elsewhere. However, service was good and the ambiance/decor is beautiful."
1/8/2018,20180108,5,4.26,"I came here for brunch with a few of my girlfriends, and I'd like to just start off by saying that Republique does not disappoint. Besides the horrible parking situation and a good wait, I'd probably say that this was my favorite brunch spot of 2017. The portions are pretty perfect and the menu is great for sharing, and they have the perfect variety as well, including drinks and pastries. This place has an upscale but casual ambience and is always busy, so be prepared to wait in line! Good thing California has great weather (mostly) and LA is a great place to people watch. I would definitely recommend Republique, but first timers be sure to look up the menu ahead of time, as once you get to the front of the line, the line moves quickly and there's little time to decide what you want!"
