date,rating,review
12/18/2021,5 star rating,"Nice dining atmosphere, but small. The food is fantastic. We had the falafel burger, spicy chicken sandwich, red beans and rice and the vegetable stir-fry with tofu. Everything was delicious. The food is locally sourced. Great spot, highly recommend."
11/16/2021,1 star rating,"Majani has been slipping lately. I order all the time online and a few instances happened where they ""didn't see"" my order. This last time the order was just incredibly later than what the online prospected. Why is it traditional that every time I order Majani, I'm late coming back to work...when I had more than enough time on my lunch. I ordered the spaghetti bowl w/ extra BBQ Cauliflower a sorrel, and a Fudge....my online order that I picked up came out to  $41.77....I was under the  impression that extra cauliflower meant a side of cauliflower.....the Cauliflower was in the bowl and only came with 4 pieces (where's the extra??) and that Mikes Vegan Fudge was TERRIBLE. It was listed as cake on Chow Now. It was gritty and it taste like coconut oil with cacao in it. Although this is my first complaint on Yelp...I over looked a lot. I vow to never come back. BGabs be late all the time....but they food always worth the extra money and wait. NOT This place. I feel cheated buying 1 bowl a drink and a fudge for $40. Especially since it was Trash."
10/16/2021,5 star rating,"Best Vegan Soulfood in the UNIVERSE! I don't know what kinda vegan sorcery y'all got going on in this joint, but I'm here for it! Popped up from the LOU for the weekend to visit fam in South Shore, and baby, got my whole life in the black-owned vegan joint. Clean establishment, great front staff and good service. I'll be back. Oh, and do yourself a favor, get that Soul Bowl w/a side order of oyster mushrooms. Wash it down with a Ginger Lemonade. Ok, bout to nap this off. Peace."
4/16/2021,5 star rating,"I Highly recommend the BBQ Roast Sandwich. It was messy in all the right ways. We also ordered the BBQ Cauliflower wings and the sauce was divine. Fried okra... great. And to finish off our glorious meal, the double chocolate cake. The only reason you stop eating it is because you have to say oh my God after every bite.Will definitely be back again!"
7/24/2020,5 star rating,"5/5 5/5 5/5 !!This is currently my FAVORITE vegan restaurant in Chicago! It's so good I've ordered it 3 times in 2 weeks :) and it's BLACK OWNED! Oyster Mushroom Sandwich - THIS ITEM MAKES NO SENSE!!! From the breading, to the texture, to the flavor, this sandwich is unmatched. It gives you a Chicken sandwich vibe with an island twist. I don't know how to describe it other that, freaking amazing! Beans and Rice - Every time I've ordered this I've been pleasantly surprised. They switch up the bean daily but it always has this ""curry/masala"" twang to its. The chickpeas and rice has been my favorite! My 2nd fav is the kidney beans followed but the black eyed peas!Crabcake Sandwich - As a southern girl who was once OBSESSED with seafood, I am a harsh critic on seafood substitutes. With that being said, they did a great job blending spices and Old Bay to recreate the concept! Jerk Tofu Tacos - I cant emphasize how AMAZING these are! The homemade white and green sauces will literally make you slap someone. The flavor is out of control! Hot Water Cornbread - This is the only item I wasn't crazy about."
5/15/2021,4 star rating,"Ordered delivery and the food traveled well, the sandwiches were both really good and packed with flavor. The cauliflower was a little soft, I think the packaging made the food sweat which made the fry taste soggy. Overall I was satisfied and I ordered there again!"
2/12/2022,2 star rating,Food sometimes really good sometimes not -- like Forest Gump you never know what you're going to get. Service people rude.
8/5/2019,4 star rating,"I'm originally from Chicago but currently live in VA. I visited here about 10 days ago with my mom. My mom is transitioning to vegan and I'm a meat-eater. Let me start off by saying the food is great! We were blown away. I've talked to my mom on the phone at least 3 times since our visit and every time she mentioned how good the food was. I've included pictures for your enjoyment.I would recommend NOT getting water unless it's bottled. If I knew what toilet water tasted like, I would imagine it would taste like that. They need a filter or something. Not even lemon can make it taste good. No one comes to a restaurant for water, so this is definitely not a deal breaker. The main reason I'm rating a place that has great food 4 stars is, service. I tried to place a catering order last Wednesday and it took multiple emails and calls (using the number on the website and restaurant) to confirm my order.  I will say that they were timely in sending their catering menu (sent within minutes of the initial request).I'll update my review after my event."
6/14/2020,5 star rating,"Wowww so good. I got takeout during covid and it was getting plenty of business - great to see! I'm not vegan but loved everything I tried: ""crab cake"" sandwich, sweet potatoes (what do they do to them??? I need a cooking lesson), orange lentil and vegetable soup, hot water cornbread. Took a minute for my food to come out but totally worth the wait. Do yourself a favor and support this Black Owned Business stat."
2/23/2022,3 star rating,Love this place as a solid option for vegan eaters. Not the worst but not the best. The fried polenta is very good
9/2/2020,5 star rating,"Ordered off Uber Eats, I don't know why it took me so long to try this place. It's a bit of a distance from my crib so I wanted it delivered, and y'all know how delivery orders tend to disrupt the original integrity of the meal.I can't believe the presentation, the flavor, and the freaking quality of ingredients!!!!! Oyster mushrooms in the tacos were crunchy but cooked perfectly. Black eye pea fritters were spot on. Not sure what the sauces i got were but they were fire (one of them was mango? So good).Keep doing what you're doing, you're definitely doing something right."
6/4/2019,5 star rating,"Hello World!Majani's is the ""spot""! Small, quaint restaurant with a very welcoming vibe. Fast, friendly service with a smile! Now, lets talk about the food; the barbecue cauliflower is AMAZING! Lightly breaded with a tangy cue sauce that has a ""kick""! Collards greens so flavorful, you would swear they were seasoned with meat. But, NO! They are just that darn good. Gluten free, hot-water cornbread! Oh my! Stop by Majani's for an unforgettable, flavor explosion!"
9/15/2021,4 star rating,Fried oyster sandwich was amazing! & sweet wedges are good too! Ginger lemonade is ok.
1/12/2022,2 star rating,"Hate that I had to change my original rating. I am currently sitting and waiting on my order.  No one in the restaurant right now. I was Not greeted when I walked in. I stood looking at the menu and still no words came my way. I looked up and the cashier was just standing there.  I asked if I could order and I did. I was given the total and I paid with my card. I even gave 20% tip, in which I was hesitant about giving. I was handed the receipt and no Thank You. I am big on customer service and I don't care how good the food is, the customer service put a bad taste in my mouth ."
2/1/2018,5 star rating,OMGoodness.....first time...will not be my last...I had the lunch special and BBQ Cauliflower to share with co-workers. This the best place..
6/16/2021,4 star rating,"Although this is a good option their taste is inconsistent; I can never tell what quality of flavor I'm going to get when I order (they""ve missed items I ordered in the past & last night the flavor wasn't as good to me than when they were newer). Maybe the dinner rush is a bad time to expect quality flavor..."
2/27/2018,5 star rating,"I realy enjoyed my first experience at majani. I asked to ""start"" eating before 7p at 6:20p (before even ordering) and I was served, (appetizer, entree with drinks), ate and paid by 7:55p . I didn't feel rushed or given a small portion (although I looked at the dish and thought it was small) in fact I took home a to go box.I gave 4.5 stars (rounded up to 5 ) because their mixed vegetable dish promised ginger as a flavor. I was enticed by a flavor that's hard to find and I was a little disappointed by the weakness of the ginger. I mean it was ok but if the ginger lemonade can be on point I know the stir fry could have left more impact.But wow, service, food (bbq cauliflower appetizer satisfied my comfort food craving while being healthier than other neighborhood options), great drinks (ginger lemonade, a red drink called sorrel: a great version of hibiscus tea) for $40 was sooo worth it. I'll be back.. See you there."
5/3/2020,5 star rating,"LOVE THIS PLACE. Truly one of my favorite restaurants in Chicago. Living so close (in Hyde Park), I can't believe more people don't venture here! Its amazing! The people are so very nice and the food is so delicious. The first time I went, my friend and I wanted carrot cake but they were unfortunately sold out of the flavor for the day. The staff surprised us by thawing a single piece for us and it was ready after our meal. This kindness is unlike any other restaurant I have been to and we were very touched. The cake was also delicious! I will most definitely come back in person once quarantine is over and in the meantime, please support this business!"
9/18/2021,5 star rating,"You don't have to be a vegan to love the cuisine here! It's perfectly seasoned and cooked. The greens and beans were tender and infused with flavor. Hot water corn bread is more like a fritter than an actual bread- no leavening- but that didn't make it any less delicious. My favorite was the barbecue tofu: sweet, smoky and savory with just a little kick of heat. The portions were generous and satisfying. Note- this is not fast food. It's made with love, and the place was busy with carry out orders. If you're in a hurry, call your order in ahead."
5/31/2021,5 star rating,I love this place. The food is soooooooo good!
11/22/2020,5 star rating,The cauliflower tacos are sooooo good.  It has quickly become my favorite item on the menu.  Three bbq cauliflower pairs well with the guac inside of the tortillas. And the sweet potatoes just seem to never be enough  The strawberry cake is bomb.com tooI rarely have anything that I didn't enjoy.
4/3/2021,5 star rating,"I'm not a Vegan, but this is one of my go-tos for takeout. I usually order from UberEats and my order is always hot and fresh.  The gyro and taco salad are my 2 favorites. BBQ cauliflower is a tad too spicy for my liking. Fried grits are good as well."
6/4/2021,4 star rating,Really good food.  Have not been disappointed! Every time I order for pickup my foid has been ready. Staff are courteous and friendly. I recommend this place.
8/15/2018,4 star rating,"A friend and I recently visited the restaurant on Sunday, 8/12 for brunch on my birthday.  I didn't know what to expect since I was visiting from out of town. I did read some of the other reviews but I like to try places for myself to demystify pros and cons feedback posted from others.It's not a large restaurant dining area but the atmosphere was cool. However, the restaurant doesn't have air I think and the windows and door was open. I'm not sure if this is normal for the restaurant or not.  It was cool enough for us to eat considering it is summer.We both ordered the Sunday brunch for $15.  Also, we had the BBQ Cauliflower as an appetizer.  They were flavorful and delicious.We tried samples of the Hibiscus tea and ginger lemonade.  I preferred the ginger lemonade that was good but a bit Spicy which is to be expected with ginger overpowering.When the brunch arrived it was a lot of food which consisted of Scrambled Tofu, Lentil Sausage with tomato gravy, cheese grits, fried potatoes, collard greens and pancakes but I chose French toast.  Everything was delicious.  I could only eat over half my plate and I asked for a to-go container to save the rest for later.  I ordered a Strawberry cupcake that was regular/normal sized but it tasted good.The waitress was attentive, nice and provided good customer service.  We ask for her to take a picture of us.I would definitely recommend the Vegan  restaurant to others.  I will be back again in the future."
8/20/2020,4 star rating,I had the oyster mushroom tacos and side of greensThe greens were fineI did enjoy themThe tacos........were the friggin bomb!I was trying the food out since I happened across the location while running errands few weeks ago I've wanted to try vegan soul food for some time so I was happy to have found this placeIssue:The menu is taped to the window in the doorwayThat doesn't allow for a comfortable reveiw or decision making because people are passing back and forth while everybody's trying to maintain social distanceService was okay....seem like they're still getting accustomed to this new CoVid-19 setup It wasn't exactly smoothBut I did enjoy the tacosHad I eaten them hot I might've gone right back for more (joke)2 tacos w/sweet potatoes fries (???)And greens 16 oz  (pint size plastic container) Total $18.47
1/2/2020,4 star rating,"Well seasoned, interesting, DELICIOUS food. Check. Uber nice, fast, skilled wait staff. Check. Clean bathrooms, cool restaurant decor. Check. This is our 2nd time and we came from Aurora. Have told all our friends. Don't forget the ginger lemonade. We got 3 to go."
2/19/2021,5 star rating,Everything was perfect ! I enjoyed the bbq cauliflower wings ! Wow so delish! I ended up eating mines before the gym ! Haha! Going back for my cheat meal this weekend!
9/9/2020,4 star rating,"Good food for those in the veggie, vegan world.I've been to both locations and will go back to the south location because parking is more convenient. Their drinks and deserts are hood as well."
2/10/2018,3 star rating,"I wasn't really as happy the second time around. The service was a bit off. They didn't have anything offered on the menu and to me its a bit pricey. Maybe its bc I have been really beefing up my own vegan cooking and have enjoyed some great meals (many better) at home. I will suggest you try this place. The barbecue cauliflower is still mouth watering and I haven't mastered it yet. Very crispy and the sauce is delicious.Also if you have a menu item that you know is a big hit and very successfully you would think you would keep them in stock. They NEVER have the sweet potato cookies. Come on that was the other reason i came there. Also give us vegan's and veggies more options than tofu. Tofu is not the end all be all, its not even good for our body. Stay away from the soy!"
9/15/2017,4 star rating,"Yummers!Great customer service, wonderful vegan options and I love that that get what they cook from local farmers and businesses. The chef even came to our table to check on us. If I can get my mom to eat vegan you know the food was great. She enjoyed every bite. This place was better than expected and those sweet potato cooked man o man. Been trying to get there for months and it was worth the wait. Can't wait to go back!!!"
7/11/2020,2 star rating,"Food is good. Be careful if you have food allergies. They do not list when SOY and ALMOND products are used in ALL of their dishes. Well, to their defense, they didn't when I ordered last. I had to contact the restaurant, request to speak to the chef and explain that something new was used in a dish I regularly ate from his menu. First 3 times fine, last time, severe rash and swelling in mouth. ‍He tried to help. I just decided not to eat there anymore.  Too much creativity from the chef in his recipes.  Proud for him and his accomplishments. Good for most, bad for me."
3/5/2019,5 star rating,"I heard about this place via a friend, and she gave high recommendations. I, being the person who usually invited her out to try different healthy, vegetarian, and vegan options, was someone who must go... Or so she insisted.She was RIGHT!!!I only stopped through to pickup a call in order, but I loved it!  It's cute, quaint, clean and the food gets an A+The menu was great. You can also see them cooking IF you stand near the register/dessert counter. The things I saw being carried out while I was waiting at the carry out area were super tempting! I was also pleased to see they do offer some gluten free options. My burger had great flavor, and those garlicky roasted sweet potatoes were special savory treat!!! #MmMmMmI look forward to coming back, and sitting for dine in service."
5/11/2019,5 star rating,"YESSSSS! Thank you Majani's for coming far south. Thank you for introducing good vegan and vegetarian food to the masses. I love the restaurant in South Shore so it was a blessing to see them come to the Pullman neighborhood. If you haven't been there, you are totally missing out. I love everything they had to offer but my absolute favorites are the fried oyster mushroom sandwich, fried grits and jerk tofu tacos. The area that they are located in is absolutely amazing! And they are opened 7 days until 10pm!"
3/16/2021,3 star rating,"The food here is excellent and I love to support great local businesses, but unfortunately I waited half an hour past the time they said it would be ready and finally gave up and told them I needed to head home. The restaurant is refusing to refund my order :( It was a little scary inside because none of the people were wearing masks around their faces (they had them on, just not pulled up)***UPDATE. They refunded my order. I will definitely return to this restaurant. The food is delicious and it's worth giving another chance. I do hope they start wearing masks to protect each other and the community! :)"
12/4/2020,5 star rating,"I love bacon, but when my body needs a break this is a great place to come. Stars for flavor, presentation, and atmosphere. I almost don't miss the meat...almost."
3/5/2021,5 star rating,This spot is SWEET. Not only were the Cauliflower Tacos jamming but the quality of ingredients was superb. The staff was courteous efficient and very welcoming. I live very close and just ebiked down to exchange. Now I will be definitely frequenting the Majani and look forward to trying everything on menu can't wait.
1/10/2019,4 star rating,"Majani is a delicious and light homage to Soul Food and in 2019 I'm here for it! First impression:I Heard: will this be dine-in or carry outI Saw: a thousand-watt smile directed at me by the server, (Mariah) and one of the Chef's. The space is a mix of four-top tables, a two-seater, and a large community table.Before coming, I had heard so many great things and thought it would be best to go with a staple that everyone raves about. To that conversation I will add - Do not under any circumstances leave this establishment without trying the barbecue cauliflower and the sweet potato cookie. Everything is made fresh to order and that is an added awesome point from me.The BBQ cauliflower was so good I didn't want to stop. It wasn't lost on me that the integrity of the cauliflower remained while giving me the feel of a substantial bbq dish. I did, however,​ request more barbecue sauce.For the​ main entrée,​ I went with the Black-Eyed Pea Tacos and the Sorrel Punch. Damn ​that that sorrel punch is everything - sweet and delicious. I cannot really call the flavor profile but it's a definite winner.  The tacos were good. Packed with spice and a great texture. I will say it was awkward to eat. The Black-Eyed Pea filling is two huge balls per taco. Might be a good idea to make strips or some other shape.I sat there to enjoy the ambiance​ and savor the flavors. No rushing, just enjoying a meal. The staff was very attentive but never did I feel rushed. Now my favorite part of any​ meal, the dessert! The sweet potato cookie was delectable and so decadent at the same time. It satiated my sweet tooth with just the right amount of icing. I hear that people come in and order these things in quantity so if it's your desire to have this, call ahead and show up early.Another cool thing about this place is that by supporting Majani, you are directly supporting local farmers. The bulk of their ingredients come from local growers that they list in the restaurant. I am looking forward to trying more and also when the seasons change to see how the menu varies and adapts to seasonal changes."
3/9/2019,5 star rating,"Taking the sweet potato rolls home.  I thought they'd be crispy for some reason, but their aren't, in fact they are cold and fresh.  Not for me, but I'm sure the wide will love em. Enjoying the fried grits with extra ""gravy"" and bbq cauliflower.  ‍‍"
3/30/2018,5 star rating,"The sorrel is REAL!!!!  Order it without ice for the full experience and you'll thank me!  So on this episode, we had the BBQ CAULIFLOWER, Fried black eye peas, and mixed veggies - FIRE!  Now I am full...  I didn't finish the appetizers above and I'm waiting on my lentil and mushroom burger.  (Rolling my eyes). Oh well, I'll have much to enjoy as I watch Loyola get with Michigan in the Final Four tomorrow!"
6/17/2017,5 star rating,"The food was PHENOMENAL!  I remember when Chef T had his place  in Mt. Greenwood, so happy he is back to serving the public...  now let's get to it - my wife had the Black Eyed Pea tacos, and they were UNBELIEVABLE!  As for me, I went with the ""crab cake burger"" and OMG  it was better than crab cakes in Maryland!  The salad dressings are all house made and delicious.  I sampled the avocado and garlic dressings - DELICIOUS!  I turned back and had the dinner which consisted of egg plant (SPECTACULAR), green beans (the best I've ever had), crab cake, and a salad - FILLING.  I've found. New favorite in ChicaGo.  If you want a true souls vegetarian experience, look no further AND you'll find the service to be what you'd EXPECT for your hard earned dollar!"
6/19/2020,5 star rating,"I am absolutely in love with this restaurant. I ordered the jerk tofu sandwich- helpful hint get the onions on it they were so deliciously caramelized! The jerk tofu was so flavorful, and there was the right amount of tofu! The sandwich came with delicious sweet potatoes! They may be the best sweet potatoes I've ever had. The collard greens and corn bread completed this amazing meal. I will absolutely be back here again and again! Support this amazing Black Owned Business!"
1/15/2020,3 star rating,"We went about a month or so ago. My mom loves this place! We went pretty early to avoid a crowd- it was very small and service was slow and not that great. The food was OK. Some of it was cold. Specifically the scrambled ""eggs"".  I plan to visit again- hoping for amazing HOT food next time."
6/8/2017,4 star rating,"The food was great. The salad was one of the best I've ever had. We got the black eyed pea bean burger with sweat potato and the dinner which included a stuffed red pepper, mac and cheese, eggplant and green beans. Everything was delicious. I loved the burger, but the patty was very thick (which is not a bad thing for some people). Everything was also flavorful, but the green beans could've used a bit more seasoning. The sorel drink was spectacular. It was a punch that contained strawberry, banana, and mango juices. Yum!Our waitress was a bit amnestic which made for an interesting experience. I requested sauces on the side, so I could control my portions of what went on my burger: she forgot. I requested some salt and pepper for the green beans: she forgot. I requested a fork for the double chocolate cake (that tasted like heaven btw): she forgot. I recommend everyone try this spot out. They're pretty new, so they're working out some logistical things with the menu. The menu changes daily until they figure out something standard."
2/12/2020,5 star rating,"Had the lunch special which was outstanding. Jerk tofu and perfectly cooked collards. Mac n cheese was good too. Candied yams were the perfect sweet note to end on. Can't say enough good things about it-great food, reclaimed interior, supports local urban farms and solid value. As a north sided, I hope more of my compatriots make the trek as it is well worth it. I am not a vegan but Majani would make it an easy transition!"
1/30/2021,5 star rating,"This is my second time trying them and both times were great! I'm a new vegan, only been trying it for about 3 weeks. So this place gives me hope for enjoying flavorful meals without meat. Don't get me wrong, nothing compares to meat but this is a close second. It's definitely worth a try if you want a good vegan meal. The gyro is delicious. The protein isn't quite the texture of a normal gyro meat(lamb) but the flavors mimicked it very closely. The bbq cauliflower are DELICIOUS as well!!! I'll keep coming back!"
4/1/2020,4 star rating,"Got (covid quarantine) takeout from here and was very impressed. It's vegan food that is not trying to be the typical healthy vegan cafe stuff. It's very tasty, filling, but still sits well and doesn't feel greasy. I loved the sweet potato home fries. The sloppy joe was verging on too sweet of barbecue sauce for me but I still happily ate it all."
10/8/2020,5 star rating,"One of the best places in the South Shore area. I absolutely love their food, their service, and their ambiance. The owners of this place did an amazing job with everything!"
3/14/2020,5 star rating,"I have eaten here about half a dozen times go through delivery and in the restaurant. The food is excellent, sometimes the proportions are off like the bred to whatever ratio. But that's cool because at the end of the day it all tastes good as hell. My only big criticism about this place is just a lack of space inside of the restaurant, sometimes if you get really crowded and that's really frustrating trying to find somewhere to stand while you're ordering your food so be prepared for that you won't end up frustrated like I was. Anyway like I said the food is banging check it out. Also everybody in there is black and beautiful yeah, even the patrons oh, I know it said it gets crowded but it's crowded with some really awesome people I don't know what it is about the restaurant it just attracts some of the friendliest most beautiful people in the community."
6/20/2021,5 star rating,Very delicious & flavorful food... alllll the food I tasted is sooooo delicious.   I love vegetarian food more now...
9/23/2020,3 star rating,"The lentil mushroom burger was dry, not sure if DoorDash delay had any fault. The sweet potatoes were great. The chocolate cake was very good, for their type of vegan products, which are often globally mediocre. I'll go back to try other products one day for another chance."
8/30/2019,2 star rating,"The first time I visited this restaurant more than a year ago, it was very busy. We placed a takeout order and waited more than half an hour; we went back to the car to sit down until the food was ready. I had chalked that experience up to the timing of our visit, but the wait time made me continue to think twice about going back for a while.Recently, inspired by advertising for their vegan ""chik'n"" sandwich, our family decided to go. The place was mostly empty, with one active table besides our own, so I was hopeful that we would be served quickly this time. It still took over half an hour for our entrees and appetizers to come to the table, despite people who came in AFTER us being served their food. When the food finally arrived, to my disappointment and annoyance, the sandwiches offered were literally NOTHING like what was advertised. To his credit, the owner seemed to notice that we were not being served properly and tried to intervene. But it honestly doesn't seem to matter if the place is busy or not; I have come to the conclusion that I cannot come to this place if I am actually hungry, because I will be made to wait no matter what, and pay a relatively high price for it on top of that.On the bright side, the food tasted ok, especially the cauliflower. But the fact that we did not receive what we actually came for, combined with the inexplicably slow service, is going to again make me rethink coming back to this place. Disappointing."
12/28/2019,4 star rating,"It has a homey kind of charm, located in an area deeply entrenched in Chicago culture. The BBQ Cauliflower was my fave by far!!! So tasty, with just the right amount of spicy, the breading was not too thick & was fried to golden perfection!! The Gyro Sandwich was very tasty, could have used just a tad bit more sauce. The stir fry was a little smoky and didn't have its own distinct flavor. The service was really good and the atmosphere was very pleasant."
8/11/2018,1 star rating,"Seven months ago, my beau and I visited Majani and I was displeased with the presentation of my food. Mustard and ketchup does not belong on avocado, let alone a lentil burger.  Fast forward to today, my mother wanted to take me out to eat as a post-birthday treat. So, I decided to give Majani another try, to support black businesses. Days ago, I was just at True Food Kitchen for my birthday and had a great time and experience. Upon arrival at Majani's, the front door was open, which meant there was no air conditioning and on an 80-plus degree day. It bothered my mother more than it bothered me, because she's in her senior years.We are told that we can seat ourselves, so I walked to a table with four chairs, but only one setting of flatware was present. A waitress offers water, nothing else. I asked if I could have water without lemon and you would have thought I asked for a percentage of the restaurants profits. Bizarre.. Shortly after, I ordered hummus and pita as an appetizer. My mother and I decided on our entree, so we are ready to order, but our waitress has disappeared for a long time to cavort with other staff. I see this as I look in the kitchen area. We are patiently waiting for her to return. Nothing. She walks over to another table, then another. Finally, I grab her attention and ask if we can please order. Now, my last visit, I took issue with the lack of condiments other than mustard and ketchup. Nothing much has changed. The waitress notes that they have garlic and barbecue sauce. Vegan mayo or avocado spreads must be really expensive to stock. I go wash my hands. The soap dispenser is broken. Hmmm...looking for the ""Employees Must Wash Hands"" sign. I unscrewed the pump to pour out soap. I really should've cancelled our food order after exiting the ladies room.Our hummus and pita arrive and is placed on the table, with no serving spoon or plates. I had to ask for napkins. She brings napkins and I assumed plates and a serving spoon would be with the napkins. Nothing. I'm thinking...""WHAT IS GOING ON IN THIS PLACE??"" The waitress has walked away at this point. Having to constantly ask for items that should automatically be given during your dining experience leaves a very bad taste in my mouth and oddly, annoys the waitstaff! I get up from our table and ask another young lady behind the counter for two plates and a spoon. Not providing a serving spoon and plates for the hummus was unacceptable. I have been to numerous Mediterranean restaurants and have never been brought hummus without a serving spoon or plates.At this point, the heat is getting to me and I'm out of water, as is my mother. Yet, absolutely NO refill from the waitress. That water must've been alkaline and from Whole Foods. The waitress did however, walk past our table with two pitchers of ice cold water for a group that sat across from our table. I asked my mother if I should ask them for a bit of their water. She asked the waitress for ice, which was brought to her and still no water, for either of us. I have never seen anything like this before! I assume that we should've repeatedly asked for water refills, regardless of the fact that properly trained waitstaff always watch out for glasses that need refilling, whether it's water, soda or any other beverage.  As my mother and I sat at our table, parched and dehydrated in 80-degree heat, I see a young girl who was at another table get up and grab two sets of flatware from an empty table. We decided that we had enough and asked to have our food prepared to go. This was the most unpleasant dining experience that I can think of ever having. Dining in 80-degree heat (indoors) and inattentive waitstaff with absolutely no training, is not how I wanted to spend my post-birthday outing with my mother. My attempt at trying Majani's again was a complete bust. My mother asked why our food took so long to prepare and be delivered to us, and the waitress replied that they were ""really busy"". I had a chickpea burger and she ordered red beans and rice. Two tables already had their food and a party of ten had yet to order. I know this, because I watched their table wondering if their experience would be as awful as ours. Lastly, when I noted that my mother needed the itemized receipt, the waitress snapped, ""Its right there"", pointing to a receipt in my mothers hand and walked away. How rude..Majani might have customers and they might even be loyal. But, I cannot imagine anyone that dines at a variety of restaurants would say what my mother and I experienced, is to be expected and even worthy of repeat business, because it is not, at least not my business. A broken HVAC cannot be avoided, but improperly trained employees and broken soap dispensers can."
1/15/2018,2 star rating,"This place has a nice ambience and the staff were welcoming upon our arrival. However, patrons should be allowed to add their own condiments to sandwiches and burgers. Additionally, mustard and ketchup does not belong on avocado. It just doesn't...and it's disgusting.There are other condiments besides ketchup and mustard that are pleasing to a vegan/vegetarians palate, such as vegan mayo, regular or flavored hummus, or avocado spread. Ketchup and mustard are unoriginal and unappetizing on a vegan/plant based burger or sandwich, and again, allow customers to add their own condiments. Also, when we asked for the check, the waitress verbally stated what was due. That was odd. Then, no receipt was given after payment."
12/5/2020,5 star rating,Great food. You would not evening know that it's not meat. I bet on them for my moments when I'm not eating meat. You will not be mad or disappointed.
10/15/2019,4 star rating,"I stopped by Majani with a friend for a late lunch this past weekend. It's a really cute and modern spot in the south shore area. The restaurant is small so if you plan to dine in during peak meal times I suggest arriving early to grab a spot. Appetizers: we ordered the bbq cauliflower and fried okra. BBQ cauliflower was delicious! I typically don't like bbq flavored food but this was absolutely one of my favorite items on the menu. I would go back to this place for the bbq cauliflower alone. The fried okra was fried hard how I like it but lacked a bit of flavor. Entrees: I ordered the lentil burger which came with a side of large chopped sweet potato fries. The burger was ok. I actually enjoyed it more the next day once the seasonings kicked in. I might've enjoyed more if it was brought to me hot instead of luke warm. My friend ordered the gyro and she said the same. It was ok. However, she ordered a side of greens and they were AMAZING! Hands down some of the best greens I've ever had in my life! Service: Staff was super friendly but service was really slow. Apps took awhile to come out and I had to remind the staff to bring me my entree after my friend received hers way earlier than me (which is probably why it was a tad cold). Overall: bbq cauliflower and greens were standout items. They have a large menu that I would like to explore. Staff was pleasant but they need to work on service timing. I would definitely come back to try out some other food options."
