date,converted_date,rating,average,review
5/10/2015,20150510,3,3.71,"We visited here on a Sunday and it just so happened that Peach's was serving their Mother's Day brunch - only menu. After about a 30 minute wait our party of 5 was seated. Overall I thought that was there was minimal attention to the customer experience and the food was just Okay. To start, the waiter approached with water but never introduced himself or established that he was the waiter, I actually thought he was a busboy until he suddenly started taking orders. Additionally, the waiter seemed unfamiliar with the offerings of the day. One member of our party requested an omelette. Several minutes later we were notified by one of the other many staff members that they weren't serving omelettes that day... Which I found strange since they were serving eggs. Wouldn't it have been easier to just accommodate the customer in this instance? While there seemed to be a ton of unnecessary staff present, we still had to hail someone down for coffee cream, straws, and coffee refills. I order the fried chicken and found it to be under seasoned and overly greasy. The chicken was accompanied by French toast which was meh. While I think Peach's is a positive addition to a neighborhood that has very few seated dining options, I would not go out of my way to eat here again."
5/12/2015,20150512,4,3.72,"After waiting for nearly three years for an actual business to follow the window's announcement, Peaches has finally opened. Congrats to the local chef who is leading his own quiet revolution in historic Bronzeville to assist in the area's return to its former splendor.I recently enjoyed a late breakfast at Peaches. Although it was well after noon, the place had a casual but active group of patrons dispersed throughout the wide, open space. Upon entering, my guest and I were immediately greeted by a pleasant, attractive young woman. We were seated within five minutes and both ordered the ""two egg special"" with bacon and coffee. While the skimpy bacon portion was hardly justified by the cost, the other components were on point: eggs cooked to order, creamy grits, choice of toast or potatoes and fresh coffee (there is an unusual Peach-flavored brew that wasn't to my liking but it wasn't terrible - I switched to regular).Service was attentive and accommodating. We spent $25 for two for breakfast. I was glad to support the effort, especially since the site, food quality, etc are sorely inadequate in the area. Best wishes, Peaches, and I plan to return soon!"
5/14/2015,20150514,5,3.79,"I really enjoyed my visit to Peach's. I came across this place accidentally and was very pleased with the experience. The waitstaff was perfect--they were all helpful and attentive without being overbearing. I liked the atmosphere and the decorations. It's a cute place to go for breakfast with family and friends. And the food was very good. There is not a huge menu, but I ordered Peach's special which is salmon croquettes and cheese grits and it was a perfect brunch meal. I also had the peach tea and that was delish as well."
5/16/2015,20150516,4,3.8,"Pretty good. Some unique options. The waitress seemed possibly new, as she came back about 5x to confirm/ask more questions about our order. I wouldn't go here if you are in a rush- kinda slow. Also waited forever for the check. Worth checking out! My mom raved about the peach coffee."
5/17/2015,20150517,5,3.86,"This is an awesome new edition to the Bronzeville neighborhood. Me and my Fiancée have been looking for a great brunch place in Bronzeville since we moved here. With the new initiatives that are happening in the area, this was a perfect edition and we are glad we noticed it. The inside of the establishment has a loft meets cafeteria feel to it mainly because of the exposed duct work and the tables. The staff is very welcoming and they had a DJ spinning some old school R&B tunes. As for the food, it was delicious. I had Peach's special which is 2 eggs any way, choice of meat, with choice of pancakes or toast and homemade potatoes or grits. I had duck bacon (my first time ever) with the potatoes and pancakes. I added the peach bourbon compote on top of my pancakes! My fiancée ordered the same thing but had turkey sausage and cheese grits. There was one down side to the food experience. The grits were kind of bland and the pancakes were really soft. I'm sure if you let them know they can fix it. Overall the meal was excellent and it was surprisingly cheap. Our bill came to about $25 for the two of us combined and we had great portions of everything. We are def going to return soon!"
5/17/2015,20150517,5,3.91,"This is an awesome new edition to the Bronzeville neighborhood. Me and my Fiancée have been looking for a great brunch place in Bronzeville since we moved here. With the new initiatives that are happening in the area, this was a perfect edition and we are glad we noticed it. The inside of the establishment has a loft meets cafeteria feel to it mainly because of the exposed duct work and the tables. The staff is very welcoming and they had a DJ spinning some old school R&B tunes. As for the food, it was delicious. I had Peach's special which is 2 eggs any way, choice of meat, with choice of pancakes or toast and homemade potatoes or grits. I had duck bacon (my first time ever) with the potatoes and pancakes. I added the peach bourbon compote on top of my pancakes! My fiancée ordered the same thing but had turkey sausage and cheese grits. There was one down side to the food experience. The grits were kind of bland and the pancakes were really soft. I'm sure if you let them know they can fix it. Overall the meal was excellent and it was surprisingly cheap. Our bill came to about $25 for the two of us combined and we had great portions of everything. We are def going to return soon!"
5/24/2015,20150524,4,3.91,"Upon waking in you notice the old school stove, decor and that southern hospitality. They have a chalkboard wall with specials. I had the banana foster French toast, good flavor to the bread but slightly on the sweeter side for me. The potatoes are off the chain, very well seasoned. I would come back to try the omelets and pancakes which looked very delectable. Good portion size you leave full but not overstuffed."
5/25/2015,20150525,5,3.96,I love breakfast and I'm in love with Peaches!!! Love the salmon croquettes and the cheese grits. The BLT is also great as is the peach coffee. Lovely spot!!! A must for brunch and breakfast lovers.
6/7/2015,20150607,5,4.0,Excellent service and food. I'm happy to see Peach's in the Bronzeville neighborhood. Black owned and employing young Black people. I'll be back.
6/14/2015,20150614,5,4.04,"Solid diner. Very cute. The fruit was fresh, duck bacon delicious, and service was both prompt and friendly. Prices were more than reasonable. Peach coffee was also very fun."
6/15/2015,20150615,4,4.04,"Good clean, new diner in Bronzeville. Solid faire for what I have tasted. Eggs cooked to order, and the duck bacon...real good. Their potatoes taste just average, but they aren't greasy...so I am betting they are healthy, they got a small kids Menu too...my wife is still raving about the cheese grits..."
6/20/2015,20150620,5,4.07,Fresh and fluffy omelettes. Delicious pancakes but the winner has to be the house potatoes!!! Plus they have peach coffee that was very tasty and on the stronger side. I'll be back for sure.
6/25/2015,20150625,1,3.97,"Once again i try to support my neighborhood but as always lack of customer service comes into play! Sat down for almost 10 minutes without being asked for even water! I tried to show moms a good time couldn't even do that! When entering, management gave no acknowledgement or nothing and they got the nerve to be pricey!!! Won't see me again!!"
6/28/2015,20150628,1,3.87,"I hate that I didn't have the option to give this place less than 1 star. My first mistake was telling my mother that no one could screw up breakfast. It was HORRIBLE! All of the workers with the exception the manager looked like they had just rolled right out of bed after a long night on the town. No one wore hair nets despite the long weaves and shoulder length braids and cornrows that dangled from every waiter and waitresses head and into the plates of diners. AND then the food came! Uuuugh. Their idea of an omelet; four leaves of spinach between 2 to 3 eggs that were cooked to hell and sprinkled w/ the cheapest cheese. Well you should just forget about the seasoning.The pancakes were raw in the middle. My mom requested crisp bacon. However, when her bacon arrived it was still flopping on the plate. So when we made mention to the waitress she had my mom remove the bacon from her plate onto another plate. The waitress then whisked the bacon off to the kitchen. She then came back with the SAME pieces of bacon that had been nuked for 2 additional seconds and brought to the table, now, only half way flopping on the plate. It took us exactly 25 minutes to receive our food-- not counting the time we sat waiting to be acknowledged or given water. Ooooh, after all of this I almost forgot to mention, the food was cold. I spoke with the manager Cynthia who was nice and seemed to be receptive to feedback. She never communicated that she would be taking a portion off of our bill. She just delivered the bill and I guess we were supposed to be grateful that she took off a portion of the bill. We certainly did not expect her to comp a portion of the bill as we had fully planned on paying. We still gave our waitress a tip for okay service and bad food. I will say that Abby our initial waitress was good but 2 other random workers/waitresses actually delivered our food. Umm where did they come from???? I was excited to try this place and was looking forward to having a place to dine as it is located right in my neighborhood. I don't think I will ever be back. I'm chuckling because they had the nerve to be costly. Ooooooh there is soooo much more I can say but I will leave it at this . . . . .. a major disappointment! I hope that they can make some adjustments and improve on the quality of their workers and food. Hoping they can turn it around."
7/5/2015,20150705,4,3.87,"1st time here once seated we were bought menu's & water but the wait for our server was at least 10 min. Server was pleasant and knowledgable about menu. Nice soft jazz played through the speakers - provides a nice background sound track. Once we ordered chicken gumbo, salmon croquettes, veggie omelet. Wifee went with fried cat fish greens, and grits. In a word the food was great. The gem in the heart of Bronzeville is a must visit spot for good eats. They just need to tighten up the service. That's why the get a 4 & not a 5 rating. Food & atmosphere are excellent !"
7/8/2015,20150708,3,3.84,This is my third visit. I keep coming because I am a block away and I want to patronize a neighborhood business. The food is pretty good but they are slow and a bit unorganized. Upon arrival each guest should be greeted. Upon being seated someone should bring a glass of water to acknowledge your presence. Guest should not have to wait 20 or 30 minutes to be acknowledged with a glass of water. After you manage to get some water you then have to wait another 15- 20 minutes to have your order taken. They have 9 or nine people running around not getting anything accomplished including management. This could be a very good dining experience if the management was more invested in customer service than telling each employee every step as they attempt to wait on customers. Their grits are really good!!!!
7/9/2015,20150709,2,3.79,"I was excited about a new breakfast spot on the South Side; however, I must say I was very disappointed with my carry out order. I tried the Peach's Favorite (Salmon Croquettes and Cheese Grits). Unfortunately, it was not my favorite! The cheese grits were soupy and I was extremely dissatisfied with the taste, as well as, texture of the croquettes. In addition, this dish is way overpriced.  For the price, it should at least come with a side of toast and/or eggs. I really wanted to like this place...oh, well."
7/11/2015,20150711,3,3.76,"I had the peaches special eggs, pancakes & diced potatoes with duck bacon($1.50 upcharge) & peach flavored coffee. I asked for a side of the bourbon peach compote for my pancakes. Breakfast was average the potatoes was good it was cooked hard enough not mushy and great flavor with whatever seasoning they added to it. I never had duck bacon it wasn't fatty more lean and good they gave 3 or 4 pieces don't remember. I enjoyed it more then turkey bacon & it will be my go to for now on in my home i need to google to find where to buy. The pancakes were average w/the peach compote it reminded me of a peach cobbler not too sweet w/nutmeg. I'll return menu wasn't extensive"
7/12/2015,20150712,5,3.8,"So so so so GOOD! I've been here 3 times and the experiences gets better and better. Their servers are phenomenal (shout out to Jerome!!!) and the food is ALWAYS fresh. I am so glad this restaurant is in Bronzeville. Continue provide excellent service and I will continue to return!Oh, and the Peach Blend Coffee and the DJ.... AMAZING!!!"
7/29/2015,20150729,4,3.81,"Nice diner style place that's good for breakfast or lunch. The service can sometimes be slow or forgetful but we have noticed an improvement over time since they first opened. That said, almost every trip there's some small hiccup. Last time we asked for a coke and coffee refill. The waitress brought the coffee but completely forgot about the coke so we needed to ask again. The time before our food took forever to come. When we asked it showed up instantly because it has been sitting ready for a while and the waitress just forgot about bringing it to us. Minor annoyances that the good food makes up for, but you don't need to deal with this type of thing at most other restaurants."
8/8/2015,20150808,2,3.76,"I would love to give this place five stars for multiple reasons the service was good, this restaurant is black owned, it's close to where I live and the food is affordable. However, there is one thing I couldn't mention which is the most important thing when I visit a restaurant, the food. We go restaurants to have our taste buds satisfied but I did not experience that here. I ordered the Peach's special in which I chose French toast, grits, sausage with 2 eggs scrambled with cheese. The grits were way too salty, the French toast had no flavor, the eggs were hard and nearly too brown and the sausage was just regular. This place has very good rating on Yelp but it didn't live up to the hype. My BF had been here before and he said the food was delicious and the service was excellent but I can only agrees on the good service the food was horrible I was very disappointed and will not be returning anytime soon. P.S if you want some good coffee to take home get some from Peach's the coffee is really good and has an amazing peach taste that you will remember"
8/19/2015,20150819,4,3.76,"After reading other reviews I decided to try it myself. I went with two of my residents as our lunch outing for the month. I was expecting a long wait to be seated, a long wait to be recognized and a long wait for my food order to be taken and delivered but I was surprisingly wrong! Everything was great, the food, the deco, the servers, everything. I especially like the fact that the restroom was well lit and clean. The only complaint I have is that they have a limited lunch menu. The breakfast for lunch was great! We had a good time. The manager came over and talked with us. He listened to us and thanked us for our comments. I will be back!"
8/29/2015,20150829,5,3.79,"I absolutely love the food. Coming all the way from Atlanta I was excited to try the food. It came highly recommended and they definitely lived up to their great reputation. My husband and I tried the Peaches special with the duck bacon, and my son the waffle and turkey bacon. Very healthy meal with egg whites and good coffee. I've never tried duck bacon before and I must say it was yummy delicious. On top of going with some friends that frequent the place we had a great time and will definitely be back."
8/29/2015,20150829,5,3.83,"I absolutely love the food. Coming all the way from Atlanta I was excited to try the food. It came highly recommended and they definitely lived up to their great reputation. My husband and I tried the Peaches special with the duck bacon, and my son the waffle and turkey bacon. Very healthy meal with egg whites and good coffee. I've never tried duck bacon before and I must say it was yummy delicious. On top of going with some friends that frequent the place we had a great time and will definitely be back."
9/5/2015,20150905,1,3.76,"I love this place. However, they have to receive 1 star for the horrible experience my wife and I had today. Apparently, they were short staffed today, which is never a problem, if the establishment (I.e. Management) knows how to strategically place everyone. We should have known to turn around from the door once we entered. The wait was very short, about 5 minutes, if we wanted a table. We requested a booth but noticed that several tables and booths were available yet dirty. We inquired about the available booths and were told they would be ready soon. About 10 minutes later we were finally seated. Ok. A little rough start.Things took a turn for the worst when we sat for about 15 mins before someone came over to give us water. When the person brought the water, they did not greet us. They just sat the water down and left. We started to think: Ok, maybe this wasn't the best idea but the food is great. Let's just stay. As we sat there, we noticed that the servers were just aimlessly walking around: some going to the same tables over and over, some just gazing off and others conversing with each other. At this point, my wife and I are frustrated. We angrily stare and try to flag down several servers to come take our orders. Finally, one server (who was already carrying almost the whole restaurant) came and said I'll get your server. 5 minutes later, she came by the table again, saw we had not been served and took our orders. She was very apologetic and explained how understaffed they were today. She became our saving grace for the rest of the time there. My wife called for the manager. Christopher C., the manager at the time of our service, came over to inquire about what was happening for us. When my wife explained about the lack in service we had been receiving, he gave us this half assed excuse about how he too has been ""shocked"" at the service today. Sir, how can you be shocked at the service if you are the one coordinating it? He continued to fumble through his excuses and gave us some apologies. He then offered to give us a free drink for our Inconvenience. Yeah. That surely makes up for our inconvenience in the service you are coordinating today *sarcastic voice*. While this is happening for us, other customers around us are beginning to notice the lack in service as well. They all are being treated in the Same manner as us. Some have complained to Christopher as well or have decided to leave. After about 45 minutes from the beginning of this whole fiasco, our food finally comes. My wife's food was fine. However, my eggs were undercooked and had a weird taste. I stopped eating them and had my wife taste them. She agreed that they tasted funny. We called for Christopher again. At this point I have lost whatever appetite I had left. He comes back over and we explain to him the issue. AGAIN, he tries to explain away the situation stating ""the server should have asked you if you wanted scrambled eggs soft, hard, etc."" He then expresses how over the last 4 years he has worked at different establishments and this is the first time this has ever happened under his watch and how shocked he was that this is happening. Good sir, my wife and I ordered the same thing and neither of us specified, beyond just wanting scrambled eggs, how we wanted them. As my wife pointed out, it's not the servers fault for not asking us, it's the cook for not being consistent and management for not properly training the servers. After we made a complaint about the food, several tables around us starting complaining very loudly. The manager is giving all of them the same excuses. We all united in a storm of complaints. He offered us 50% off of our Bill. He then tried to tend to all the other complaints. The server came back one more time to apologize. At this point, My wife and I lost our appetites and just pushed the food away. When the sever brought us our bill and Christopher (the manager) didn't do anything to the bill, we called him back over again. He again gave more excuses with apologies and then finally said he would cover the meal 100%. We gave him some insight as to how we would have liked this experience to have happened and then we left. We will give them another try as this is the first time we have received this kind of poor service, but we won't be returning for a while. Hopefully, a new system will be in place by the time we return."
9/5/2015,20150905,1,3.69,"I love this place. However, they have to receive 1 star for the horrible experience my wife and I had today. Apparently, they were short staffed today, which is never a problem, if the establishment (I.e. Management) knows how to strategically place everyone. We should have known to turn around from the door once we entered. The wait was very short, about 5 minutes, if we wanted a table. We requested a booth but noticed that several tables and booths were available yet dirty. We inquired about the available booths and were told they would be ready soon. About 10 minutes later we were finally seated. Ok. A little rough start.Things took a turn for the worst when we sat for about 15 mins before someone came over to give us water. When the person brought the water, they did not greet us. They just sat the water down and left. We started to think: Ok, maybe this wasn't the best idea but the food is great. Let's just stay. As we sat there, we noticed that the servers were just aimlessly walking around: some going to the same tables over and over, some just gazing off and others conversing with each other. At this point, my wife and I are frustrated. We angrily stare and try to flag down several servers to come take our orders. Finally, one server (who was already carrying almost the whole restaurant) came and said I'll get your server. 5 minutes later, she came by the table again, saw we had not been served and took our orders. She was very apologetic and explained how understaffed they were today. She became our saving grace for the rest of the time there. My wife called for the manager. Christopher C., the manager at the time of our service, came over to inquire about what was happening for us. When my wife explained about the lack in service we had been receiving, he gave us this half assed excuse about how he too has been ""shocked"" at the service today. Sir, how can you be shocked at the service if you are the one coordinating it? He continued to fumble through his excuses and gave us some apologies. He then offered to give us a free drink for our Inconvenience. Yeah. That surely makes up for our inconvenience in the service you are coordinating today *sarcastic voice*. While this is happening for us, other customers around us are beginning to notice the lack in service as well. They all are being treated in the Same manner as us. Some have complained to Christopher as well or have decided to leave. After about 45 minutes from the beginning of this whole fiasco, our food finally comes. My wife's food was fine. However, my eggs were undercooked and had a weird taste. I stopped eating them and had my wife taste them. She agreed that they tasted funny. We called for Christopher again. At this point I have lost whatever appetite I had left. He comes back over and we explain to him the issue. AGAIN, he tries to explain away the situation stating ""the server should have asked you if you wanted scrambled eggs soft, hard, etc."" He then expresses how over the last 4 years he has worked at different establishments and this is the first time this has ever happened under his watch and how shocked he was that this is happening. Good sir, my wife and I ordered the same thing and neither of us specified, beyond just wanting scrambled eggs, how we wanted them. As my wife pointed out, it's not the servers fault for not asking us, it's the cook for not being consistent and management for not properly training the servers. After we made a complaint about the food, several tables around us starting complaining very loudly. The manager is giving all of them the same excuses. We all united in a storm of complaints. He offered us 50% off of our Bill. He then tried to tend to all the other complaints. The server came back one more time to apologize. At this point, My wife and I lost our appetites and just pushed the food away. When the sever brought us our bill and Christopher (the manager) didn't do anything to the bill, we called him back over again. He again gave more excuses with apologies and then finally said he would cover the meal 100%. We gave him some insight as to how we would have liked this experience to have happened and then we left. We will give them another try as this is the first time we have received this kind of poor service, but we won't be returning for a while. Hopefully, a new system will be in place by the time we return."
9/7/2015,20150907,2,3.65,"Unfortunately the experience here was mediocre at best. The decor failed to invite and felt more empty than anything despite the moderate crowd. There was an unnecessary wait for the food which lacked and the signature Peaches coffee left me begging for the regular blend. I will not be returning but I'm happy to see the business erected in the rising Bronzeville community. Since food and these reviews are subjective, I encourage those in the area to support and more importantly, the business to step it up a bit and find a way to WOW their consumers."
9/10/2015,20150910,5,3.68,I was very excited that there was a new black own business in the community so I just had to give it try. I came here with my best friends was automatically greeted and seated the atmosphere was just amazing the customer service was five stars and the food was great this will be a go to a lease once a week thank God my job is right down the street.
9/10/2015,20150910,5,3.71,I was very excited that there was a new black own business in the community so I just had to give it try. I came here with my best friends was automatically greeted and seated the atmosphere was just amazing the customer service was five stars and the food was great this will be a go to a lease once a week thank God my job is right down the street.
9/13/2015,20150913,5,3.74,"I was in chicago and brought my mom, sister in law, and cousin. We got there 15 minutes before they closed and they had every menu option available.The Peach's coffee was so strong yet so good. The service was very attentive and generous. I got the 4 wings and french toast with strawberries for about $12. The chicken was well seasoned and the french toast was buttery and amazing.My mom had the turkey sausage with eggs, grits, and the home made biscuit. My cousin and sister in law had the grits, salmon, and pancakes.Everyone loves the grits and the biscuits were soft and flaky.We all were full and the bill for 4 people came to about $55. We will definitely be back."
9/13/2015,20150913,5,3.77,"If you haven't tried this place yet where have you been? This is my new breakfast spot! The food and service was amazing. I ordered the salmon and cheese grits. The salmon was seasoned well and the grits were outstanding. Our waiter Jermaine was on point he checked on us often and made sure we were ok. Oh I forgot to mention the coffee was better than Starbucks, it was a little strong but was very tasty. I will definitely be back!"
9/13/2015,20150913,5,3.79,"I was in chicago and brought my mom, sister in law, and cousin. We got there 15 minutes before they closed and they had every menu option available.The Peach's coffee was so strong yet so good. The service was very attentive and generous. I got the 4 wings and french toast with strawberries for about $12. The chicken was well seasoned and the french toast was buttery and amazing.My mom had the turkey sausage with eggs, grits, and the home made biscuit. My cousin and sister in law had the grits, salmon, and pancakes.Everyone loves the grits and the biscuits were soft and flaky.We all were full and the bill for 4 people came to about $55. We will definitely be back."
9/14/2015,20150914,5,3.82,"Had a wonderful dining experience at Peach's on Sunday. The food, service and atmosphere were all wonderful. The peach coffee was a first for me and I loved it. Also loved the peach waffle and creamy grits. The service was excellent. Really warm and inviting dining room. Will definitely go back and recommend it to others."
9/15/2015,20150915,5,3.84,amazing food and great service from our server ms. ashli i love this place my new breakfast spot!
9/15/2015,20150915,5,3.86,amazing food and great service from our server ms. ashli i love this place my new breakfast spot!
9/20/2015,20150920,5,3.88,"My expectations for Peaches are always high because every time I visit my guests and I have a great experience. Our server this morning, Tilila, was outstanding. She exceeded our high expectations through the way she interacted with us. Her menu suggestions were right on target. We will return again."
10/1/2015,20151001,5,3.91,"I promised the owner I'd write a review now I'm holding myself to it. OMGAWDTHISPLACEWASEVERYTHINGABROWNGIRLEVERWANTEDIN­ABLACKOWNEDBRUNCHSPOT!!!*breathes*1) I went with some of the most beautiful brown queer femmes I've come to know and it was just fantastic to laugh, and grieve and eat.2) Our waitress was phenomenal. Knew that menu like the back of her hand and kept the specials coming so we all had feels about what to eat. 3) Because the wait for our food was long, the kitchen staff came out to apologize for the wait, and gave every single person at the table a complimentary biscuit and peach glaze. Those biscuits are the size of a grown man's fists and are not to be eaten by the weak.4) Everything was just delicious. And being around so many brown and black people who just wanted to share in joy and love of food was everything a girl could ask for on a cloudy Sunday afternoon. 5) While the decor seemed to be a place of ""oh my gawd this isn't inviting at all"", I can say that it's about the feeling of a restaurant when you walk in that is the appeal. You had church folk, friends, lovers, families that came and just wanted to enjoy each others' company. I actually thought it was brilliant that it looked like old school black diners and the real presentation is in the food. This place is DEFINITELY worth the trip and I'm all the way in RPark so you know I mean business."
10/2/2015,20151002,5,3.93,I was here yesterday with my best friend and I loved it my food was delicious I order the steak & eggs with pancakes and grits the steak was delicious tender and juicy this was my first visit and I must say I will be back on my birthday on the 29th my whole meal was delicious service was OK overall great place just wished they were open a little later
10/4/2015,20151004,5,3.95,"Awesome little Brunch restaurant located on the corner or 47th & King Drive. Went there on friday with girlfriends for breakfast, the service was great and food even better. I am definitely happy and welcome new business to the community."
10/6/2015,20151006,2,3.91,"I am very disappointed with this place. I had been hearing good things abt this place and our experience wasn't a good. We normally go CCW down the street (sometimes crowded but always have more than enough food). Decided to try ""Peaches."" We ordered 2 greek omelettes and we were only given 2 smalls strips of lamb( approx 1 oz) served with an egg white omelette with peppers. So I basically paid $25 for 2 egg white omelettes. We wont be back. I only gave it 2 stars bc the service was great and the place is clean."
10/6/2015,20151006,1,3.86,Let me begin by saying the servers are really nice at this establishment HOWEVER.. The food is sub-par at best. We ordered one of the specials which was the Greek omelette. Well what I received was an egg white omelette. I ordered the omelette to be made with all egg whites as it was however I didn't think I was gonna receive only roughly 1 oz of gyro meat(approximately 5 little strips for an omelette that probably consisted of roughly 4-5 egg whites. The omelette had a few onions sparsely placed throughout the omelette and an overwhelming presence of Swiss cheese. I would have done better ordering and all egg white veggie omelette with cheese (it would have been cheaper). The best thing about the breakfast was the toast now I am not an advocate of carb eating however after this breakfast I was still slightly hungry. Nevertheless this was our first and LAST EXPERIENCE with peaches as we will never be back again. When we are in this area we typical frequent another breakfast establishment nearby however we decided to give peaches a chance after looking at the ERRONEOUS Yelp reviews. Well.. Sometimes change is not always good.
10/8/2015,20151008,5,3.88,"So, I LOVE THIS PLACE! Whenever I am in Chicago, I have to go to Peach's. I just have to. Everything about this restaurant is great to me. The food is delicious, the people are great, and the prices are even better. My first time visiting I ordered the egg and bacon sandwich with potatoes. My friend ordered the catfish, grits, and greens; I regretted my decision once I tasted his food. Don't get me wrong, my sandwich was delicious and just what I wanted, but everything about his food was mouth-watering. The grits were cheesy and smooth, while the greens were super flavorful. So good!"
