date,rating,review
2/22/2018,3 star rating,"The service here gets worse each time I come now. If the fish wasn't so good, I wouldn't come back. Don't let another fish spot open up...I'm out!This has to be the best fish joint and Hamilton Heights. The finish is always fried to perfection and takes the same every time you order it. The old man that owns the joint reminds me of the soup Nazi. He is mild manneredAnd not over nice. But damn is the fish so good."
11/13/2017,5 star rating,This has to be the best fish joint and Hamilton Heights. The finish is always fried to perfection and takes the same every time you order it. The old man that owns the joint reminds me of the soup Nazi. He is mild manneredAnd not over nice. But damn is the fish so good.
11/30/2020,4 star rating,"Fresh food and made to order. They are definitely following all of the protocols for Covid, as only one person is allowed to go inside to place your order and then you wait outside to pick up. I ordered the shrimp, fish and chips combo. The shrimp were great but the fish really didn't have much seasoning on it. I was underwhelmed by that. Overall it was OK, but I don't think this is someplace I will be running back to."
2/27/2019,4 star rating,"The fish is freshly fried and always tasty. The staff are pleasant. Place is good to grab something and go. I usually get the fish and chips, and I'm never disappointed.Pro:  pleasant staff, reasonable prices, clean Con: long line( but that just means the food is good), small waiting area, no seatingI'm a regular at this place definitely recommend it, just be prepared to wait."
7/7/2021,3 star rating,Surprisingly good and cheap fish and chips at this tiny hole in the wall. There's a reason it's outlasted a lot of the other fish and chips shops around it.
8/29/2019,5 star rating,"My fellow foodie John S. scheduled a New York food tour for me and two other buddies.  Famous Fish Market was our first stop.  John had brought me here on our last trip to NY and I was happy to be headed there again.  Famous Fish Market is take out only and I would say about six people can fit inside the building comfortably.  It's NY so finding a parking spot may be a little difficult but John showed me how double parking is done.  My last visit I had clams, fish and shrimp with french fries and it was delicious.  This visit I ordered shrimp and fries because I knew we had more stops ahead.  The shrimp was lightly breaded and cooked perfectly the french fries were the tasty seasoned ones.  The platter had plenty of shrimp and they were a nice size.  I tasted a piece of fish from my buddies platter and it was delicious.  Famous Fish Market you have a new fan!"
2/28/2019,4 star rating,"It's literally a hole in the wall and takeout only (no place to sit and the space can only fit about 8 people at a time). However, it's some of the best fish I've ever had in Harlem. When it's warm out expect the line to be out the door and stretched down the street. Even on a cold day you might have to wait outside the door until someone inside has their food and exited. Be patient as the food is truly worth it. I've never had a bad experience with any of the employees there unlike some of the reviewers have stated here. I was greeted everytime I ordered and also was greeted after I left. Always have cash on you because sometimes their card machine isn't working. Black owned so definitely support!"
10/19/2019,5 star rating,"Back in Harlem again,& had to stop at my favorite fish joint. Had the All-Fish, which comes with 2 slices of whole wheat bread. The 2 slices don't stand a chance against all that fish. You literally can get 2 maybe 2 1/2 fish sandwiches out of The All Fish.my wife decided to have the Fish and Chips she could only finish half of her order, kept asking me to eat some of these fries...I couldn't help her ,I'm trying to finish mine. As usual it was all so delicious and well seasoned. We also had a cup of SWEET TEA & LEMONADE. When I say SWEET,I mean SWEET. If you're a diabetic,I advise you to govern yourself accordingly. You can't go wrong with any of the food here. Now, one more thing there is no parking area just Street parking,however  cars were double and even triple parking,and Today I saw New York's Finest rolling up in their MARKED CARS & were writing tickets to occupied  vehicles and putting them on the windshield of said vehicle,I saw one lady coming out with her order and the officer handed her a ticket. So if you're going to order leave an adult in the vehicle (preferably a license driver). I was told by the officer he was just looking for unoccupied vehicles double parked today. So heed the warning."
9/3/2019,5 star rating,"I haven't been to this place in 8 years, the fish still fresh and delicious. Located on St. Nicholas ave and 145st. The fish is made to order so it's piping hot.Now they have 1 person who takes the order and money,and the other end of the counter  someone else prepares your order. This joint has been a fixture in Harlem for years. No tables,no benches no chairs. Just order, pickup and get out. They also have sweet tea & lemonade, not forgetting the various sodas. If you drive bring someone to sit in car, The Transit police double and sometimes triple park. So there's hardly any parking spots if any. Also saw traffic enforcement booting cars. So it a hassle to get this seafood,but well worth it."
7/20/2019,5 star rating,"This is well run machine of a place with friggin awesome food periodt!  First of all kudos to their great, respectful & helpful staff.  Secondly omg yummy grub!  The fish, shrimp, clams and chips were seasoned so well but so lightly because I'm assuming they understand some people can't have overly salty foods.  The shrimp has a tad bit of sweetness to it too, so good.  They give you everything you need on the counter like lemon juice, salt, pepper, ketchup, mustard, tartar sauce, hot sauce plus to go sized condiments.  You can't eat inside but who cares, take your food to the car or home and go in like a savage.  They do accept most or all credit/debit cards and please bring a few dollars to put in their tip jar because they will earn it.  I can't wait to go back!"
8/5/2020,4 star rating,"I got lucky on a weekday afternoon - no line!  Ordered fried shrimp, which came with two slices of wheat bread which was nice and soft.  Very good shrimp!  Will return to try the fried clams or whiting.  No catfish!"
9/2/2018,4 star rating,"This place was pleasantly good. Probably will come back if craving fried fish. Literally looking like a hole in the wall, this lil joint is a good bang for its buck. 7 dollar fish n chips. (This ain't no British style fish n chip)With a little tartar sauce and hot sauce, this brought me home. The food:Cons:-fries could have been crispier. (It's those fake fries with the potato flavor. But the good potato flavor...)-wish there was at least a bar to stand and eat (maybe outside? Three def isn't any space inside...)Pros:- Hot. Fresh fried. Fish. Batter wasn't too overwhelming. Fish wasn't too fishy. Good overall balance.Other:Cons:- looks like they need to upgrade to a bigger space. People were confused about ordering and waiting. But they seem to generally get things rolling without a problem.Pros:- simple menu- they stick to what they know and what they're good at"
8/13/2015,3 star rating,"This place was pleasantly good. Probably will come back if craving fried fish. Literally looking like a hole in the wall, this lil joint is a good bang for its buck. 7 dollar fish n chips. (This ain't no British style fish n chip)With a little tartar sauce and hot sauce, this brought me home. The food:Cons:-fries could have been crispier. (It's those fake fries with the potato flavor. But the good potato flavor...)-wish there was at least a bar to stand and eat (maybe outside? Three def isn't any space inside...)Pros:- Hot. Fresh fried. Fish. Batter wasn't too overwhelming. Fish wasn't too fishy. Good overall balance.Other:Cons:- looks like they need to upgrade to a bigger space. People were confused about ordering and waiting. But they seem to generally get things rolling without a problem.Pros:- simple menu- they stick to what they know and what they're good at"
6/8/2020,1 star rating,I was told dood things about this place and was excited to try the food. I found the fish and shrimp to be tasteless. I had to practically beg to get tartar sauce. Lastly the cashier and the guy putting the food together was very rude.  Note: I visited this establishment in February before the pandemic began.
10/1/2020,5 star rating,I went to this establishment because co workers was deciding what to eat so it's a plus this is a black owned establishment The food is excellent fresh and very well potions Staff took the order and was very friendly and welcoming I will be coming back more often
5/30/2018,5 star rating,This place was just how it was described as small but straight to the point!!made fresh right in front of you and you get lots of it ..my daughter and I got to fish and shrimp with fries combo it was too much for us to eat I wish we would've shared one because I hate to waste food staff is nice and friendly and is very accommodating to get you out quick with your good crispy tasty shrimp/fish comes w/tarter sauce and hot sauce this place is a TRUE gem in Harlem !
3/17/2020,5 star rating,Absolutely delicious every single time. I always get the fish and shrimp with extra tartar sauce. There's always a long line but it's worth the wait.
3/1/2021,3 star rating,"The food is great , but the wait is awful. They says 30 mins, which usually mean an hour or more."
8/17/2018,4 star rating,Long wait.Big portion of fish and fries though especially for the cost. Generous condiments + bread.
3/27/2018,4 star rating,"There is often a line out the door, but with good reason. The fried fish is very good, so are the fries. I had the shrimp once, prefer the fish. Luckily they have combos so you can try a bit of everything! YAY!!!!! This is a take-out place. So walk south past 141st to St. Nicholas park to enjoy your  fried seafood picnic!"
6/16/2019,5 star rating,I would eat this everyday if I didn't think of the 30lbs I'd put on. I love this place!!!!- Cheap - ALOT of food - Wait can tend get a little long but it's worth itI usually get the fish & shrimp with fries & it does not disappoint. Highly recommend getting it with the hot & tartar sauce. They need to open location in Brooklyn.
6/30/2020,5 star rating,I miss this place so much! Their fish is so good and well seasoned! During my undergrad years at City College I would always get a fish and chips meal before getting on the subway!
5/1/2017,5 star rating,"There will be a line and it will be, perhaps inexplicably slow (like really if you pretty much make one thing, just keep making it as long as there's a line, everyone is just going to get more less the same thing), but at the end of that line will be some of the finest fried fish you've ever had. I got the fish sandwich and whatever combo of spices they use, they need to keep it a secret because if someone could make it faster they'd be printing money.The fish sandwich is really stuffed to the gills (heh) with fish and isn't a bad deal. Next time I'll try the shrimp/clam strips."
12/28/2019,1 star rating,Let me first day I've been coming to this family run business since 1980.. when whom I recalled was the wonderful woman who made and sold the fried fish with her familyThe food here now is very very differentFirst it's not fresh fish.. it's from frozen whiting blocks.. no vendor in New York will sell a filet of fish that is not cut flat and straight so when you cook it you get a flat piece of fish ;if you notice when you eat at this place the fish is always curved that happened in the thawing process from being frozen in blocks wrapped around each other if there's nothing more this is the biggest proof that this fish is not fresh but comes from a frozen situation. that being said it's thick it's spongy sometimes it's just not a good filet if you're old enough to remember what a fillet looks like.. you cannot go to the fish store and find the filet of fish uncooked that is not flat . if you want the original epic Harlem fried fish I suggest you walked a few blocks uptown to a place named devlin's fish on saint Nicholas avenue
12/12/2020,3 star rating,they give you a lot of fish and its seasoned well.  the only thing with me is I'm big on customer service and depending on who you are dealing with its a hit or miss on attitude.  this would never stop me from going back though if I'm in the mood.
12/9/2019,5 star rating,The food is excellent I had the fried fish and Mac and cheese nice portion too and friendly
9/9/2019,1 star rating,"Don't waste your money. The fish is a mix of whatever, overcooked, and dripping with oil that is a bad taste. I have no clue why there is ever a line other than these people have never tasted what fish and chips SHOULD be."
9/13/2015,1 star rating,I love a good fish and chip spot. This is not one of them. Everything is way too oily and most of the mixed fish tastes horrible. I have no idea why there is a line at any given time other than it proves many Americans have zero taste. Anytime you have to drench your food with that much sauce it can't be good and definitely isn't healthy.
8/26/2019,4 star rating,"Food was on point. They have a great cycle going regarding the order/pickup line. Food portions are abundant. The only snub was when the server took away the added piece of fish because he was unsure if I was a Giants fan. Heck no, bird gang all day!"
9/17/2016,5 star rating,"From my days walking from Columbia University to this fish spot not a thing has changed. They continue to have the best succulent, freshly fried fish. On my most recent visit I pondered and asked myself what is the secret? To begin they must really have a good company who supplies fresh daily fish. This fish is on par and ever better than places I have been to in Cape cod... Well you know the rest. As I watched them prepare my fish ( I like all fish so I can devour it on my ride back over the Brooklyn bridge) it occurred to me it's in the spices. FYI you have to try the counter spices.. Why cause my taste buds said soEnjoy"
11/13/2019,2 star rating,I kept hearing about this fish place. Just moved to Harlem from Brooklyn and this is not nothing to brag home about. Small place smells so good inside. Was praying it would taste as good as it smelled but it didn't.
11/3/2020,5 star rating,"never a disappointment!!! fresh ,well seasoned nice crispy texture and decently priced worth evey penny!!! staff is extremely friendly!!!"
6/9/2020,1 star rating,"I grew up down the hill from this place and I've always loved their food and even their service. However today the service was absolutely deplorable and I traveled from another borough to come here. There was a short darker skinned women with outrageous eyelashes taking the orders. We both have masks on and are clearly having a hard time hearing one another. When I had to change a portion of my order she became irate and hufand puffed loudly. She said ""that's why I asked you that before and now I have to erase it"" I had no idea it was that difficult to erase or make a change for which I apologized for. When she turned around to make my drinks she said to her co worker ""I need to go for a fucking walk before I slap the shit out of somebody"" I didn't respond because during this obvious tough time for black people I don't want to add to any unnecessary black divide. I've never been treated so poorly at this restaurant and I hope that management pays attention to this poor customer service. The incident started on Tuesday June 9, 2020 at 5:45 PM."
8/5/2019,5 star rating,I absolutely loooooove this place. Every time I go to visit every single time I go to Harlem to see my granny. Never disappoints!!!!
8/6/2019,5 star rating,Been coming here for over 15 years. The fish is always fresh and fried to perfection. People are always nice. A smile goes along way.The prices are reasonable. This is the best fried shrimp and fish spot in Harlem.  In the summer time the line is always down the block. But nevertheless it's always worth the wait.
9/30/2020,2 star rating,Can not Order over phone super long lines just doesn't make sense good food when you can get it just no accommodations
5/3/2020,2 star rating,Im going to get right to the point. This place Get worse and worse everytime I go. Fish is flavorless and you already know the Mac and Cheese has no flavor at all. The Greens and String Bean was good. I will most likely never go here again its just a waste of calories.
8/23/2018,5 star rating,"Been coming here since I was a kid. I think its the best fish and chips in town. The food is delicious and their service is consistent. On certain days there can be a long wait...sometimes the line is out the door and down the block, but trust me its worth the wait."
9/18/2020,4 star rating,"This is my number two spot for fish/shrimp combo they have been around forever, they know what they are doing.  Worth the wait and the money delicious!!!"
11/2/2020,4 star rating,"The seafood at this little spot is amazing. The fish and shrimp are seasoned to perfection. The portions were once larger but you still get enough. I rate the seafood a 5. The 4 score is due to the service TODAY. I say TODAY because Maybe  because of Covid,  the service was inconsiderate and lacking.  I had 3 separate orders and paid for 3 separate orders--simple right? Nah. What happens next is a joke without a punchline. After placing my orders and receiving 3 separate receipts, I went outside to wait and listen for my numbers to be called.  I heard them call my first order. I entered and told them that i also have 2 additional orders. They looked puzzled as if it one person had never placed 3 separate orders before. So they tell me that I will have to wait because of the ""clams"". So i stepped back outside to wait. Now from my little vantage point, I watched the cook open a little bag of pre-battered clams and dropped them in hot oil--3 min tops. However 15 min later they call all three orders. I re-enter and they ask for my receipts and then hand me three bags. Wtf. I asked what was in each bag and they shrugged their shoulders. I had to open and unwrap each order to ensure that I would deliver it to the correct recipient. I explained to them that they should consider that the purpose of placing 3 separate orders is because each order could be for a different person and going to 3 different locations. Do you know what was the response? The guy said, ""maybe you should just pick up each order when they are called"". (I didn't want to remind him that he only called me once before the final time.) I checked for the hot sauce and tartar sauce and after unwrapping and then re- wrapping the orders i drove home. When I  finally opened my bag, I found no hot sauce and tartar sauce. I guess that while doing my check at the store, I didn't spot the missing condiments in MY bag. I was going to leave it alone but then no, it's best to tell a business when things don't go right. When i called to tell them about my experience the woman who answered the phone seemed unbothered. In the midst of my explaining the matter she was talking with people. She then returned her attention to me and asked if i wanted to come back and get the condiments. Again, WTF. No. I live wayyyy down town. I was in the area for a wake. I don't want to come back to get it, i want y'all to pay attention and give it to me before I leave your business. Yes  i know i know, mistakes happen but how about better customer service? How about better communication between the cashier and the runner/order taker or whoever it is that is telling the cook and the person wrapping up the food. The place is tiny. Y'all are practically standing side by side. Why can't the cashier just say, orders 2,3 and 4 are for one person, 3 separate bags and place each order ticket in each bag. Periodt. Yes. Great tasting fish. I would certainly return. However, i will NOT confuse them again. 1 order only."
8/9/2018,5 star rating,Been eating here 20 years.  Super tasty and consistent. Best fish and shrimp in town.  Fresh and seasoned to perfection.
6/10/2020,2 star rating,"I just wanna say that I usually love this place,but today when I visited there to get some fish before driving upstate to go home and after eating the fish and noticing that it definitely was not fresh whiting very disappointing it was frozen whiting filet..I  mean if yall charging folks $20 because I got 2 orders is very disappointing..well there's nothing I  can do now..til the next time #maybe"
10/6/2017,5 star rating,"NO FRILLS!  GREAT FOOD!  They keep it simple here, fish, shrimp & fries.  There's usually a line out the door and down the street at dinner time but it's worth the wait. You step in and move to the right and step forward to the counter and place your order. They prepare your food and put it in front of you for DIY seasoning (salt & pepper) and sauces (hot sauce, lemon juice, tartar, ketchup).  Once your done, they wrap it up and you pay and your out the door to enjoy your golden fried goodness."
3/9/2018,5 star rating,"I have been coming to this place for 6 plus years and never have I been disappointed. I live in Long Island, NY and when I get a craving for this spot I make that trek to Harlem with no regrets. The shrimp and fish SMOTHERED in that tartar sauce they have .. PURE BLISS. P.s. please open another location, preferably in Queens so I can eat there everyday :)"
7/25/2019,5 star rating,"Some of the best seafood I've ever had, this is a high compliment bc I'm from the coastal south and we KNOW seafood. I try to come whenever I'm in town. Also they move quickly, I like that."
9/22/2017,3 star rating,"Hole in the wall, neighborhood fried seafood spot. I ordered the fried shrimp as I never been here before and I thought it would be a good starter item. Dude behind the counter had mad attitude, but he's probably used to dealing with bums all day. The shrimp were fried well. I like the light batter. I just wish they added some Old Bay or something. There was like no seasoning."
9/14/2019,5 star rating,"Grest fried fish and reasonably priced. I also like the fried chicken, mac and cheese, and potato salad. I'm never disappointed here."
2/23/2019,2 star rating,"I had a craving for fried shrimp and after searching online for the best spot, I traveled from NJ to satisfy my craving.  Well I have to say that the meal was a big disappointment!  The shrimp were small and almost looked and tasted like popcorn shrimp (cheap). It you are looking for big, juicy full-sized shrimp this is NOT the place.  Also the shrimp were bland with no taste or seasoning.  The fries were oily and limp. On a good note, the staff was very friendly and polite.  However, for me the food left much to be desired."
1/24/2019,5 star rating,"This is the best fried fish and shrimp in town! It's all in the batter, which they have perfected. I usually get the fish and shrimp combo (with fries) and I think it's very reasonably priced for the amount of food you get. There is usually a long line (typically out the door), but that's a good thing right?! If you're ever in Harlem and have the taste for fish and chips, Famous is your place!"
7/4/2020,5 star rating,Hey Famous Fish is open and serving up the fish and shrimps until 10:00 PM July 4.  The fish is great come on down and try some
7/22/2019,5 star rating,Excellent food recommend it to anyone fish and chips combo with shrimp is my favorite
7/18/2019,5 star rating,Best fried fish in Harlem been coming here for over a decade. I've never been disappointed it's truly worth the long line and travel time it takes me to get there and back home to the BX. I really wish there was more than one location but I understand why the owner chose quality over quantity. Franchises aren't always easy to control and if not done right can truly ruin your brand.
5/22/2019,5 star rating,"Food is great, and there is a bit of a wait, but its worth it. If you're in the area and need good real seafood (aka not in the mood for the regular fast food) then look for this place. Im not even the biggest seafood fan and I still crave the food from this place when I'm not in the area."
5/19/2017,2 star rating,"The service was very nice but I was disappointed with the fish and chips.  It was nothing like we get in London.  The fish was not light and delicate.  The colour was not a lovely golden as it should be.  It was, however, only describable as khaki (that of khaki pants).I write this review so that if you go don't expect a proper fish and chips experience."
11/29/2018,5 star rating,The best fish spot in Harlem. Period. I'm forced to type more so that I can actually publish this lol
12/18/2019,5 star rating,Really nice staff. Always welcoming. They give you samples when you walk in the door and the food is always good. You really can't go wrong with this Harlem staple.
9/10/2018,1 star rating,"Customer service at this place is horrible. The lady that serves the food barely makes eye contact with you. She threw two pieces of wheat bread on top of my shrimps, wrapped it up and never looked up, like she did me a favor. Fresh fish should not smell funny after a few hours in the refrigerator. You better eat the fish as soon as it's done because it's not that fresh. If you try to save some for later you'll notice it has a foul smell and taste to it when you go back to eat some later. That should not happen with fresh food, especially seafood. The seasoning is bland and flavorless. I found this place back in the early 1990's when it was a real hole in the wall and the fish tasted much better back then. It's still a hole in the wall, just slightly more organized than back then. You can get better fish and better customer service from a lot of other places in Harlem."
7/7/2017,3 star rating,"So, before I begin, a little background on myself. I am a Midwesterner who had been raised on freshwater fried fish all my life. So maybe I'm being biased when I say that I believe catfish, bluegill, and bass are generally superior to several varieties of saltwater fish. Now the fish they fry up at this place is whitefish, and they leave the skin on. This gives the fish a rather super fishy taste. It just doesn't have the clean taste that I look for in fish. However, I still have a hard time complaining since it was so cheap, and the fries were good. It truly is a hole in the wall, but it's hard to beat on a night when you can't be bothered to go anywhere after a hard day. I like that they let you put sauce on your food yourself before packaging it. The workers there are nice, and they get the food out at a fairly quick pace. I would go here again if I was in a pinch."
3/9/2019,4 star rating,Fish & shrimp is amazing  definitely worth 6-8 dollars. The market itself is so small so usually you'll be having to wait outside until you're next in line to order your food but it's worth the wait. Food is so good there's always a long line but I definitely recommend this place
8/2/2018,1 star rating,Traveled all the way uptown to a place that closed 30 mins before the time that was posted. Totally false advertisement and lack of customer service in the community. So sad.. there were several people waiting outside while refusing service to those who are a big part in keeping you business afloat. ‍
12/21/2013,4 star rating,"Famous Fish is a place that is tucked away so well that you would probably pass right by it if there wasn't a line coming out of its inconspicuous door.The experience is simple: Southern US style fried seafood and fries done right. No frills. No themes. No seats.You wait on line, you come in, you order, you pay, you wait. The food is up and staring you down on the counter, you add your condiments, you nod, they wrap it up, and you are out the door. Lost once you get in? Don't worry, someone is bound to tell you what you're supposed to do. It's actually a little reminiscent of the Soup Nazi.. but with nice people behind the counter. They won't yell ""No fish for you!"" if you get it wrong.The fish and shrimp combo is deal breaker here: Freshly battered catfish and large, cleaned shrimp. The fries as an add on is so cheap, it would be a waste not to do it. The entire order, flanked between whole bread slices is enough to feed you for hours to come."
