date,rating,review
12/6/2021,1 star rating,Went to lighthouse Dec 6 2021 one of my favorite spots in Harlem for seafood WTF the dam food was way off. Told the cashier I wanted whiting and shrimp combo she got it mixed up with just the whiting and shrimp regular order. I ask her where are my frys she said you ask for the combo I said yes the combo come with fries. I was not charged from fries so no big deal I just give them $5 bucks for some fries. FYI their fries are seasoned fries  I hate seasoned fries the food have so much seasoned can I have a option to just get some dam regular fries smh that way us brown peeps have high blood pressure.  So back to the food the whiting and shrimp was horrible the fish was smelly I guess old fish the fish was so small tiny I have never seen such small whiting fish and it was greasy All the whiting was a nice size and shrimp was fried up nice. Well nit thus time my whole family could not eat this smelly small fish and shrimp! They owner of this spot is a smart and sharp dude you better step up your game you have a popping spot but if you keep your quality going down like this you will lose your customer base. You are better closing down then put out wack food ! Bye the way I did see some local Chinese lady delivered you a bag o whiting that day that shows you was not using your normal supply chain. Also I gohot some show crab legs $29 a pound that's crazy show crab legs was way to dam salty how do you make steam crab legs too salty and i had to tell the girl to chill on the butter. At the end of the day I was out $75 for food Me and my family could not eat. I'm usually get great food from lighthouse and they are black own so I try to support but the food I paid good money for was very very disappointing!!
9/28/2021,1 star rating,All i got to say is my friend bought me some food from here and i wish they could get they money back.. i aint lying .. flounder with mac and cheese .. nasty fish has no taste .. tastes like grease mac is 2/5 could use more seasoning
4/10/2022,2 star rating,I was in love this place but theres a new set of people working there and the service has been horrible ever since. I spent a while waiting on a Basa dinner and noticed that everyone else who came after was getting their order even though i had asked about mines. When i got my order it seemed as though my fish was refried from how soggy it was. I absolutely love lighthouses foods but today was disgusting. The fish was also a little on the salty side. Also the last time i went there the business was completely empty one night and staff were just conversing amongst themselves. It wasnt until i interrupted after some time to ask about prices that a skinny red hair girl came to assist me. Service is getting worst and worst but food is usually anazing but todays fish was the worst i ever had from there. Side note i only started eatting fish when i tasted light houses fish so today was very dissapointing.
9/16/2021,5 star rating,"This place goes absolutely NUTS. I'm new to the Harlem area and this is one of the three seafood places I've found nearby and ever since I've come here I haven't stopped coming. Definitely dangerous to live close by because I stay wanting to come here. I've only tried the catfish dinner and haven't been inclined to try anything else since it's so good but every time I come I see other orders ready and I'm tempted to try something new.  It can get (really) busy sometimes but I'd just say that's a good sign? I don't really mind a wait, especially considering they're open pretty late more than half the week (which is also dangerous for late night cravings......)."
10/6/2021,1 star rating,Terrible service and try to rip you off not explaining combos ... disappointed .
11/11/2020,5 star rating,"First time coming to this gem after wife was unable to cook. Upon looking at my food & taking in the aromas of the food I knew right away that I should have came to this Seafood spot a longtime ago. It's open late, they cook fresh food up until closing as there is high demand for the food here. Mike conveyed appreciation to his staff & customers while being swarmed with orders. Thank you for your attention & food quality.Much success to you on all your ventures. You have recipes, dedication, team & personality to win & expand successfully throughout NYC. The lovely young lady tonight was right when she said ""You have more than just real butter to brag about, tell him (me) about all the dishes you make."" No need to tell me anymore you've won me over as a customer with great food, good service & nice hospitality. I look forward to trying out more items on your menu as O proudly support an African American business."
8/6/2020,3 star rating,"Great food. Well prepared and a really good menu. However customer service is a problem. On my first visit here , I checked in on Yelp and I was given a 10% discount as a first time visitor. When I tried to use my coupon I was told that they don't honor Yelp coupons and that "" they just add us on that app! We don't do that stuff!"" Like WTH.. as a first time customer honoring that coupon that would have been the right thing to do. Instead the put their pockets over customer service and long term customer loyalty. It's sad because I support black owned businesses regularly. Unfortunately greed and petty business practices tend to ruin the integrity of many of them."
7/7/2020,4 star rating,"This little hotspot is something that you cannot miss! I was told by one of my roommates to go by this place because it was one of the best places in New York City! She continue to press me, until I had to make the run. This is a takeout joint you cannot call and you must go there and order your food. I had the opportunity of looking at the menu and the prices were great,  they were not too high and the full proportions were astounding! Now let me tell you anytime you can get someone to look at the quality of food or something that they don't normally eat, you know it is a homerun! Let's start with their homemade macaroni and cheese. Now a good cook can look at the macaroni and tell that it's seasonings,  you can see the crackling pepper and you could tell it is two types of cheese. They don't give you just a little bit cheese, oh no child that macaroni makes you want to slap yo mama! I cannot tell you enough on how good the food was and I am just getting started. Next,  I tried their homemade candy yams. Now you know that everybody cannot make good candy yams, these were caramelized candied yams with cinnamon and nutmeg you could taste the sugar.Next let's go to this golden fried crispy flaky hot and tender fish (ooh child), if this food was not good.We cannot stop until we talk about the butterfly fried shrimp. I am talking about the kind when you don't need tartar sauce nor cocktail sauce. The food was seasoned to perfection! Anytime my friends say we have got to go back there again, I'm ready. I wanted to just try the steamed broiled food because the other food just couldn't be that good. Now all of you know I love food, but I must say this has got to be one of the best soul food take out joints in New York City. Come to think of it, I don't believe I have ever tasted food as great as this for takeout ever! I am telling you If you ever come to New York, you cannot miss this spot. Updated message, I had a chance to go back a second time the same day and there was at least an hour wait for your food and the customer service was not as friendly as the daytime which brings them down a star.Also, if you have a coupon from Yelp, and the manager is not there, they will not honor it! I called to notify management but did not receive a response."
6/24/2020,5 star rating,"This little hotspot is something that you cannot miss! I was told by one of my roommates to go buy this place because it was one of the best places in New York City! She continue to press me until I had to make the run. This is a takeout joint you cannot call and you must go there and order your food. I had the opportunity of looking at the menu and the prices were great they were not too high and the full proportions were astounding! Now let me tell you about! Anytime you can get my boyfriend to look at the quality of food or something that he doesn't normally eat and says oh no I have to taste that you know it is a homerun! Let's start with their homemade macaroni and cheese. Now a good cook and look at them macaroni and tell that his season from here to tell you can see the crackle and pepperoni and you could tell it is two types of cheese and they don't give you just a little bit cheese oh no child that macaroni makes you want to slap yo mama! I cannot tell you how good the food was and I am just getting started. Next I tried their own homemade candy yams. Now you know that everybody cannot make candy yams these are very good candy yams and they are caramelized with cinnamon and nutmeg you could taste the sugar. Next let's go to this golden fried crispy flaky hot and tender fish (ooh child), if this food and good you let me know and I will give you your money back. This thought was blazin!!!! I'm still not finished we cannot stop until we talk about the butterfly fried shrimp, I am talking about the car will you don't need tartar sauce nor cocktail sauce. The food was seasoned to perfection! Anytime you can get my friend to say we have got to go back there again, i'm not gonna tell you that I had to go back a second round because the food was so amazing I wanted to just try the steamed broiled food because the other food just couldn't be that good. Now all of you know I love food but I must say this has got to be one of the best so full take out joints in New York City. Come to think of it, I don't believe I have ever tasted fold as great as this for takeout ever! I am telling you if you ever come to New York, you cannot miss this spot. If it's a long line where your mask do your social distancing but you have got to come and try this food!Wait a minute I forgot one more thing. They had a punch that made you remember old fashion Kool-Aid. Now I don't know if many of you know anything about a good Kool-Aid but when I tried the tropical punch with pineapples in it was so good!"
11/1/2020,1 star rating,"I've lived in Harlem for years and always heard the hype about Lighthouse. So on a Halloween night after a long day of celebration me and my boyfriend decided to check it out. When we got there the inside was super packed with about 20+ people, it was so packed that we had to wait outside but I didn't mind it at all. We finally get in and was hit with a heavenly aroma so we were excited to place our order. We ordered the lobster tail stuffed with crab meat with macaroni and cheese & garlic mashed potatoes and the Herb salmon dinner with macaroni and cheese  and collard greens. After waiting about 45 minutes for our food to cook we excitedly left and went home to try it. My boyfriend loved the herb salmon and the sides although the salmon was dry. But when I got to my lobster tail I noticed a slight ammonia smell but the crab meat and sides I had go with it over powered the smell so I dug in. The stuffing was delicious but when I bit into the lobster tail it had a strong vinegar taste and reeked of ammonia, thinking I was crazy I took another bit and it was absolutely horrible. I was very disappointed, I was finally looking forward to trying this place out only to be served with a spoiled lobster tail. I paid $45 for this meal and it annoyed me that I wasted my money on this. I would've went back if it wasn't so late and far away from where I was at. Another annoying aspect about this place is that they do not accept cards, apple pay or Samsung pay you must have cash.I'm giving this review 1 star because the sides were good."
6/25/2021,3 star rating,This was not the original location and when I come from Atlanta I always want Lighthouse Fish. I was so disappointed... the fish had absolutely no taste lack of seasoning on the fish as well as Mac and cheese. The greens were ok.  The staff working in there was so dry and lacked any form of customer service Lordy. The location by Target is a no bueno please go to the other location in Harlem. It is DEFINITELY worth it (they get 5 stars)
4/6/2020,2 star rating,"As I write this. I'm trying to be lenient as we are in unprecedented times but I was not satisfied with my visit to lighthouse today, especially for the prices that they charge. There was supposed to be a limit of 7 people in their small space at a time. They finally abided by it after we reached about 10 people inside for the second or third time. My steamed food was underseasoned, I received the wrong side - an odd tricolored macaroni salad at that - and they would've forgotten my banana pudding had I not reminded them again when I was finally able to grab my order, 30 minutes after ordering. I've been here a number of time so the disorder while ordering and waiting isn't new but the food used to make up for it. Now, that's not the case. Oh, and to add to the disappointment, they were cash only today."
3/31/2019,3 star rating,"Here are some things you should know before you go... it's virtually a box inside. Don't come in here thinking you could move around and what not because when that line gets long (which it often does), you're pretty much stuck. You will also wait an eternity for your food, so please have some time on your hands. Lastly, I'm pretty sure they just either cook the fried seafood and chicken in the same grease or they don't change the seasoning for it because they all taste the same. Nonetheless, the food at Lighthouse is really good for the most part but for the wait and the prices... there are about five other places I can think of off hand in the area that you can go to and get close to the same things that they offer. Having said that, I love their Mac and cheese and collard greens a lot. Do I love it enough to waste at least 40 minutes of my life when I go there? Nah"
6/13/2021,1 star rating,Food is to salty... please ease up on the salt  when I first came here the food was so good now it's like they are dropping the whole jar of salt in it
8/29/2020,3 star rating,"I had the fried fish and shrimp with a side order of macaroni and cheese.the food was so so the wait time was out of this world there's no reason to take over an hour to fry fish I gave them a 3 because the people who worked there were extremely nice, though no one kept their mask on there was no social distancing in this store what so ever there are these giant containers of what I'm going to call Kool aid and everyone helped themselves once you paid for the bottle would I go back no but it was an experience"
2/4/2020,3 star rating,"The food is decent, yet overly priced. The place was filled  with people. Ignoring just how dirty the place was. Dirty pans, food that looked like It's been left out for days. The oil that they fried maybe 95 percent of the food was black as tar. Oh how we want our small businesses  To do well. Yet, the service sucked! The cleanliness was horrible. This is truly sad! The wait was horrible and the cashier was coughing over the food! Never again even with the yelp discount !"
3/20/2021,1 star rating,"What if during Covid there was a magical place where nobody seemed to care. Where people could cram into a tiny space, shoulder to shoulder, and wait inside for your food. Or maybe you can sit in your double parked car waiting for 40 minutes or more. Don't worry aboit traffic. Nobody does here. It's all good. Just go on in and join the crowd. Yell your number. Maybe someone will notice you. Well friends, there is such a place. Lighthouse. The street is constantly filled with their patrons, flocking to place an order the only way you can - in person. That's right. They believe so much in safety and convenience, that they just want to give you that extra personal touch of being shoulder to shoulder, and bumper to bumper , with as many people as humanly possible. Could they choose to take orders by phone? Sure. Delivery or internet orders? Of course. But in these extra vigilant times of Covid, they choose to put human contact first by giving you no other choice. People are so happy and excited about this method that cars are double and triple parked literally for blocks, causing massive traffic and parking backups, lively arguments, and jovial honking at all hours of the night. They bring so much energy to the neighborhood.Thank you light house, for putting your boutique ordering experience of walk ins only, ahead of needless safety measures and care of your neighborhood. We have all come to be very familiar with it, until 2 AM. Just follow the incessant honking horns and yelling."
5/28/2021,2 star rating,"Food is crazy salty . Salty to the point where you can't enjoy it . Quality of the food is crappy. Younger Woman who takes orders is rude , when I asked her questions about the menu she acted as if it was a pain to answer & her facial expressions confirmed that too . In short she wasn't helpful and had a crappy Demeanor. When you put staff out front to help customers they should at least be helpful. I live in the neighborhood and there are way better spots with tasty food and pleasant staff. You don't have to be friendly but you shouldn't be rude . Better off spending your money elsewhere especially if you like quality food."
6/27/2020,4 star rating,**** updated review****I've give this place more chances and the food is tasty and consistent. The chefs there so friendly and really know what they are doing. Old review: This used to be a great place until the other day when I ordered shrimp with rice and found a HUGE piece of glass in my food. It was buried under the rice so when I took a bite it felt like I was eating ice. I was so taken back because I would never expect something like this to happen at a good place like this. I would've taken it back to address the issue but it was already after 11:30pm and too late. This ruined my experience here forever.
3/25/2017,1 star rating,This used to be a great place until the other day when I ordered shrimp with rice and found a HUGE piece of glass in my food. It was buried under the rice so when I took a bite it felt like I was eating ice. I was so taken back because I would never expect something like this to happen at a good place like this. I would've taken it back to address the issue but it was already after 11:30pm and too late. This ruined my experience here forever.
6/16/2019,5 star rating,"Freshest fish spot in Harlem. Guest that ate the catfish, shrimp, macaroni and collards raves about it being the best they've had.  Fish is very flaky and lightly breaded and they loved the tarter sauce!!!"
11/29/2019,4 star rating,Stop back in again for another deep fried Salmon dish. The sides are pricey.. $5 for a side of rice??? I went and got a quart of rice for $2.95 at the restaurant across the street. Other than that... My fish was amazing once again.
10/19/2019,4 star rating,"BEWARE! This spot is super packed. The line is very long. The location is pretty small, and you can not sit to eat in here. Despite those facts, this is a refreshingly great tasting spot. You can walk in and pick your fish for your platter of choice. You have the option steamed, grilled, or deep-fried.  I have never had a pure deep-fried salmon before. This location does it very tasty and flavorful. They season the salmon well and drop it right in the deep fryer. It comes out crispy and juicy in the middle. You choose your sides and let the cooks do their thing. Now you wait on the line or in your car until its ready. You could be waiting for 15-40mins but, it's worth the wait."
6/11/2020,1 star rating,"Waited almost an hour for fried shrimp and flounder. The prices on the menu board do not match what they charge. I was told that they had not change the prices on the board so I paid more than was listed.Cash only,After you pay, there is no cash refund, only exchange or store credit.In the era of social distancing and COVID-19, the sign on outside on their window says NO MASK NO SERVICE. There were customers in there without masks, breathing on everything in the restaurant.Also, there were a sign outside the door  indicating that due to HEALTH REGULATIONS LAW no more than 7 people were allowed in at a time And there were definitely  more than seven people in there ( some without masks)."
6/14/2020,2 star rating,"Giving this place three stars, because the customer service isn't all that great. This is a small fish market/ restaurant all in one. Very busy place, you have people coming in out, horrible wait. However, they have fresh seafood, prices are very reasonable and you get a lot of food for the price."
4/9/2021,1 star rating,"This is my second time visiting and I'd love to give this place a higher rating because the seafood is so fresh and well seasoned--I truly love it! However!! From an operational standpoint, Lighthouse is severely underperforming.....First, there is no number to call! You can not reach anyone at this establishment. By cutting corners, this restaurant offers an extreme disservice to their loyal patrons. For example, somewhere on this post the business owner stated, ""there is a new location on 117th"" and they are now accepting credit cards. However, the hours of operation is not listed on the website and there is no way of finding out prior. I took the chance and drove to the new location but it was closed!  I would suggest updating the info on GOOGLE, the website, anything!So, because I really wanted the food I traveled to the other location which is notorious for the ridiculously extensive wait lines. I was definitely disgruntled at this point.  Secondly, I understand that this location is busy but steps MUST be taken to keep the area behind the counter clean! Whilst waiting on line, through the window I saw cooked macaroni squished all over the floor, and used tissue paper, it was disgusting to see and just further add the experience unpleasant.In all as much as I love this food, I do believe this will be my last time visiting this restaurant."
7/25/2021,2 star rating,"The food here is delicious. I'm not gonna lie, but just to get the food is way too complicated. You cannot order over the phone, they do not offer Uber Eats or Grubhub or anything similar, you must walk in and wait on a ridiculous long line just to order your food. Then you have to wait about an hour for your food to be made. I really enjoy the food, so much but everytime I think of eating it I just get discouraged. It shouldn't be so complicated to just get some food."
4/15/2020,1 star rating,"ABOUT: Last night! I decided to walk all the way to this place since I read some mixed reviews on #Yelp. It says it closes at midnight. I got there 15 minutes before. There were a few people in there.I walked in and stood on line. 5 minutes of waiting to place an order, a guy comes from the back and says ""Did you order?"" I said no. He than says ""We not taking anymore orders we closing. It was 10 min before they were to close. I was pissed, I wasted my time walking 15 blocks and waiting 5 min to order, which I could have if the woman behind the counter taking orders wasn't having a personal conversation with the customer in front of me.I will never go to this establishment again. I have zero tolerance for businesses that treat customers this way. They could have taken my order and it would have still been before they closed. I should have listened to the poor reviews and avoided this place, but I learned the hard way."
3/30/2018,3 star rating,"Listen, Okay. DISCLAIMER: I'm a struggling vegetarian. As I jokingly put it I'm a chicketarian (like pescatarian but instead of fish. I'll only eat chicken, no red meat, fish, goat, etc. just chicken.) I give this disclaimer because I've been doing good at being healthy and it's been a LONG while since I had a ""heavy"" meal. Now, I had this meal y'all. Me and my aunts friend went to this place after finding it on Yelp. It was open until midnight, the reviews were good , there was a 10% discount coupon, so we thought whyyyy not? Off rip the place is kind of small but they had a lot to offer and it got the job done*. What most don't know is that you DONT NECESSARILY have to purchase the meal options on the board. You can certainly go into that glass room and pick out your seafood and other veggie assortments. The room isn't just there for the crew but everyone.My A.F (aunts friend) had a tiny fit when she realized she could get the veggies she wanted after all. The problem with the store being small is that it gets packed easy. And with everyone wanting to wait inside, because they walked and not drive or (I'll touch on this later) they didn't want to miss there number being called so....you know how that goes. We was gon' wait! The system they have in the 'kitchen' is flawed as, tickets can easily slip from where there sticking it, and I've personally witness someone say that they've been waiting for a while for their food and neither the person or the kitchen had the ticket but the food was ready.   To also add, it does take a while for the food to be ready.*takes breathe* As for the food itself:I ordered the garlic butter wings with fries and Mac and cheese (*hides face*) And boy were the wings good. It was crispy and delicious but I shouldn't have gotten them with garlic butter because baby that BUTTER WAS REAL BUTTER or something, it had me immediately feeling like an asthmatic, unhealthy, clogged [which I believe happened as fast as it did because I hadn't eaten that ""heavy"" in a long while]. But the crispyness of the wings beautiful. If you want wings get them naked or try another sauce. The Mac and cheese was alright: thick, very cheese. And the fries were fries. My A.F. Ordered broccoli, carrots, potatoes steamed all together and Flavored in garlic butter (y'all the butter again), with another order of herb salmon, collard greens and yams. We're a sharing family so we all tasted the plate and can I say I did not enjoy 1) the BUTTER (but the veggies were good), 2) how salty the greens were (but the texture was good, and 3) T H E.  B U T T E R. [its too much and it instantly made me and everyone fall asleep after eating]Lastly, the passion fruit and mango juices are good but they need to be diluted a little because it tasted like straight concentrate and sugar. Overall, I think the Lighthouse was a good stop to make, but with the wait and the food choices I made. I'll come back at a later time. For some dry wings or steamed veggies (because growth) lol.Be blessed y'all"
3/24/2019,5 star rating,The food was great Place a little small but me and my partner still eat in I would love for Chef Ramsey to come In and give this place a make over Love the service
5/9/2020,2 star rating,"Got ON LINE at the restaurant at 5pm. Didn't get to place my order until 5:30. Waited outside until 6:57 for some half assed Catfish, weak Collards and some dry Shrimp. They even left out a side order on each of my orders. Wasn't worth the trip from Westchester County. And they didn't even have the courtesy to apologize for the delay...Don't think we'll be back. Smh."
5/4/2020,1 star rating,This was one of my worst days of my life on the light house the guy on the door giving me and my wife such a bad actitud they look like they don't know wtf they r doing they guy on the register don't even know how to talk to the people giving bad vibes to the costumer nobody was wearing the face mask more than 14 people inside of the establishment (and by the way i am a chef with more than 2 years of experience on fine dining cuisines can we please take care about this) @yelp
8/15/2020,5 star rating,"All ima say is lighthouse never disappoints, definitely worth the drive ............................."
3/6/2021,2 star rating,Very disappointed in this place. I ordered calamari  and fried shrimp. The calamari was chewy and the shrimp was seasoned like chicken and not shrimp BIG no no. Won't be back
11/15/2020,2 star rating,"Light house has amazing food and drinks. I cannot deny that. However, I think as business owners there should be a decision made to expand. The location is to small to accommodate the high demand. This has lead to people waiting online for several hours after their money had been taken. Let's not forget the ""NO REFUNDS""  sign largely stamped at the front desk. This practice is unethical and unfair to the patrons who want to take their business else where instead of waiting online for hours on end.  My 2 star rating is more so do to lack of consideration and greed of the business. There are toooooomany vacant store fronts in Harlem to continue to treat people with such disregard."
8/27/2021,5 star rating,The food is Awesome!! You won't be disappointed but you will wait a Lil bit because they're always busy..but worth the wait!!
11/29/2020,2 star rating,"They need yo do better on the fish choice Stop Farm Caught get into Wild Caught, Fries too Greasy unable to eat pissed, Whitting taste like Rubber as well Terrible"
5/11/2020,5 star rating,"Went there today and got me 2 orders 1. Was the wingette meal wit double mac n cheese  and my 2nd order was the fish n shrimp meal wit Mac n cheese,collard greens and a side order of potato salad, and my regular ice tea and my half n half ! I must say everything was DELICIOUS... the line wasn't so bad to get it in..ladies was very polite tht work there I definitely give them 5 stars I will be returning."
12/4/2020,2 star rating,"Giving this a two specifically because two of the workers did not have their masks on and one had it beneath his nose. Another girl had on a face shield with no mask. If you're going to be open during a pandemic, you need to make sure you're following all regulations. This is not the time to be doing what you want. I didn't even bother giving my order."
7/26/2021,3 star rating,"I was referred to this place by a lady I met at House of Seafood. She said it was her favorite fish spot in Harlem so I had to check it out. On my first visit they were closed due to an inspection so I ordered from outside. The cashier didn't really tell me what they were known for so I ordered fried whiting and catfish, mac and cheese, garlic mashed potatoes, coleslaw and cabbage. While waiting outside for about 15 minutes another lady walked up and told me that the garlic shrimp linguine was the bomb. When I got home everything was good except the cabbage and coleslaw. They were really bland and almost looked the same dish. I hated the coleslaw so much I tossed it. Those recipes need to change.       Despite that about a week later I ordered the shrimp linguine with garlic butter for $18 (really?) the honey bbq wings which came with a side of yams and collard greens. Everything was nicely seasoned but honestly I felt the pasta dish was overpriced. It was a lot of pasta and about 8 pieces of shrimp although it was tasty. Also the 25-minute wait was a bit of a turn off especially if you are not driving because the area is not one you want to be hanging out in too long. I set my phone timer and walked to nearby 125th street to do some window shopping to pass the time.    That being said the cooks and servers seem really talented and hardworking as I saw them whip up some amazing steamed seafood dinners. I think they would do really well if they cut the wait time to 15 minutes max and kept their prices competitive. There is an Asian market closer to my Harlem home where I can get 2 pieces of steam salmon and mixed vegetables for about $10 less. However I might revisit this place if I want to impress out of town guests or was throwing a party because their portions are generous and food has a soul food flair."
1/25/2020,1 star rating,"Food took over an hour. employees were fraternizing with each other bad customer service, waiting an hour for two dinners, that should have taken 15 minutes to process.when I called before I got there the receptionist said just come in and order because it's going to take 10 to 15 minutes. when I got there it took over an hour for my food I didn't even leave with my food. I ended up canceling because it was going on an hour and 30 minutes. no information on my order, I was just skipped over and given attitude every-time I asked about my order.When a refund was ask for I was told to wait two more minutes for the food, that I was waiting for an hour already. cashier gave a very bad attitude she was very rude and very disrespectful I would not order from here ever again"
5/12/2018,5 star rating,"Small spot. Not the type to order in. Order to go. It has a very southern and Harlem touch and atmosphere. It's a small place, so again, you want to order and then go. I doubt that you can call in an order to pick up. It's quite a very popular spot amongst celebrities and the likes. Parking is a pain. I think I circled around like 4 times or more before I found a place to park. If you're rolling with a friend or two, it's best to drop off the person and have them order, while you place the order, etc. All meals are cooked right in front of you."
