date,rating,review
12/4/2021,5 star rating,"Kalvin made this the best experience I could have ever imagined. He anticipated all of our needs and was so kind and respectful. Anytime he passed by our table, he made sure to make sure we were enjoying ourselves. He is a very valuable employee to this establishment and i spores I ate his attentiveness and kindness X 100. You could NEVER lose him! Kalvin, thank you so much for everything! You are appreciated! And management is great helping out staff especially on a busy Friday night!"
8/10/2021,5 star rating,"Great spot. Hookah is great they have a wide variety of flavors to choose from for about the same price as other spots that only have mint or blueberry mint. I wasnt going to order any food at first but my server, i believe her name was Justina suggested i try the Sticky wings and they were BOMB. Justina gave us great customer service she was very nice and although seemed very busy she made sure to check on us. It was my husband's birthday, Justina also suggested that we order the Birthday Hookah, although i wasnt a fan of the liquor base, my husband loved it!!! The Hostess Demi was also very sweet and hospitable. Overall great experience. Only thing i would suggest you make a reservation because we waited over an hour to get in on a saturday night. I'll be back next time with a reservation."
8/10/2021,5 star rating,"The literal best place ever. Food is amazing, hookah is the best in the city, drinks are out of this world, and music is ALWAYS on point. But the best thing about Harlem Hookah is the customer service. Carla the bartender is the sweetest, most personable person ever. She treated every customer as if they were the only ones in the room; paying extra close attention to their orders ( even sending food back that wasn't up to standard before customers even saw it). That level of detail and customer- facing understanding doesn't go unnoticed. Even security for the place is amazing and respectful. This is my new favorite spot in the city!!"
5/16/2021,2 star rating,"First time I went there was in 2019 & they let me in, the hookah was okay. Mind you, this was back when I was living in North Carolina. I've been back multiple times since & the bouncers wouldn't let me in, always came up with an excuse saying that it'll be at least an hour wait just because I'm by myself & they did the same thing to me last night. I know it's a business but at that point I ended up drivin' to Babylon Hookah Lounge."
1/7/2022,2 star rating,"The service was not up to par. The waitress provided the food , hookah and drinks and did not check in until We had to wave her down. She was friendly and honest But did not tend to our table as she should have. unfortunatly, the guac comes from the store and s not fresh. honestly, it should have been 5 bucks and not 12. They don't serve tea but I guess that may be expected. I wanted a hot toddy because it was cold but they couldn't make it. They don't have food that addresses Veggie or vegan focused patrons. There Is hummus as an app, but.no other food."
8/16/2020,1 star rating,"If you don't know the staff personally, don't bother going! We waited 40 minutes,  and when a table cleared, they called us up. As we were waiting to sit, a friend of one of the staff members, (the really thin guy with the green hair), walked up to him and i heard the staff member say, ""if you can get 2 more people, u can have this table"" and he pointed to the table that we were waiting on. He told the staff, ""i can see if such and such can pull up"". Once he said that, he told him to sit down. Then had the nerve to tell us we had to wait again for another table! At this time I was so frustrated we just left. Straight up and down B.S.! It's a damn shame they have inconsiderate staff, because now I will NEVER try to go there again, and I will ENSURE to let EVERYONE I KNOW, TO STAY THE HELL AWAY FROM HARLEM HOOKAH!IN RESPONSE TO YOUR RESPONSE:I will say it again. After waiting 40 minutes, and being told we can sit st the 4 seater, all of a sudden a friend of your employee walks up, ALONE, and said ""I can makes some calls to get 3 people"", and was able to take the table we waited 40 minutes  for! He just walked up. Did not have a party of 3. But yet was able to sit at a 4 seater table top. What part of that is 1st come 1st serve? What part of that is ""seating ""accordingly""? NONE OF IT! Train your staff on professionalism, or make it clear that friends of staff come first!"
8/9/2020,5 star rating,"I came for hookah and had an unexpected wonderful time with my girlfriend. This location does a great job at staying clean (you have to wash your hands/sanitize before being seated). The entire staff was so nice, we preferred sitting at a different table and they accommodated us as soon as they could. We had the frozen margaritas which were pretty good. The hookah was great (they use coconut coals and come around changing coals & checking on it), we had the peach and mint with ice hose. We got the sticky wings - SO GOOD! The waitress gave me so many options to fit what i like. Music was good, overall super chill vibe. Some little facts: there was a long wait for other groups starting around 4pm as they don't have too many tables outside, but we came around 3pm on a Sunday and were seated right away. There's a 2hr seating limit. They don't take reservations at the moment. Gratuity is factored in with the check. Everyone leaving negative reviews based off of wait time ... it's COVID ‍ they're doing what they can with limited space. 100% coming back!"
7/22/2020,1 star rating,"In response to Renee****STILL 1star!!! It only takes a restaurant to mess up once and they will stop getting my money. The host didn't accommodate us by moving us to the bar. In reality there was no other choice but to move us and the surrounding tables because that's profits to be made with each person that walks into the door.  You can't accommodate a person with a new seat after seeing a roach in the previous seats. You also stated we ""we ate our food"" when we did not eat there. My one friend sent the Mac and cheese back to the kitchen. You also stated we tried to come back and was dented entry. You must have us confused with someone else because we never returned or attempted to return after leaving. We went up the block to cove lounge and got food and drinks. There was no reason for us to return.  It amazes me how you try to shift the narrative as if you were there and had some insight on what was happening. Which you didn't because no one personal came out the back to talk about the pest problem but a manger made time to tell a customer he couldn't come back because of something he did prior. Conversation like that should be discussed in private and away from other paying customers. As I stated in the first post I will not be coming back nor will my friends and I'll be sure to share my experience. Have a blessed"
11/19/2019,1 star rating,"In response to Renee****STILL 1star!!! It only takes a restaurant to mess up once and they will stop getting my money. The host didn't accommodate us by moving us to the bar. In reality there was no other choice but to move us and the surrounding tables because that's profits to be made with each person that walks into the door.  You can't accommodate a person with a new seat after seeing a roach in the previous seats. You also stated we ""we ate our food"" when we did not eat there. My one friend sent the Mac and cheese back to the kitchen. You also stated we tried to come back and was dented entry. You must have us confused with someone else because we never returned or attempted to return after leaving. We went up the block to cove lounge and got food and drinks. There was no reason for us to return.  It amazes me how you try to shift the narrative as if you were there and had some insight on what was happening. Which you didn't because no one personal came out the back to talk about the pest problem but a manger made time to tell a customer he couldn't come back because of something he did prior. Conversation like that should be discussed in private and away from other paying customers. As I stated in the first post I will not be coming back nor will my friends and I'll be sure to share my experience. Have a blessed day"
11/16/2019,1 star rating,"November 9, 2019 my 2friends and I visited Harlem Hookah. This was my 3rd time here and I didn't expect to receive horrible service because the other times were good minus the lack of staffing. Let's start out with Initial seats. We were sat at the 3rd table which was too close to the door for me. I asked to be moved and was told there was no seats to be moved to. They only had seats for 2 people but there was 3 people in my party and then the host walked away. We asked the waiter whom said she would ask the host. I did some investigation my self and noticed seats were reserved for a big party which would have been understandable had we been given that response. I took a look and saw tables for 2 that had previously sat 3 people and people walked  and filled the other tables. I went back to my seat and a few minutes later the host said she had a corner table that was meant for 2 but she could sit us there if we didn't mind. We were fine with that so we moved to a corner booth. We started having a good time, talking and taking pictures. We all settled down and then I saw a roach.. yess I said it. There was an adult size roach crawling on the couch. I told my friend to move because it was crawling turds her.The 2 tables near us heard our commotion and started flashing their backlight on the coach and now 7people saw the roach. The host come by the table and asked us what happened because we were standing up and we all told her about the pest problem. She asked where and my friend showed her behind the coach where the roach was relaxing. The host then went and got a guy from the back who just asked us where the roach was. He may have been there to kill it or see it. But with 7customers looking to move tables he become distracted with changing everyone seat so the roach was never found. After being moved to the bar our waiter told the bartender the drinks we had been waiting and she closed out our bill at the table. When she did that I assume those drinks would have been free being that she closed out our bill and the orders were already put in. It was fairly busy and there was only ONE bartender in the restaurant so I can see how he forgot. So me and my other friends now had to reorder our drinks and wait even longer. When I went reordered the fishbowl I initially was waiting for before we had to switch tables I was told they ran out of fish bowls. I hardly seen anyone with a fish bowl so that meant they either never ordered enough to supply a high demand or they really had fishbowls and didn't want to sell that because you make make profits with single drinks. The bartender asked if I wanted anything else to drink but I didn't want to order anything else. Getting 1 fish bowl would have been better than getting 2-3drinks. (I learned this from the last time) I'm literally annoyed because I'm sitting in an establishment with no drinks, I don't want to eat from there no more, the last fish bowl was given to a table that ordered after me but since we had to move it was like I never ordered it, and we were sitting in front of the door so every time the door open the cold air would hit me so I ended up putting my jacket on.So now that I'm irritated about the whole experience and am ready to leave but my friend had ordered food. So now I'm just cracking jokes about the roach because I'm mad. The staff just cleaned the table and sat more people in that seat. The Food was taking long to come because the kitchen was backed up so we decide it's time to go. We got the bill so we could leave and not one drink was Compensated after encountering the pest problem. (I say problem because roaches are asexual. So they can reproduce on their own. And it was an adult roach) The Bill came and every drinks is on there so my friend tell the man to take off one drink because it's was free after the whole roach incident. Everything else was paid in full. After we get the bill fixed and everything squared away the Mac and cheese finally came out of the kitchen but by then it was too late. My friend already told the bartender to cancel the food and we were on our way out.I will not be going back nor will I refer this place.. I can't do the bad customer service. At first I started waiting to talk to the manger but we were hungry and I needed a drink . I, the customer shouldn't have to reach out to the manger/ assistant manger/supervisor/ or lead about a situation we could not control or fix. I shouldn't have to tell them to give some type of an apology or even a half assed apology because the staff acted like nothing happened which makes me think this is a regular occurrence. I'm completely over Harlem hookah. It's a hit or miss with this place. First time I went it was good vibes, good food and music , 2nd time I went there was one waiter, one bartender but still good vibes and music, 3rd time here and it was a complete fail."
8/20/2020,1 star rating,"I am utterly discontent with the service Harlem Hookah provided me, or lack there of. I ordered two desserts from the establishment one late night & upon my arrival, to my surprise, the order tickets had not been received and the desserts were not ready. I inquired about how long it'd take to prepare the order, but the chef decided he actually didn't feel inclined to making the desserts due to it being close to closing. I then pressure the establishment to either make the desserts or refund my money. After a 10 minute back and forth - I finally receive a brownie with the sundae omitted and no funnel cake fries. I am highly disappointed."
12/8/2018,4 star rating,"This place is nestled in Harlem and is quaint and cute. It's a good size spot with not tons of seating. The bouncer was telling us there max capacity is 72 with no standing. As such you have to wait outside...despite the inside not being terribly full - remove half a star for this. However it was only two of us so we entered quickly. The hostess was sweet and offered to move us as soon as a back table opened up as we were seated next to door. I got a Moscow mule first - gin, fresh lime and ginger beer. However I did not like it - tasted of older like and couldn't taste the ginger. Informed the server i didn't like the drink and he switched it for me to the Lenox cocktail which was good - gin, orange juice, grapefruit juice, lime juice, and salt. This was good. The hookah we got was grapefruit mint. It pulled nicely and wasn't burnt tasting. Our coals were never changed but we were only there about an hour to an hour and 15 min. But I also didn't see anyone's coals being changed - which could be a potential problem. Also removed half a star because service for our drinks was slowwwww. I mean I waited a good 15 min for my replacement drink after ordering and it took about 10 for the server to take my order for it after removing my first drink. Overall a nice small spot for hookah and drinks in Harlem.  Btw pricing Cocktails range from $12-14Hookah basic was $25 and 30-45 for exotic and liquor flavors We had no food."
8/8/2020,1 star rating,"If I could give them no star i would !My last week In New York ,my family wanted to spend time with me. We decided Harlem Hookah would be a great option . Due to the fact  the owners family was here my table of 7 was told we just have to wait (3hrs)  . Every other party had a 2 hour wait . If I knew this we would have left when we came . Customer service !!!! I think  a lot of business owners in NY miss that message ."
4/19/2018,4 star rating,"So this was a must try on my list......I love the ""bar"" life and hookah.......for it to be a weekday the crowd and ambience was pretty nice......my friend made reservations for 8........when we arrived we were ID at the door before being allowed in.....they only accept official state ID ......for New Yorkers with the city ID will be denied entrance......it is some what small inside but very nice decor.....when I arrived the rest of my party had not arrived so I could not be seated......the majority of my party arrived 10 min.  Later and we were still missing one.....so we had to wait.....leave it to my friend to be super late and we lost our reservation.....the hostesses was real cool and told us not to worry.....she would accomadate us.....Once all my party arrived we were seated and immediately attened to....we ordered the lemon ice mixed with blue mist pinapple head hookah.....and rounds of drinks.......they have a full bar and the drinks were pure and strong.....the hookah smoked well and was real nice and smooth.......it did not burn extreamly fast so we did not require more than one refill the entire night....We also ordered food......the Mac Attack....  Spanish and artichoke dip.......Southwest eggrolls....and wings....(double order of all) all the food was on point....and while many rave about the mac and cheese I took a liking to the eggrolls....portion size was ok.......standard appetizer.......between smoking....eating.....and the litt music the time went by fast....So all in all of course I would recommend you going HOWEVER be prepared......this place is NOT CHEAP.........between drinks .....food ....and hookah for 4 ladies we spent $538.......but I am not mad about it or complaing because I  enjoyed myself......and like with many things in NYC......you pay for the experiance more than the food and drinks......and we are 4 ladies who can throw a few back and only drink  premium liquor......"
8/7/2021,4 star rating,"I revisited this spot again for the 3rd time. It's a hot spot in Harlem because it is one of the few for OUR ppl. The music and vibes is right for people of colors even though all are welcome. My hostess Demi was everything.. she should be promoted because in Harlem with that customer service skills .. it is unseen. I am a native New York but not of Harlem and I drive because she has made the experience that more enjoyable. I invited about 8 ppl from out state to this spot and they loved it. They said they have never experience something like this in their state ranging from Seattle to Jacksonville FL. She was super accommodating. Then she introduced us to Justina who put the icing on the cake with impeccable first class love. She brought out the food timely and continued to check on us. It was a Saturday and truly wasn't expecting that. The bouncers were different then the last time I came too. They did a complete change of staff since I came a few year ago and I couldn't be happier. I am a black woman who live to see black business thrive and do well because there is competition out there and we have to remain A1.  I would highly recommend. Come early to get a good seat. Prices are good, food good and drinks are good. Thank you Harlem Hookah for a good change."
11/23/2017,2 star rating,"Since opening the service in this spot has now gone down. I mean from entering, to sitting down, the workers are not warm or welcoming. We came in to the spot being told that they can only hold three ppl because they do not want it to be over crowded (understandable) then when two ppl left we were allowed to have our party of 5 enter but was told there are only 3 seats at the bar and 2 can stand. Ok whatever we went with it. We enter and order food at the bar and then a table opened up and we took it. Shortly after we were approached to say we needed to pay for food and drinks we never received since we moved from the bar. Left confused because we are being told to pay for something three times but our response was of course we going to pay but Janay(one we weren't told that policy when we said we are going to take that table and 2 we will pay as soon as we receive our food) Janay proceed to roll her eyes and went and got the food. She plopped the food down in front of us and put the bill down again. That type of service behooves me because I have been to Harlem Hookah a few times and appalled at the shift in service.  Shawna came over and changed our experience. She apologized for their behavior and continued to serve us. The workers need to be trained on how to speak and handle customers. There is a level of professionalism that should be maintained at all times. My party of 5 will definitely think twice before we come back. There are too many spots throughout the city that provide the same service to deal with this one. PleAse train your servers, hostess and busboy. Thank you! Food was good, warm! Drinks was good! Service was bad! Hospitality was horrible! Service and Hospitality is key to the success of a business especially in New York!"
5/6/2017,4 star rating,"Harlem Hookah is a great afterwork or weekend vibe. It has great music, awesome crowd. Every time I enter HH, it makes my heart sing to see black working class young ppl coming together to enjoy an evening out. The drinks are strong but I like It that way. The food taste delicious, I just wish it was warmer. The few times I have supported this business, the food was lukewarm. The servers are always welcoming and providing good service. The servers are always accommodating to make sure every experience is A1.  How can I forget the hookah.... The hookahs are good as well. I wouldn't recommend spending money on the extra pineapple addition or liquor flavor hookah because it doesn't make a big difference for the money. The basic hookah will do the job. All in all, this place is a little gem in Harlem. It's great for afterwork, girls night out, fellas night out, a quick date and more. I will definitely return."
3/11/2020,2 star rating,"Updated review. Dropped it another star because this person decided to leave a snarky message in my inbox about using frozen fries, yet charging an outrageous price. It's one thing to have overpriced items for frozen food, but it's another when you provide bad costumer service on top of that."
3/5/2020,3 star rating,"Ordered the sliders and fries. It was decent, but overpriced. Especially the fries. It think they use frozen fries.They taste like the exact same type I can get from cheaper fast food places. I tried ordering one of their desserts on more than one occasion, but they're never available."
3/4/2020,4 star rating,I would love to go on Caribbean night to see the vibes. I would go back for food and drinks. I don't do hookah so I can't tell you about hookah but the smoke wasn't over whelming at the time.
5/21/2018,4 star rating,"After sadly missing dinner with my friends, a couple of us came here to chill and hang out for a bit. As soon as we got there, the bouncer let us know that they were at capacity and wouldn't be letting anyone else inside. We were so annoyed, but started looking for another place nearby. As soon as we found someplace and started to walk away, the bouncer called over to us and let us know that some people just left and that they had 3 seats available at the bar! Look at God!I was a bit annoyed when we walked in because I didn't see why we were stopped from coming earlier. The place was not full at all, but I suppose they don't want people standing around and will only allow people in if they can be seated. Antyways, once seated, we immediately ordered our hookah and some dranks... and since I missed dinner, I got some wings and fries. The food came out so quickly I almost sent it back in fear it wasn't cooked enough, but it passed the taste test! Or maybe I was too hungry to tell the difference haha. The buffalo wings were good and the fries were nice and crispy. I had the Triple H drink, which was Henny, Henny, and some other stuff. Also, you guys, the hookah was ELITE! Nice and smooth, great flavor (we got mint and mango) and they change the coal frequently. Shoutout to the real MVP, our bartender Shelby! She was so cool and down to earth and makes amazing drinks!"
