date,rating,review
5/18/2022,5 star rating,I mean... I think the photos say it all. One of the best restaurants I've been to in NYC so far. The cheese in the Mac n cheese is so fresh and the candied yams or ASAP YAMS were also delicious! The ambiance also gives Sunday Brunch vibes and the place is very very clean. I also recommend their homemade lemonade
1/29/2022,4 star rating,"I finally ventured out to Harlem after several trips to NYC, and I was so happy that I did! Definitely got to see another side of Manhattan, and experience Soul food in the big Apple city as a Southern boy.We were glad to have been able to reserve a table at Melba's for brunch on the day of! The server and hostess were just very nice and welcoming, just like what you'd experience in the South.For food, we ordered the Crab cake as our server recommended it as one of the bestsellers. However, I had to disagree, maybe because I am very particular and had my best crab cake version that I like imprinted in my mind already. But my SO did not like the crab cake here either. We could see the crab, but we felt it was more of a Tuna cake feel instead. For entrees, I had the Fried chicken and Eggnog waffle - and it was DA BOMB! The chicken was crispy and piping hot, and the waffle had a crispy touch as well. Well done! My SO had the Fried chicken and collard greens as his sides. He was disappointed that his chicken was not crispy/crunchy at all (which was shocking since mine was!). The collard greens was on the sweeter seasoning, which he did not like but I LOVED - so just be aware.For drinks, I had the Sangria, which was definitely too sweet for me, and my SO had the lemonade. Tl;dr: Overall, I really enjoyed the hospitality and the Fried chicken & waffle dish. I do feel overwhelmed by the sugar level of the drink and food by the end though."
4/11/2022,2 star rating,"If only I had not gone to the bathroom! The bathroom was so filthy that I couldn't erase it from my mind during dinner. Trash can overflowing, paper on the floor, and just disgusting!  I felt like I was eating in someone's nasty house.Ok, so let's talk about the food:. My mother had the oxtails, mash potatoes and spinach.  The oxtails were seasoned well, but the numerous tiny bones made it undesirable.  The spinach had no seasoning. I had the beef short ribs and they were seasoned    well.  The short ribs and oxtails appeared to be seasoned in the same gravy.  I had collard greens and mac and cheese.  The greens were really sweet and the people at the table next to us made the same comment.  Personally, I don't want my veggies to be my dessert too.  The mac and cheese was very thick and dry.Since it was my mom's birthday they presented her with a cake and the presentation from the staff included Stevie Wonder's song!  Their presentation was Awesome and greatly appreciated!!!!!  Now, the cake was extremely dry and we had two different cakes with icing.Overall, I would say that Melba's has the potential to be so much more, but has a high-end carryout feel to me."
4/7/2022,5 star rating,"Lawd have mercy on my soul as I wrote this review. If you're looking for some hearty and warming soul food. This is the place. I also just want to say that I've had Sylvia's awhile ago and that place is also good. And after asking our server Shaquana which is better she said they're all a family and they're both good which just made me fall in love with them even more. I truly felt the Southern hospitality upon arrival here. The food made me speechless. I had got the catfish plate with the Mac n cheese, greens and a side of the yams. BOY I TELL YA! Everything, and I mean EVERYTHING was a hit. The catfish came with the chipotle dipping sauce but it didn't even need it for real. I don't even like my Mac and cheese creamy like that but man I have zero complaints about it because it was stillGooey and stringy just how I like it. I also love to drown my greens in hot sauce but honestly these greens didn't even need nor deserved to be be drowned in them (but I couldn't help myself lol). Lastly, the yams were not overwhelming sweet but you can tell they were slow cooked to absorb all the flavored needed to make them candied enough. Taking a bit of the yams, greens and Mac and cheese together is a must, trust me!!! Honestly I'm craving it right now so I need to stop writing because I'm getting sad."
6/5/2022,5 star rating,"Melba's is an all time favorite of mine! The best soul food in the area! I personally love the catfish, collard greens and candied yams! The vibes are always dope! Want to shout out Awa and Amani for their amazing service and hospitality"
3/30/2022,4 star rating,Atmosphere was cozy and sort of family style. Small place where everyone is kind of close together. They play good music. I had a margarita which I felt wasn't strong.... I also had the catfish with Mac n cheese and collard green. Everything tasted good and was seasoned well. The only complaint was my collard greens. They were slimy..... I told the waiter about it he reheated my collards and the slimy texture subsided.
5/20/2022,2 star rating,"Got here ready to eat, easy to make reservations online. Visited on a Friday night for two. The ambiance was loud, and joyful. Got seated right away in a small corner. We ordered the dark fried chicken, and country catfish along with chili onion rings, potato salad, collard greens, Mac and cheese. The collard greens were really good, enjoyed the potato salad with the catfish, and the onions rings were just okay, the Mac and cheese was cheesy but a little dry, enjoyed the crispy cheese on it. Partner was surprised there was only one thigh + wing. Everything was a little too over salted for my taste. Not sure I would crave this again. Service was fine."
11/14/2021,4 star rating,I have been wanted to try this restaurant for a while. I made reservations for me and the girls for 1pm. When we arrived I found parking close by. We walked in and the restaurant is pretty small. I gave the hostess my name and seen they didn't update the table from 4 to 5 people so they had to squeeze us at a table. Malice was our server and she was so nice and attentive. For my first drink I went with the rum punch which was too sweet for me. So I changed it to the red sangria which was better. For my meal I got the eggnog waffles and fried catfish. The girls ordered different things that I tasted. My meal was very good. The waffles were so soft and fluffy. I tasted the oxtail and chicken and that was so good as well. Let's just say the food here was nothing short of amazingly good minus the collard greens. I did not care for the greens because the juices it was in was thick and had a weird taste. One thing is the food is made fresh so it took a bit to bring everyone's out. When we got the check a 20% gratuity was added already and it came to a little over $54. All in all we all had a good time and I would return.
3/18/2022,5 star rating,Decided to come here after a few drinks for some southern comfort food and it did not disappoint!  Ordered the chicken and waffles which apparently went up against Bobby Flay and it was a pretty solid choice!  Chicken was fried/ cooked perfectly and the waffel with strawberry butter was a winner!  Definitely recommend if you're in the area!
6/13/2022,5 star rating,"melba's is great.  she has a few locations now!  professional workers, great svc., great food!  great for all!  great for girls dinner out!  guys, night  out! couples night out! go have fun dining out! with whom ever.  enjoy melba's & let her know!‼‼‼‼"
2/10/2022,2 star rating,I came here because of the Wendy show and Sherrie Shepard (home girl in my head) said it's on the list of things to do while visiting BUT HEEENNY let me tell you.  Melba's is not what it's made out to be like Sherrie said! The bathroom is diiiirrrty.  They extended their restaurant so they no long have corn bread.  What kind of soul food place doesn't keep corn bread on the menu?! Melba if your reading this. Clean ur bathroom and find a way to bring back the corn bread ok love.  Ur servers are nice and are 10/10 but u need to repair the oven ASAP because it's affecting the quality of the Mac and cheese.  It's gooey instead of crisp.  I flew all the way from Hawaii to eat here and I'm so disappointed.  All the fried fish items are not crispy. The chicken was okay. The greens to sweet idk what made it sweet. I personally liked the yams.  What I did like was the waffle that was great and the drinks were super strong! Mac and cheese was 3/5 for it not being crispy on top but that's just cuz I like cheesy but still wanted what I expected from the photos.
3/21/2022,3 star rating,"I liked it, but I didn't love it. Our group of 6 waited well over an hour for Sunday brunch and the food didn't really have that ""wow factor"" once we got it. The Mac and Cheese and eggnog waffle were excellent, but everything else was mediocre: catfish wasn't as well seasoned as I would've liked; the sweet potatoes were too sweet and the ox tails were just ok."
2/12/2022,5 star rating,"Melba's is a gem! We had a 7pm reservation on a Friday evening. As soon as we entered, we were greeted with the sounds of music and laughter. We submitted our information to the maitre d who immediately seated us.The area was well lit and diners nearby were clearly enjoying their meals. On the way to the restroom I ran into Melba!Melba is warm and endearing! She makes you feel as though you are at home celebrating with extended family! I was further touched by the warm, respectful, yet nurturing way she interacted with her staff. We ordered Melba's spring rolls, fried chicken, spinach, peas and rice and for dessert carrot cake and sweet potato pie.We were amazed at the light, crispy fresh delectable taste of the spring rolls that crunched to the bite and melted in your mouth! The catfish was well fried yet moist and flaky to the touch. The peas and rice was grainy, well seasoned and plentiful. Well, the fried chicken continued in pretty much the same fashion; well seasoned,golden brown and ample! By then, we were getting quite full but could not stop ourselves from eating and we did not even have dessert yet!Oh, by the way did I mention the drinks? How could I neglect to tell you of this! We ordered rum punch and Melba's iced tea. The drinks did not disappoint! They were awesome! My fiancé admitted to Rich; the bartender that this was the BEST rum punch he had ever had! That said, my fiancé is from St.Lucia and knows a good rum punch.We will DEFINITELY be regulars at Melba's! We had an amazing evening with excellent food and wonderful people!"
9/29/2021,5 star rating,"I forgot to check in when we came here for dinner on 9/19. The service is friendly and does a nice job of checking and giving updates as all the tables were occupied and there would be a wait. Everything on the menu sounded great but we decided on catfish with the side of yams and collard greens and I had the sauteed shrimp entree with the sides of collard greens and rice and beans. The food was fabulous! The collard greens definitely had smokey, rich flavor and were nice and tender. The rice and beans ... simple, straightforward and a nice balance with the garlickly shrimp and smokey greens. Of course we had to order a slice of sweet potato pie to end the meal. Great establishment, wonderful service and delicious home cooking. Don't miss out!"
12/11/2021,3 star rating,"I was recommended this place by a friend; so for this random trip I decided to try it out. We made reservations and the place was pretty full upon our arrival. We started with the Buffalo wings which came as all flats (hallelujah) and they were crispy! So those were delicious. Our entrees...we got the country catfish with macaroni and cheese, and spinach. The fish was HOT out the grease, the macaroni and cheese was not good and the spinach was VERY salty. Our server was very sweet, but I think they may have had her running around very busy, we only saw her twice during our dining. Overall, the place was nice and cozy, but I think I expected more than what was received."
10/25/2021,5 star rating,"I love good food and equally love good staff. Melba's give both. First time, walked in and was sat at an outdoor table. The menu has something for every foodie. We covered our table with catfish appetizer, sautéed spinach, chili onion rings, Mac'n cheese, chicken and waffles. Catfish strips were lightly battered and fried. I've never had them like this but I liked it. Spinach was good. Onion rings fried perfectly but I did not taste chili. Mac n Cheese tasty. Chicken ( white meat) perfectly fried and seasoned.  Waffles served with strawberry butter and syrup. We had a great time.!! Our server was attentive and patient. The manager checked on us a few times. Overall, excellent service. We laughed with other customers, staff and sing  Happy birthday 3 times. Note: Reservation required for indoor seating."
9/17/2021,5 star rating,"Melba's is a NYC gem. It was my first time dining here and won't be my last. I tried the chicken and waffle, which was absolutely delicious. Perfect fluffy waffle and crispy fried chicken was absolutely what I needed that night. And I'll be thinking of the strawberry butter for a long time to come. I also got a Mac n cheese, which was good but I only tried like a forkful before I was completely stuffed and decided to take it home for next day lunch. The only thing I didn't think was great was the ""sexy sangria,"" which was too sweet and lacked fruit. Our waiter Tequan had a great vibe and everyone else working here is really friendly too. I asked to sit in one of the covered booths outside and was accommodated with a smile.Wheelchair access: I didn't go inside but there are no steps"
4/30/2022,1 star rating,"This review is based on the establishment, not the food.Extremely disrespectful wait time for a take out order. The ""hostess"" stated that we had to wait for a server to be free to place an order. That was pretty confusing, what is her purpose if not to also help place to go orders? I waited 30 mins just to place an 2 entree dinner order. There is no understanding of how orders are handled. I actually ended up waiting 2 hours before I couldn't wait any longer. The ""manager"" couldn't give an estimate of when the take out orders would come up, on top of that she was snarky. A couple that came in after me, sat down for dinner and were actually FINISHED, walking out the door before my to-go was produced?!? I had to request a refund. And waited another 10 mins. The whole staff, with the exception of the male server, could take a refresher course on professionalism and customer service."
11/21/2021,5 star rating,"What can I say, run don't walk to Melba's / remember we're not counting calories here.  What's good -I'll tell you what we had - collard greens - tres cheese Mac & cheese- Yams - dry rub wings - short ribs (omg)  - catfish with Chipotle mayo and yes the Beat Bobby Flay egg nog waffles are everything - you hear me!!! Yes yes yes please to all of the above!"
4/14/2022,5 star rating,"Believe the hype y'all!!! My friends & I had a few hours to kill before we had to catch our flight back to Cali & decided to stop in at Melba's for a quick bite! We'd heard the food was great and couldn't wait to see what all the hype was about! We arrived & were seated right away. Our waiter, who was very personable, gave us menus, took our drink orders, joked with us, and left us to decide on our meal. Everything on the menu looked so good that the waiter had to come to the table twice before we finally decided! But I chose the oxtails,(been craving them) Mac n cheese, & mashed potatoes!(2 starches...I know! Lol) My friends chose fried shrimp, short ribs, sautéed spinach, & yams. Our drinks came & surprisingly our food arrived shortly after! That's when our eyes got big & the table fell silent! Everything looked amazing & they did NOT skimp on the portions!! We started eating & not a word was uttered for at least 5 minutes! After we came up for air...all we could talk about in between bites was how goooood our food was! The fried shrimp were large lightly battered & huge & the short ribs plentiful!  My oxtails were tender and seasoned just right! They were a little small but they gave you enough to make up for it! Mac n cheese was slap yo momma good & the mashed potatoes just right(but who could mess up mashed potatoes )for my oxtail gravy! Everything was so flavorful that no extra seasoning was needed!(I love that!)Can I tell y'all that I cleaned my plate!! I usually stop eating when I'm full but this food was so good that I ate it all! Talk about stuffed! I looked at my friends plates & we all laughed! Theirs were clean as well!! I swear if I lived here...Melba's would see my face often!! I will definitely be back every time I visit & will tell all my folks that this place is a must when visiting New York!Pros: Flavorful foodStrong (alcohol)drinksLarge portionsFriendly staffFast serviceCons:Lemonade needed more lemon ""flavor"""
1/23/2022,5 star rating,"I can't wait to come back, will be there in about two weeks. This is honestly one of the best brunch spots I have  been to. THE CHICKEN AND WAFFLES WITH STRAWBERRY BUTTER.... I could not get enough. The ASAP yams...ORDER THEM! Not only that but their greens, and the mac and cheese hit the spot. This is one place that I need to make sure not to order the menu and as a picky eater, thats rare. The staff was really friendly and surprisingly there was no wait on this Saturday afternoon. The music was great as well. I highly recommend"
1/25/2022,4 star rating,"Ok. I'll be honest our waitress at first seemed to have a little attitude but it was really busy. Maybe she was just having a bad day at first... b/c she brightened up a little later.The FOOD...man. It was so damn good. I mean great!!! Everything was great! The eggnog waffle with the strawberry butter... who taught them that?! Went so good together.The only thing they were slipping on to me... was the dessert. I got red velvet and it literally taste like orange. I bake so I assume they put too much orange zest in it, not that I think red velvet needs orange zest...idk. And the sweet potato pie. I had store brought that was better.FYI. I thought the greens were good but old couple next to us said it was that good...lmaoOther than the desserts I DEFINITELY recommend eating there. Not sure bout the desserts thou."
5/7/2022,3 star rating,The food was mediocre had better! Came out warm love my food steaming hot! Metered parking outside the drinks I think I was overprice and not so good!
4/13/2022,5 star rating,"Amazing food and great customer service. I enjoyed the hostess from the moment we walked through the door and our friendly and consistent server. The food was hot, seasoned and delicious. Great experience."
1/5/2022,5 star rating,"Everything was smooth for us start to finish on a recent visit. I appreciated their adherence to covid guidelines (unlike some other places) and it was very easy getting checked in and seated in a timely manner. The restaurant itself is lovely and there are so many enticing options in the menu. We had a pretty decent variety and enjoyed all of it. My favorite was the catfish waffles. And the mac and cheese, as well as the greens, got thumbs up from a particularly picky soul food critic in our group. The service was great and I would absolutely go again."
5/3/2022,4 star rating,"Came with my partner to have a late night dinner, to finish our busy day. We were sat within 5 minutes of our arrival which was pleasing. Waiter came, took our order. We forgot to order drinks and was impossible to get his attention. It wasn't packed but I did notice he had a lot of tables to attend. We finally grabbed his attention and ordered our drinks. The food came and we finished and still no drinks. We asked for the check and mentioned to cancel the drinks and he did feel bad... offered us two shots. Im not sure if i'd come back.Ambiance 4/5Food 4/5Service 3/5"
8/28/2021,5 star rating,"Everybody knows Melba Wilson's Soul Food is fantastic. She lives up to her international reputation every time. The fried seafood, chicken & succulent BBQ ribs. If you don't believe me go there and eat for yourself Southern Fried Chicken & Eggnog Waffles, With Strawberry Butter and Maple Syrup, WINNER on ""THROWDOWN! with Bobby Flay.""Melba held a Vaccination for all drive where after you get vaccinated you get a Free Melba Sweet Potato Pie. I had already been vaccinated so I was presented with a smaller version of her delicious sweet potato dessert. It was a wonderful event full of celebrities who encouraged the community to get vaccinated. Dr.  Lipi Roy, Dr. Hazel Dukes, President of NAACP New York, Dapper Dan,  MSNBC's Joy Reid, vaccine recipient Shyla Velez, Melba Wilson, owner of  Melba's Restaurant, and President of the NYC Hospitality Alliance, Andrew  Rigie all attended"
1/17/2022,5 star rating,"Recently moved to Brooklyn and was told about this restaurant by my mother who had heard so many good things about it. Wellll she wasn't wrong! Met up with some friends in Harlem and when you walk in you are immediately greeted! The music choices of the night were lovely, and I was singing the whole night. A lot of birthdays that night so we sung Happy Birthday to others, Harlem Style of course, and everyone was just overall very friendly and welcoming. Now the food was exceptional! I started the night with a Rum Punch (not pictured) and it was really good, strong but still tasty! I got the Southern Fried Chicken and you have the choice of dark meat, white meat, or wings. I opted in for the wings. Crispy, well seasoned and perfect paired with some hot sauce. Now the Mac was probably the highlight of the meal. Very creamy and cheesy, and tasty!! I've never had anything like it. Greens were good, just how my mom makes them. Overall Melba's is a great spot to receive a nice southern home cooked meal, with great vibes and a fun time!"
4/16/2022,5 star rating,This place is fantastic! My mom was visiting and I brought her here. Awa was our waitress and was so nice/personable. I would 100% come back and bring guest!
4/11/2022,5 star rating,"True classic southern soul food.  Love this place always a great vibe, excellent service & food"
6/13/2022,5 star rating,"The server, hands down made this experience what it was. Brian was very attentive and friendly and recommended menu items to our group. The food was AMAZING. The Mac and cheese was so tasty. I also had shrimp which was cooked to perfection as well. We went on Mother's Day so there was a little wait but the food didn't take long to come out once we ordered."
3/28/2022,2 star rating,"I get the hype but the food was disappointing.Mac and cheese was like glue, crab cakes tasted canned, fried food was mid. Greens were pretty tasty and the music was on point.Skip the mimosas, tasted like 90% juice."
6/6/2022,5 star rating,Waited a very long time to come here and they did not disappoint!! My family and I came here for Mothers Day! And Thank God we had reservations. The place was packed... music was jumping... vibes was NICE! And the Mothers were looking LOVELY! We had a big party of 11 people and we had no complaints whatsoever. The Host did his best to get us in right away and he did a good job and the waiter Brian took it from there. The 2 of them made sure everything went as smooth as possible. Ok... now let's talk about this FOOD!! Real good southern food. The Collard Greens was packed with flavor Mac n Cheese had a Smokey cheesy taste to it! My mouth is watering just writing this. We had so much food and ALL OF IT WAS GOOD! And the drinks!! The drinks were on point. I will be back here again... I recommend making reservations but trust me it is worth it. All I can say is you gotta go and try this place out if you haven't already. Thank you Melba's for a great time... see you all soon.
5/31/2022,5 star rating,"Hit Melba's for brunch with the wife. Very Harlem, and that's a good thing. I'm a big man so the table was a little cramped for me, but I quickly forgot about that once the grub started coming out. We got wings and short rib sliders. Yo man. Steam for the esteemed. Short rib sliders are genius to begin with, and they execute like a championship team on these. For my main I had fried chicken and it was what you would expect from an official soul food restaurant. I'll keep coming back."
6/5/2022,2 star rating,"I went for a party in the backroom.I wouldn't suggest doing a party there where they serve the food family style. The amount of food per person is not worth it for the price. I got wayyy less food if i ordered it just regular. My party asked for more mac since the amount we got was so little and they gave us another side but in a rush and they didnt bake it. The egg rolls were great. The fried chicken they gave for family style (13 people) was mostly white meat which I didnt like it wasnt a good mix of white and dark meat . The hostess was a bit rude when we told her the bathrooms were dirty saying ""I just cleaned it with an attitude"". The salmon and rice& peas were really dry. Overall I may try again ordering just a normal plate but I didnt enjoy the family style party dinner food. The red velvet cake was sooo good the best cake ever"
4/4/2022,2 star rating,"The host on Saturday night has an attitude. Maybe she's overwhelmed, who knows. Our waitress was very nice and accommodating. She definitely got that 20% tip. The ambiance nice. Good upbeat music. The place had a at home dining room look. There was a line going into this place. Reservations is a must if you want to eat here. The collard greens was sweet and spicy 5/10. I've had better. The Mac and cheese was seasoned, gluey, and too a la dente as someone said 4/10. The fried chicken was partially cold, dry, not that flavorful. It was a breast with an attached wing but I've had juicier pieces of white meat before 0/10. To be honest I can't trust restaurants who always advertising their establishments on tv."
6/15/2021,3 star rating,I love the food but it was so chaotic doing take-out. I waited over 20 minutes and no one knew where my order was. Come to find out it was sitting to the side.This was on a Sunday and it was very crowded. Music was blasting from outside. I think they need to tighten up the customer service portion. Everyone was nice and polite. I will be back definitely but not on the weekends.
2/5/2018,4 star rating,"Looking for places to eat. Put soul food into Yelp and the first one that caught my eye was Melbas. When we walked in the owner was at the doir and that's when i realized who the owner was. She was on Beat Bobby Flay and won. She was also on CNBC while she was building her restaurant and writing a book. Now I was pumped! The food was great. Hostess was attentive. Our waiter...... not so much. Food: Grilled salmon with mac n cheese and collards. Oxtails with peas and rice and collards.Fish and chips - which is catfish.The salmon was seasoned perfectly. Cooked perfectly. Made me want to steal the recipe. The mac n cheese was delicious. My cousin had the oxtails and he is really picky about what he eats and he loved it. It looked meaty and you get a decent amount for the price. The fried catfish looked good. You get two large pieces and a complete plate of fries. Way too much fries. Lol!CONS: Our waiter. Not sure if he was just nervous because he was waiting on our table and the owners' table but he needed to be reminded several times to bring the tea. On a cold N.Y. night that's the first thing we wanted and we didnt get it until we had our food. Size: the place can get a little tight if crowded. I would definitely return if and when I come back to N.Y.  I suggest everyone try this spot, but be warned, if you try it early in your trip you will definitely come back every night!"
11/22/2021,4 star rating,"Melba's is an establishment that serves Soul Food in Harlem, NY.  I have heard so many great things about Melba's from a friend who has been there multiple times. This same friend and I decided to meet there on a Saturday night for dinner. Based on my experience, I am giving Melba's 4 Stars and I honestly would have given them 5 stars if it were not for the issues that occurred. Overall, it was a pleasant-enough experience. Melba's is accessible via the A or C train stop to either 116th Street or to Cathedral Parkway and then walking a couple of blocks to the restaurant. I made the reservation for 4:30pm and I got there at 4:45pm within the grace period. CONS -There was a line when I got to the front door. People were waiting to be greeted by the front entrance staffperson and no one was stationed at the front door. Aftet waiting and seeing that no one was coming to greet anyone, other patrons + I took it upon ourselves to go inside. I walked to my friend who was already seated at a table. 30 minutes after directing myself and seating myself at the table and after the server asked me for my Vaccine Card + Identification Card, the Front Entrance Greeter come and asks me to show my Vaccine Card and Identification Card again. I explained to her that I already presented this information to the server and she proceeded to ask again. I told her that she can verify that it was shown to the server already and she proceeded to give me a difficult time regarding the issue. I informed her that she nor anyone else was there when I arrived so no one asked to verify anything at that time, i expressed my frustration around waiting at the front and no one arriving to seat me and having to seat myself, etc. She made a quick commemt and walked away while I was talking which was a bit rude +  unprofessional. I understand that it was a Saturday Evening and that it appeared to be busy during that time, however Melba's has to have the Greeter be at the front door instead of having them elsewhere in the establishment. Also, my friend stated that when she walked in earlier than me, the same individual that was supposed to be at the front entrance was present but did not ask her for her Vaccine Card. So, there is some disconnect  between not asking her for her card and then asking me for my card multiple times. My friend had a separate to-go order and it took quite some time for them to bring that order in a to-go bag. They also forgot to pack my slice of Carrot Cake and we had to remind them so they remedied the situation. PROS - (I like to end on a positive note) Melba's food is good and the ambience is cool.  Staff got all of us patrons to sing ""Happy Birthday"" two seoarate times to customers after they brought out their special birthday cake slices. It was really nice. Melba's has an upbeat, energetic vibe. The restaurant has simple decor on one side + decor that includes a colorful artsy vibe on the other side. They play fantastic music including Hip, Hop and R+B, etc. Anytime I can hear great tunes from artists that include 50 Cent, 702, etc. and dance in my seat while eating great food is always wonderful. Speaking of the food....I ordered BBQ Turkey Meatloaf w/ Collard Greens + Macaroni and Cheese. I also ordered nn Eggnog Waffle w/ Strawberry Butter. My friend ordered Chicken + Waffles. Ok....Everything was tasty, flavorful and absolutely delicious.  Such well-Seasoned food and pur Strawberry Hennessey Cocktails were prepared well. I was also tempted to get a to-go.order however entress are so well-proportioned that I became full.and took the rest of my Eggnog Waffle home.(Boy, was it good the next morning for breakfast-lol). Melba's Website- melbasrestaurant.comMelba's Instagram- @melbasharlemYes, I will be back because although there were issues the food was that awesome! Hopefully I will not encounter any problematic situations and I look forward to having another Eggnog Waffle..."
