date,rating,review
3/2/2022,5 star rating,"Went here with my cousin and his girlfriend. I've been at this place before (before 2020) and it's pretty good every time. The menu is pretty extensive and it also had some delicious sides like: steamed eggs, kimchi pancakes, and corn cheese. There are options for indoor and outdoor dining. We ordered a lot of brisket, spicy pork belly, beef belly, pork jowl, and bulgogi. You can never go wrong with brisket! I also enjoyed the banchan a lot too. Our server was James and he was polite and attentive. There were also some other people too that stopped by once or twice. Some of our orders were heard wrong (nothing major like an extra steamed egg or beef tongue we didn't order) but that's understandable because none of the servers write anything down and it can get a bit loud if people are in large parties or get drunk.I remembered valet as being $2 but it's $4 now which is still not too bad. We found street parking which was available but always rare in LA area."
6/11/2022,3 star rating,"I went here with my brother and my friend for dinner. It was packed, I know when a business is busy they are doing something right but for my first time experience wasnt all that great. The food is good but the service was mediocre they didn't take there time and was just serving food and going to the next customer, I felt like I was being rushed to eat and get out. FYI"
11/12/2021,5 star rating,"This place is amazing and completely worth a special trip and any wait. Highly recommend, and can't wait to be back!They have vallet parking ($4 cash only, no cards or venmo), and plenty of free street parking all around the block.Even on the busiest night you'll be seated fairly quickly.All the meat is beautifully fresh, and delicious. The place is an AYCE (all you can eat), but you must order up to three meat/seafood options at a time. This helps you pace yourself. There is no takeout/takeaway, and you cannot take the meat home. If you leave a substantial amount behind, you'll be charged extra, so really - pace yourself :-)All the fixings are delicious, the sauces options would satisfy even the pickiest individuals. You can order veggies and other sides (after you're done with your meat), but if you or someone in your party doesn't eat meat this may not be a place for them.Now, the most important thing: the service here is EXCEPTIONAL, as in BEYOND AMAZING. The servers keep an eye on the hot plates, manage temperature and make sure you don't burn or undercook any of your food. Whether you're new to Korean barbecue or already a pro - you will feel very well taken care of and will surely enjoy your time here."
10/6/2021,5 star rating,"First AYCE KBBQ in LA during the pandemic! Gone goes the AYCE prices less than $30. AYCE at Hae Jang Chon was $40/person in Sep'21. So it goes to about $50/head with tax and tip, without any add ons. Nonetheless, we had to get the fixing. I had been to Hae Jang Chon a few times before pre-pandemic. Usually, you would need to wait 1-2 hours to get seated. We were seated immediately eating a late lunch. Meats I enjoyed were the brisket, beef belly, beef short rib, and pork belly. We got steamed egg (a bit salty) and the soybean paste soup (I was told the soybean paste soup wasn't very good). The sides were good. The grill was pretty good. We didn't get it changed at all, and nothing got really overburnt.Staff was very attentive. Food came out in 30 seconds to a min after we ordered, which I never had that happen before. We definitely did feel rushed for no reason. They were checking every few min if we wanted more meat and kept asking. We were in and out in 75 min, normally we take at least 1.5-2 hours for AYCE KBBQ. Weird thing too was that no one else was waiting. So pros and cons. Quick meal, but definitely feel rushed. Then they took super long to swipe my card. It honestly took them 10 min for them to bring my card back which is a little sus, but whatever lol.Nonetheless, big fan of HJC! Hopefully they can go back to pre-pandemic prices :)Valet parking is probably easiest. $4"
5/31/2022,5 star rating,Best Korean BBQ All you Can Eat. Hands down. Bring all my friends here. Much love to Hae Jang Chon.
9/21/2021,4 star rating,It's been awhile since I've been here and we recently went again with some friends.This use to be my favorite Korean BBQ places and it's still pretty up there but quality has definitely gone down since the pandemic.  We came on a Saturday for lunch and there was a 20 minute wait (which is normally pretty good for them).  They had outdoor seating now but we still preferred inside.They were pretty quick with taking our orders but forgot some items.  I think we had to ask for mushrooms like 4 times before actually getting it towards the end of our meal.  They also gave us the wrong meat once.  Some of the meats were lacking but some were really good.  Other than that everything else went pretty smoothly and most of the meats were good for the pricing.  Experience is still pretty good compared to other AYCE korean bbq spots but still room for improvement.  Oh and parking is still $4 for valet.
10/27/2019,5 star rating,I think I found my favorite AYCE Korean BBQ spot.One of my friends recommended we go for a double date.  Our wait was an hour and half on a Saturday and it was well worth it.  And I am saying this being although I am anal about waits longer than an hour.  I have heard the wait can go up to 3 hours and it is still worth it.  But if you have a group larger than 6 people then you can make reservations.For $27 per person and up to two hours you can enjoy their amazing foods.  This place probably has the most options of meats of any AYCE Korean BBQ places and of the highest quality.  They also have better sides than any other places I have been to as well.  We went with all non-marinated meats to make sure they were all good and was not disappointed.  Usually I am not such a huge fan of brisket but it was so good here.  Everything was good.  They also have korean pancakes and fried rice as well.  Yum!  The service was excellent although our waiter kept forgetting some items.  He did kept asking to make sure and also cooked for us.  The restaurant is very casual and like any other Korean BBQ places.  Their cooking grill is a hot stone instead of a grill which I thought was cool.  I also like that their tables are round which makes it easy to make conversation with everyone.  Parking is valet only and is $3.  I highly recommend.
5/28/2022,5 star rating,Beast Korean BBQ ever love the taste I will be eating here often highly recommendBBQ Beef Plate
2/22/2022,5 star rating,Overall such an amazing experience!! Small parking lot but there's valet parking immediately that costs as much a bottle of coca cola  :) The staff in the front accommodated for us right away with a newborn and a stroller. The environment was friendlyand the smells... oh boy this place smells so good. Reasonable prices for the amount of food they provide you with. Definitely will be coming back after discovering this gem.
12/6/2021,4 star rating,"Came here on a Thursday evening for dinner for a group of 4. The wait was about 10 minutes, this place is popular. The pricing is per person, all-you-can-eat style. It was approximately $45/person which is pretty good for unlimited size and meat, not for limited stomach sizes. Be strategic when ordering meats, stick to thin slices of meat (bulgolgi, thin pork belly slices, briskets).  Pace yourself when consuming sides. Their sides are all delectable for a place that does all-you-can-eat because it can be filling. We ordered 6 different types of meat and it was too much, 5 would have been good for 4.We had to stop ourselves from ordering the kimchi pancake as we didn't have room for it in our bellies. So as not to be wasteful, they charge $15/table if you have leftover meat.Highly recommend! Docked off a star as it can be pricey."
5/29/2022,5 star rating,"One of the best ayce kbbqs in Ktown LA. The meat quality is generally good and the atmosphere is nice and boisterous. The hostesses were helpful and the  service is attentive. One thing is the banchan (side dish) refills are sometimes late (maybe less of a priority than the meat which is understandable). Overall, this is my go to kbbq spot whenever I'm in town."
2/1/2022,4 star rating,"Clearly no one goes hungry here.There are thirty items to choose from all you can eat ,beef,pork ,seafood chicken and loadd of side dishesGreat place if quantity is important"
4/25/2022,5 star rating,"Do you see the long line? There is a reason. It is worth the wait. This place has outstanding food. Their meats taste grade A+ and the servers also are quick and are there to cook and cut for you. I went at a busy Saturday dinner time with a party of 6, parked valet $4, and it took about an hour from the time of signing to getting seated. Well ventilated, stone stove to cook meats, clean restaurant, including the restroom, awesome staff. I know there are many higher end KBBQs in K-town however for an AYCE, this has to be one of the best experiences I've had. The rave continues even after paying bills, having a great time and leaving with a big smile and big stomach. When I got home, I noticed my wallet was gone. The restaurant had already closed so I couldnt call. I checked everything and had everyone check their pockets, bags, jackets, and cars. The restaurant most likely is owned by a Christian and closed Sundays, so I couldn't call. Come Monday, I set my alarm to make sure to call when they opened. The one who picked up was extremely patient and understanding of my situation but said they do not have any returned items in the lost and found. I thanked them, told them to take down my number in case they do see anything. As I started the inconvenient process of canceling all cards and applying for a lost driver's license, Hae Jang Chon calls back and said the manager saw it Saturday and put it in a safe bc it was a small valuable. The workers informed the manager when I had called and so, the great news was relayed to me!I'm freaking biased, but also couldn't be happier to see how professional everything was."
9/24/2021,5 star rating,"Hae Jang Chon is my favorite KBBQ place in LA! A lot of times, AYCE KBBQ restaurants get poor reputations, especially when places like Quarters and Kang Ho Dong are so hyped up. However, I think HJC is the best for a few reasons:1. The prices are very reasonable! For around $45 per person, you can get unlimited meat, side dishes (kimchi fried rice, soybean soup, etc.), and of course banchan. They do charge $15 if you order too much and waste, but I don't know if this is always enforced since they are always so busy and want to get people in and out.2. The meat is delicious! All of the meat is tasty, cut well, and high quality. I enjoyed everything I ordered and would recommend the pork belly.3. HJC has the best banchan in Ktown. I absolutely LOVE the banchan here -- the rice noodle squares are so yummy with KBBQ, but not every place gives them. The soybean sprouts are also some of the best I've had.4. The service is excellent. The waiters at HJC were all so attentive, kind, and patient. They refilled my water and banchan probably like four times throughout my meal there, and were always asking us if we needed anything else.Long story short, I highly recommend HJC as the best KBBQ in Ktown! (Just be prepared to wait a bit and find parking)"
9/24/2021,5 star rating,"K-Town is overflowing with All You Can Eat KBBQ places -- you look up 'korean bbq' on Google and there will be one right next to one. Hae Jang Chon stands above as the pack as one place that is dedicated to serving high-quality meats that are typically found at traditional entree-based KBBQ restaurants. Because of this, Hae Jang Chon is extremely popular -- their small parking lot has a 2$ valet service, and a wait for two on a Friday night was almost 2 hrs. But it is indeed worth the wait: with over 27 meats to choose from, you will not be dissatisfied. With their all you can eat BBQ, we opted for everything from Spicy Pork Belly to tender Beef Tongue (I'm adventurous !) Pro-Tip #1: Get the traditional raspberry wine but be ready to stumble to the uber  Pro-Tip #2: Ask for a bigger side of the black garlic dipping sauce. Trust me, you'll need it!"
2/23/2022,4 star rating,"Good but pretty expensive. The staff is very friendly. Lettuce on the side with an extra $5. The lunch special was still $40. The quality is really good, but definitely comes at a price. Also kind of confusing wait staff. They start cooking your food for you, but then walk away? Not sure if they're supposed to serve it to you or if you're supposed to grab it from the grill. We ended up grabbing it from the grill. Been there a few times and not really sure to this day."
9/1/2021,5 star rating,"Hae Jang Chon is definitely one of my favorite KBBQ spots in LA County. Their AYCE dinner menu starts at $40 and includes several amazing protein options. All of their proteins are delicious/high-quality and their sides are fire! Their side sauces are bomb as well - there is one with a garlic clove in it that is AMAZING (not sure what it is, but I always dump this on my rice). We ordered the brisket and beef belly - LA FLAME. You know a spot is good when their brisket is amazing, since this is basically every KBBQ's protein baseline. Your server will serve the meat and cook it for you, which isn't that common for AYCE, but hey - less work for me. At the end of the meal you have the option of ordering their kimchi fried rice - DO IT, and opt in for the mozzarella cheese because it is a beautiful, beautiful thing. I'm usually stuffed at this point and a little heartbroken that you can't take the leftover kimchi fried rice home, but it's fine (that's the greedy fat girl in me speaking)."
2/14/2022,3 star rating,"Definitely disappointed with the service here. I will preface this by saying that the food was pretty good and the meat was of higher quality than other AYCE places.Made a reservation for 8 people for February 11th & I was super excited because it was my birthday dinner. We all arrived and when we got seated at our table, it was definitely WAY too small. At best, it could have sat only 6 people, but we had 8. We were so incredibly cramped and it got to the point where the server had to bring a dish cart out to put our extra dishes and meat on because we didn't have enough room on our table."
1/23/2022,4 star rating,"Our second time going here, first was pre-covid.Parking is valet only, $4 or you can look for street parking.Prepare your vaccine card and ID, as they will check prior to getting on the list.We mainly got beef: brisket, bulgogi, steak and short rib. Surprisingly, the service was good and quick.  Our server was good cooking and getting what we want.Recommend to definitely try this if you're in the area. Wait time can be long depending the time of day you come in.Don't forget the kimchi fried rice after your meat!"
5/10/2022,5 star rating,"SO SO good. Came here with three other people for AYCE KBBQ for lunch. There weren't too many people on a Tuesday afternoon which was great since we didn't have to wait too long. We ordered beef brisket, beef tongue, bulgolgi, intestines, and short rib - all of them were great cuts of meat. The only exception was that the bulgolgi lacked a bit in flavor. But overall amazing service, great food, and amazing value."
6/10/2022,5 star rating,What a great experience with a large group - this place has a lunch special for all you can eat meat. You'll definitely be leaving full and satisfied. The meats are of pretty good quality and the waiting staff comes around to help you cook. One of the best Korean BBQ options in the area and I'm excited to come back.
3/12/2022,4 star rating,"This place is really nice fresh food ! And Good prices, owner did his part , but unfortunately people who works here !are angry,and force everyone to eat fast and leave specially at 10:30 pm... ."
6/21/2019,4 star rating,"I like this place,it has very good foods great quality with normal prices just sometimes I fill that the servers hate customers maybe because of the pressure of their job ‍‍! also it can be great if they take a reservation even for 1 person not just for 6"
2/12/2022,3 star rating,"Our party of 5 visited on November 30th 2022. It is one of the famous AYCE kbbq in LA. I had too much expectations because of the hype, so I was disappointed a bit. There was a 1 hour wait to get in. The beef brisket and Bulgogi were pretty good, I didn't like the other meat options. With Soju, it came to around 60$ per person. The most expensive of all the kbbq places I've been to."
5/6/2022,5 star rating,Yummy food. Fun atmosphere. Really helpful staff. Loved the thick pork belly and the squid! It was an enjoyable experience.
12/31/2021,4 star rating,"Parking is tight and they will valet park for you. The service is great, super fast delivery of food and they will bring you alot if meat at"
6/15/2021,5 star rating,"My new favorite kbbq place is definitely this one..sorry SJ kbbqs but this one is just so much better.We stopped by here on our first night around 8 close to 9 and the wait time was already 1-2 hours long, as well as the other kbbqs around us when we phoned in. We were already starving so we decided to grab bibimbap elsewhere and came back the next morning, which got us a table inside so yay!!After ordering, everything came out super quick and our server also cooked for us which is SOOO nice and relaxing. Our waiters, I believe Kevin and Jun(I believe?) were super friendly and helpful. Kevin came around many times to check in on us, refill our brisket sauce (this sauce was so yummy) and to grill our meat. Aside from the service, the quality of the meat is also MUCH better than ones that I've tried at other restaurants. I loved getting the brisket, pork belly, bulgogi and short rib (I usually don't order marinated meats at Gen's because it's too sweet but it's perfectly seasoned here!)The pork neck steak and the intestine (this was cut differently which allowed for more thorough cooking which was good!) were also surprisingly delicious.Overall, I'm super satisfied with my experience here and it's definitely worth the visit. Parking can be tedious but there are other lots and street parking you could try as well :3"
2/12/2022,5 star rating,This place has great meat and spectacular service. I can never eat at Gen again. Wished I lived closer. My top favoritesBrisket Pork Belly (thin sliced)Gal BiSteak I understand why it's so popular
12/29/2021,5 star rating,"Lunch is $33.99Dinner is $39.99Hae Jang Chon has always been on the pricier side when it came to KBBQ but I have always found the price to be justifiable. Before my last visit, it's been a few years since I've been to Hae Jang Chon due to covid and distance. I came here for lunch for the first time and thoroughly enjoyed it. Especially since there wasn't a long wait. I think I waited 10 minutes max. Could be due to covid and could be that it was lunch time but it made my return to Hae Jang Chon so much better than I expected. If I waited 1.4 hours like others have stated, I probably wouldn't have been as happy. If you vallet it will be $4. Parking on the street is fine in the day time but a friend of mine got his car broken into around the corner a different night. Just FYI. Park at your own risk."
12/22/2021,4 star rating,"Came here around 5:30 on Tuesday for early AYCE dinner. Got seated pretty quick and was able to eat some banchan while we waited to order the meat and wait for the grille to warm up. Beef brisket and beef belly were super delicious. The beef short rib was good but not as soft as I was hoping. Kimchi was super spicy.All in all pretty awesome bbq, and ended up super stuffed. Caveats about this place include: $4 valet parking, lettuce costs $5, limit 3 meats at a time, you can do half orders, and kimchi fried rice is only served after the meal is done."
6/6/2022,4 star rating,I just want to give a shout out to the host because we came here right after a dodger game and you can tell they were just about ready to stop taking people in. We had a party of 4 and everywhere else was closed/would not seat us but thankfully they got us and they said we had 45 minutes which I wasn't even tripping about because we got there super late. Even though we were on s time crunch we did not feel rushed at all! The food was amazing and I will definitely come back with out getting there 30 mins before closing
5/20/2022,5 star rating,"This is my favorite Korean bbq restaurant. Been going to this establishment for over ten years. This place can get crowded so come prepared to wait, but trust me it's worth it. Also make sure all of your party is there or else they will not seat you.  They require you to order three meets at a time and the service is fast.  Come prepared to eat as the food here is delicious."
6/4/2022,4 star rating,"Expect a long wait because this place is very popular, but man is the food so worth it!"
5/29/2021,3 star rating,"So... the most reviewed KBBQ restaurant in the area on Yelp... so I had to try it. I mean over 5000+ Yelp reviews so I had to see what's up!So I arrived here at 6:20 PM and didn't get to eat until 9:10 PM. That's right a ridiculous wait time of almost 3 hours. I have never waited for a restaurant for 3 hours. There was even a line to put your name on the waiting list. That's how busy this place is.So let's talk food, the menu doesn't seem that big and is only a few items. Pricing of this place is on the higher end of a KBBQ AYCE but the menu was pretty limited. For example, there are some missed opportunities for increasing their menu like having marinated rib finger instead of just having rib finger. The food itself was good, solid, no doubt about it. The only thing that I really liked was the brisket and the marinated short rib. One thing I didn't like about the short rib was that there was no bone. I mean, that's one of the main things of the short rib was to get the actual bone right? One thing I am not sure about is if the first order is a higher quality one and any additional orders is a subpar quality. The additional orders of brisket and short ribs I had weren't as good as my original order. It was tougher and wasn't marinated as well.The steamed egg was extremely watery and just tasted like egg and salt. Nothing special, but I wouldn't get it again. The side dishes here were meh, the fish cake was really oily and soggy. The kimchi was super sour, like if it came out of a jar from the grocery market. Service here is excellent, the food came out very fast, didn't have an opportunity to not have meat and also the server cooked for us. This was pretty A+ service here. For example, short ribs they grilled and cut it up for us, the brisket and other meat, they grilled it and then slid it to the top of the grill for us to eat. The only other place that has cooked for me was Quarters or the Kang Ho Dong Baekjeong. The grill itself is very nice. It's tilted so the fat and grease roll away from the meat. It's not like other KBBQ restaurant where it just sits on the grill or it rolls off into the fire. The fire here is also very strong and cooked very quickly.The parking situation here is valet only. There are street parking near by if you get lucky, and if you are paying by the hour, make sure you buy enough hours because the wait time here is pretty bad. I parked in a structure about 3 blocks away near the CVS, it's not the actual CVS lot but there's a structure near there. It's 14 dollars all day. The restroom here is kinda dirty and there is only 1 for men and 1 for women. There's always a line to go to the restroom. So my only issues about this place is the atrocious wait time, the short rib not having bone, and valet parking only. The food is good, service is great, but I'm not sure waiting 3 hours is justifiable for this place. Overall, 3/5 - would recommend trying it at least once."
4/21/2022,5 star rating,My favorite Korean bbq!! I love the services and how attentive the servers are. I highly recommend this spotHave a variety of meats.. I diffidently enjoy it
6/4/2022,3 star rating,"The food was great- very well seasoned meat and a good selection of sauces and side dishes. The reason I'm giving it a subpar review is due to the lackluster service and the obnoxiously long wait time. We got there shortly before 8pm and put our name on the list. We asked the host how long the wait was and he informed us it would be about 30-40 minutes. AN HOUR AND A HALF HOUR LATER, we were FINALLY seated. Had he given us an accurate wait time, we definitely would have bounced and gone somewhere else- there are a lot of choices for KBBQ AYCE that don't have crazy wait times and taste just as good. If you don't mind waiting and being told ""just 30-40 more minutes"", go for it. ‍ Advice to management: give accurate wait times instead."
5/23/2022,5 star rating,Had my bf surprise bday party and it went great because of the staff working there.  I made an reservation because it was a party and I didn't want to make our guest wait. When I get there host told me that all guest (10-12) has to be there to be seated.  I complained because that's why I made a reservation and restaurant should reserve seats for that reservation but they told me their system isn't that way.  I was disappointed but manager on the site quickly resolved issue I had and we had table in less than 10 min. I am sorry that I complained but THANK YOU SO MUCH for accommodating our needs  food also so good and at the end they brought out cake with some music  (also they accept to bring cake in advance) again thank you so much for every and my bf and his stomach was happy  also all our friends
5/28/2022,5 star rating,The best service Korean All You Can Eat Restaurant. Kay was an amazing server/Manager. She was so attentive like any other Korean joints that you have to chase for the server to get your next order. She comes to you and cook for you which was unusual to other Korean AYCE we've eaten. HIGHLY RECOMMEND! Definitely will come back here.
12/5/2021,5 star rating,"10/10. Great service. Quick, efficient, they help you when you are too busy eating to cook. Meats were great. The wait was 2.5hrs though. We played monopoly deal to pass the time. Good."
11/19/2021,5 star rating,Dinner for 5 AYCE.  Ate way too much and the food kept coming. We were only here for about 40 minutes and I think I ate about 2lb of meat.  Our server was great considering our table kept order more and more and more. It was non stop...  the meat was great because they slice it thin and it was delicious.  Definitely a place to go since the servers are great and food was even better.We ordered just about everything on the menu.A must when in the area!!!
12/25/2021,5 star rating,"One of my favorite ayce kbbq places in town. For 33.99 (weekday lunch), they have a large variety of meats and side dishes. Some of my personal favorites include the steamed egg and corn cheese. they also included the radishes and rice paper as sides on the table whereas most other places require you to ask for it. you could cook for yourself but the servers also come by every now and then to flip the meat or put new meat on the grill. overall, it was a pleasant experience.btw, they do ask for ID and vaccination card(physical or digital) before seating so don't forget it!"
6/9/2021,5 star rating,Went for the first time recently and I completely understand the following Hae Jang Chon has. I came about 10 minutes before they opened and was able to be seated as soon as they opened.Food: Their meat is definitely high quality. My group was a fan of most of the meats except for the marinated short rib. It was a bit too tough for our liking. Definitely get the beef tongue though! Service: The staff is super attentive and would often come by to ask what else we wanted to order. Meat comes out fast and cooks even faster so be ready to eat! We had an order of kimchi fried rice to round out the meal and I really appreciated that the staff moved some of the burnt bits off the grill before they cooked on it. Parking: There's valet parking available. Sometimes you'll be able to find parking in the residential area but it's pretty limited. Pro tip: Ask for sliced raw garlic. It's a game changer.
5/28/2022,5 star rating,"I love their spicy pork belly, bulgogi, and marinated short rib. All of the banchans are delicious!"
2/20/2022,5 star rating,"Very happy with the AYCE KBBQ experience here! Came here on a Saturday for dinner. Our friends put our name on the waitlist around 5pm, and the wait was around 40 minutes. Ambience inside was pretty nice. I was mainly impressed by how the staff helps you to cook the meats! So convenient! The grills here are also great - makes the meat extra crispy. Portion sizes were good, so you can try a bunch of different meats. We got the brisket, beef tongue, short rib, bulgogi, octopus, and pork belly. Everything was quite good! On the pricier side compared to other places, but it's as expected because it's LA, and because the staff here helps you to cook/cut the meats. We will definitely be back!"
5/30/2022,5 star rating,"Best barbecue place in Koreatown! I've been there countless times. It's a bit far from my home, but it's worth the drive."
7/5/2021,4 star rating,"Came here around 1:45pm and there were a lot of people waiting! We were like 19th on the list. Waited for about an hour to get seated. The banchan is already there, placed it even before we got to our table. Their service is really great! Ordered a lot of beef and it's good. (Nothing super special but all good) Also ordered some seafood.- Beef brisket- beef tongue- Short Rib- Beef belly- Bulgogi- Octopus- Squid- Salad- Steamed Egg- Kimchi fried riceI think if you ask my sister what's the best one for her, it's the squid and the salad. For the meat, it'd be the beef tongue. Price is a bit on the expensive side but it's okay if you're craving for AYCE kbbq."
1/19/2022,4 star rating,"One of the best quality ayce Korean BBQ spots. Their meat quality is always fresh and tender. The meat is never tough like some of the other ayce spots.I order the beef brisket, beef belly, pork belly, and beef tongue.I also get the steamed egg and soy bean soup."
5/29/2021,5 star rating,"This place was absolute amazing. We were a group of 16 people looking to get food on a Friday night. At first, I was worried because past reviews made the place sound very strict about people not showing up and the wait time. However, we got in after waiting for an hour despite adding a person last minute. Meat options were plenty, service was amazing (shouout to the ahjumma who was our waiter!). 3 meat options per round and they have a bunch of side-dishes like kimchi pancake that you can order. Overall, there are reasons why this place is so popular. Although there are a lot of bad reviews mentioning reservations not being respected, but I had a different experience. It may be an exception or not."
